id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,fdv_warning,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
aevo-exchange,aevo,Aevo,https://coin-images.coingecko.com/coins/images/35893/large/aevo.png?1710138340,0.01969464,18062980,857,19694638,9887622,0.02043016,0.01766296,0.00183623,10.28213,1643680.0,10.01066,917152161.7224051,1000000000.0,1000000000.0,3.76,-99.47181,2024-03-28T00:05:46.673Z,0.01668041,18.9464,2026-06-26T02:21:11.978Z,,2026-07-01T16:55:46.266Z,-17.680656402488886,10.812205252711019,strong,,0.9948,False,False,False,low,7.7366600000000005,,False,False,0.5473970518707323,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.292,weak,0.0191,False,Sinal fraco: slope=0.0191,10_49m_range,0.5,0,0.3,8,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,3.52,73991891,319,73991891,35096332,3.83,3.45,-0.25179269200054044,-6.66961,-5287787.834605783,-6.66979,21000000.0,21000000.0,,95.52,-96.29345,2024-03-05T01:45:22.816Z,2.12,66.92366,2026-03-29T22:55:07.807Z,,2026-07-01T16:55:44.536Z,-2.847159014234348,11.917394577712837,early_accumulation,,0.9631,False,False,False,low,-9.21508,,False,False,0.47432673399305336,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0078,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,4,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.00525291,52054298,427,52054298,17179376,0.00531012,0.00488516,0.00025986,5.20453,2447611.0,4.93403,9909605379.862432,9909605379.862432,9999998988.0,0.234204,-97.75604,2024-12-01T16:31:18.357Z,0.00084753,520.09158,2024-02-29T08:40:24.951Z,,2026-07-01T16:55:45.740Z,-20.42913701995451,3.8369609601660817,early_accumulation,,0.9776,False,False,False,low,2.65906,,False,False,0.33002800268289084,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0041,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,5,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
turbo,turbo,Turbo,https://coin-images.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.00083885,57877502,391,57877502,12164352,0.00083658,0.00078838,1.606e-05,1.95183,1102768.0,1.94236,69000000000.0,69000000000.0,69000000000.0,0.01431669,-94.2412,2024-12-11T21:52:05.500Z,6.518e-05,1164.92757,2023-09-26T21:46:54.834Z,,2026-07-01T16:55:44.578Z,-18.31231199700419,2.7709732290761258,early_accumulation,,0.9414,False,False,False,low,-0.59364,,False,False,0.21017410184703547,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.513,moderate,0.0156,False,Possível acumulação: slope=0.0156,50m_range,0.0,0,0.0,6,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
alchemist-ai,alch,Alchemist AI,https://coin-images.coingecko.com/coins/images/52302/large/small-logo.png?1733053544,0.070368,59804303,379,70354728,12225248,0.071274,0.065189,0.00437248,6.62544,3708236.0,6.61051,850000000.0,999953448.098527,1000000000.0,0.243323,-70.85504,2025-12-18T04:32:38.896Z,0.01435554,394.00101,2025-02-25T00:15:23.826Z,,2026-07-01T16:55:47.859Z,0.23573475929470267,6.314428658924913,early_accumulation,,0.7108,False,False,False,low,4.07997,,False,False,0.20442087586908253,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.283,weak,0.0061,False,Sinal fraco: slope=0.0061,50m_range,0.0,0,0.0,7,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
instadapp,fluid,Fluid,https://coin-images.coingecko.com/coins/images/14688/large/Logo_1_%28brighter%29.png?1734430693,1.014,79825088,301,101433462,16265553,1.098,0.810975,0.19817,24.28093,15602552.0,24.29451,78696996.82034639,100000000.0,100000000.0,24.4,-95.89636,2021-06-16T20:02:32.097Z,0.366538,173.1833,2022-12-28T16:20:48.360Z,,2026-07-01T16:55:43.750Z,-27.137469839279543,12.843720404604836,early_accumulation,,0.9584,False,False,False,low,21.735460000000003,,False,False,0.2037649241301181,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,8,0,0,0,20260701,0,0,False,False,NOT_APPLICABLE,False
g-token,g,Gravity (by Galxe),https://coin-images.coingecko.com/coins/images/39200/large/gravity.jpg?1721020647,0.00348728,25222476,702,41847404,11717814,0.00360652,0.0031686,0.00023731,7.30184,1625119.0,6.88687,7232700000.0,12000000000.0,12000000000.0,0.091691,-96.19977,2024-07-18T08:44:41.666Z,0.00255749,36.24628,2026-06-23T06:35:30.638Z,,2026-07-01T16:55:49.574Z,3.0181212546306733,15.332654032716237,early_accumulation,True,0.962,False,False,False,low,4.75637,,False,False,0.4645782594857063,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.4,moderate,0.1139,False,Possível acumulação: slope=0.1139,10_49m_range,0.0,0,0.0,9,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
xai-blockchain,xai,Xai,https://coin-images.coingecko.com/coins/images/34258/large/round_icon_2048_px.png?1719523838,0.00710104,14735324,958,15685319,5832536,0.00719352,0.00673029,0.00012252,1.75567,258531.0,1.78583,2075013468.6400588,2208790846.940681,2500000000.0,1.59,-99.5501,2024-02-25T16:20:31.509Z,0.00673029,6.27181,2026-07-01T01:20:06.035Z,,2026-07-01T16:55:58.243Z,-26.848533589214885,-9.913644314955931,early_accumulation,,0.9955,False,False,False,low,-0.7897999999999998,,False,False,0.39582000368637976,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0022,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,10,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
bonfida,fida,Bonfida,https://coin-images.coingecko.com/coins/images/13395/large/bonfida.png?1696513157,0.02175939,21559672,769,21559672,8168474,0.02240483,0.02003459,0.00151159,7.46544,1498834.0,7.47145,990910738.558873,990910738.558873,1000000000.0,18.77,-99.88372,2021-11-03T20:34:33.492Z,0.01221703,78.69229,2026-03-29T22:50:36.078Z,,2026-07-01T16:56:07.281Z,-9.411178826542072,0.7621103124786409,early_accumulation,,0.9988,False,False,False,low,4.91997,,False,False,0.3788774708631931,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0498,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,11,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
secret,scrt,Secret,https://coin-images.coingecko.com/coins/images/11871/large/scrt_200.png?1733344413,0.04982513,17160393,874,17913946,6151349,0.050153,0.04650201,0.00157177,3.25734,537133.0,3.23121,344412331.051995,359536289.732307,,10.38,-99.52029,2021-10-28T12:44:49.785Z,0.04488877,10.97818,2026-06-25T14:05:51.952Z,,2026-07-01T16:56:07.299Z,-35.12147252766763,-5.071200199268202,early_accumulation,,0.9952,False,False,False,low,0.7118700000000002,,False,False,0.35846201191313043,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Privacy,0.34,weak,0.0037,False,Sinal fraco: slope=0.0037,10_49m_range,0.0,0,0.0,12,0,0,0,20260604,0,0,False,False,NOT_APPLICABLE,False
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.00063824,40781223,502,44038404,14143823,0.00064302,0.00059917,1.722e-05,2.77211,1303961.0,3.30307,63896602833.33333,69000000000.0,69000000000.0,0.056324,-98.86732,2024-03-04T17:30:21.569Z,0.00046386,37.53492,2026-05-28T12:25:43.677Z,,2026-07-01T16:55:45.673Z,15.496568074019965,24.434488971596522,early_accumulation,,0.9887,False,False,False,low,0.22664000000000017,,False,False,0.34682194303000674,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0711,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,13,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
cyberconnect,cyber,CYBER,https://coin-images.coingecko.com/coins/images/31274/large/token.png?1715826754,0.33943,22824966,739,33943347,7881424,0.343292,0.329046,0.00240856,0.71466,163254.0,0.7204,67244300.43333334,100000000.0,100000000.0,15.79,-97.84267,2023-09-01T22:25:07.435Z,0.322646,5.56373,2026-06-25T14:00:27.164Z,,2026-07-01T16:55:46.253Z,-26.037905816393405,0.23854615067057924,early_accumulation,True,0.9785,False,False,False,low,-1.83081,,False,False,0.3452983894915769,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0023,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,14,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
