id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
my-neighbor-alice,alice,My Neighbor Alice,https://coin-images.coingecko.com/coins/images/14375/large/alice_logo.jpg?1696514067,0.150634,14985422,1037,14985422,23176245,0.162846,0.143941,0.00638292,4.42486,622171.0,4.33169,99453370.094863,99453370.094863,100000000.0,40.93,-99.63102,2021-03-15T08:54:21.451Z,0.097767,54.47337,2026-02-24T05:36:05.553Z,,2026-05-09T15:17:23.122Z,32.19402155973055,1.5341606981611684,breakout,False,low,False,0.5671,,3.85776,,True,False,False,1.5465860754538645,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Gaming,0.65,strong,0.0568,True,"Acumulação silenciosa: slope=0.0568, consistência=100%",10m_range,1.6,0,0.96,1,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00061261,60901723,444,62753535,96504418,0.00071719,0.00061389,-0.000104576537297741,-14.58143,-11062657.13019412,-15.37241,99429447866.9074,102452755868.5205,102456956842.91,0.02836145,-97.82603,2024-06-02T18:00:38.587Z,0.00032676,88.69442,2026-02-28T13:45:06.069Z,,2026-05-09T15:15:03.811Z,77.68993191561087,57.48349910986651,breakout,False,low,False,0.5671,,-15.14853,,True,False,False,1.5845925738422868,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.817,very_strong,0.571,True,"Acumulação silenciosa FORTE: slope=0.5710, consistência=67%, aceleração=256%",50m_range,1.5,0,0.9,1,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
act-i-the-ai-prophecy,act,Act I The AI Prophecy,https://coin-images.coingecko.com/coins/images/50984/large/ai_prophecy.jpg?1729653897,0.01585505,15034392,1040,15034392,12033947,0.01660682,0.01569138,0.0001044,0.66285,96790.0,0.64796,948240776.527631,948240776.527631,1000000000.0,0.919768,-98.26795,2024-11-14T08:35:39.083Z,0.00709075,124.6704,2025-10-10T21:25:23.179Z,,2026-05-09T15:17:25.624Z,26.591360158904052,11.595829649823495,strong,False,low,False,0.5671,,0.09575,,True,False,False,0.800427912216204,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.301,weak,0.0291,False,Sinal fraco: slope=0.0291,10m_range,1.0,0,0.6,2,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False
czs-dog,broccoli,CZ's Dog,https://coin-images.coingecko.com/coins/images/54400/large/broccoli.jpg?1739504145,0.0184527,17823831,969,17823831,9831472,0.01933959,0.01776114,0.00067837,3.81659,599616.0,3.48124,968133628.7294303,968133628.7294303,1000000000.0,0.257985,-92.89692,2025-02-14T10:31:04.883Z,0.0105676,73.40615,2025-10-10T21:25:13.973Z,,2026-05-09T15:17:26.078Z,47.986338132036856,7.190448226257276,strong,False,low,False,0.5671,,3.24949,,True,False,False,0.5515914059104353,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.442,moderate,0.022,False,Possível acumulação: slope=0.0220,10m_range,0.6,0,0.36,3,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
mubarak,mubarak,Mubarak,https://coin-images.coingecko.com/coins/images/54857/large/DKjv3dc6_400x400.jpg?1742107486,0.01591941,15905676,1015,15905676,8456719,0.01663653,0.01570269,0.00018652,1.18552,110230.0,0.69786,1000000000.0,1000000000.0,1000000000.0,0.211228,-92.44122,2025-03-18T05:06:59.770Z,0.01000671,59.55574,2025-10-10T21:27:11.195Z,,2026-05-09T15:17:26.148Z,37.29446494600799,18.090449364235802,strong,False,low,False,0.5671,,0.6184199999999999,,True,False,False,0.5316793200112966,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,-0.2315,False,Ratio em queda — sem acumulação,10m_range,0.5,0,0.3,4,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
renzo,rez,Renzo,https://coin-images.coingecko.com/coins/images/37327/large/renzo_200x200.png?1714025012,0.00643699,55329422,471,63734521,22544425,0.00710657,0.00583072,0.00059095,10.10865,5528507.0,11.10122,8520308314.86107,9814629224.12962,10000000000.0,0.278213,-97.66157,2024-04-30T11:50:54.665Z,0.00265163,145.35197,2026-02-28T10:11:14.983Z,,2026-05-09T15:15:04.200Z,76.12264263733695,33.86239811466012,early_accumulation,False,low,False,0.5671,,9.54155,,True,False,False,0.4074581693624054,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",DeFi,0.0,none,-0.0454,False,Ratio em queda — sem acumulação,50m_range,0.1,0,0.06,2,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
og-fan-token,og,OG Fan Token,https://coin-images.coingecko.com/coins/images/11663/large/OG_400px_%282%29.png?1769068991,3.44,16110034,1010,17234437,7177153,3.46,3.18,0.230543,7.17428,1082011.0,7.19996,4673792.0,5000000.0,5000000.0,24.78,-86.06591,2025-09-10T22:17:25.303Z,1.18,192.17385,2022-05-12T06:17:01.402Z,,2026-05-09T15:17:22.962Z,32.86000929922863,16.231037079683723,early_accumulation,False,low,False,0.5671,,6.6071800000000005,,True,False,False,0.4455082465996037,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10m_range,0.1,0,0.06,5,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
lumia,lumia,Lumia,https://coin-images.coingecko.com/coins/images/50867/large/lumia.jpg?1729321993,0.115807,16039329,1011,27665902,3683995,0.119139,0.111892,0.00383751,3.42728,519441.0,3.34694,138496021.73127738,238888888.0,238888888.0,2.49,-95.34647,2024-12-04T21:01:25.444Z,0.055025,110.95054,2026-02-28T10:11:03.598Z,,2026-05-09T15:17:25.560Z,47.99774835366036,-32.29824510318381,early_accumulation,False,low,False,0.5671,,2.86018,,True,False,False,0.22968510715130291,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.283,weak,0.0051,False,Sinal fraco: slope=0.0051,10m_range,0.1,0,0.06,6,0,0,0,20260505,0,0,False,False,NOT_APPLICABLE,False
moo-deng,moodeng,Moo Deng,https://coin-images.coingecko.com/coins/images/50264/large/MOODENG.jpg?1726726975,0.065265,64779099,423,64779099,22286878,0.069419,0.06414,0.00059713,0.92338,682772.0,1.06523,989938191.61477,989938191.349704,1000000000.0,0.680378,-90.39344,2024-11-15T14:06:28.269Z,0.01544782,323.10802,2024-09-20T13:55:20.098Z,,2026-05-09T15:15:04.742Z,35.72220699516216,6.961857523956868,early_accumulation,False,low,False,0.5671,,0.35627999999999993,,True,False,False,0.3440442726750491,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,3,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
grx-chain,grx,GRX Chain,https://coin-images.coingecko.com/coins/images/71011/large/Untitled_design_%283%29.png?1765178472,9.69,92182677,318,96888954,27809709,9.74,9.23,0.169981,1.78536,1373877.0,1.51293,9512395.0,9998039.0,10000000.0,13.26,-26.99801,2026-02-26T22:25:48.793Z,0.868057,1015.16393,2026-02-14T17:00:45.524Z,,2026-05-09T15:15:07.033Z,-3.403096584493246,7.497351395255756,early_accumulation,False,low,False,0.5671,,1.21826,,True,False,False,0.3016804231016203,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,4,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
