id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
zelcash,flux,Flux,https://coin-images.coingecko.com/coins/images/5163/large/Flux_symbol_blue-white.png?1696505679,0.078468,32132678,667,32133340,15971498,0.082838,0.073906,0.00367345,4.9114,1371290.0,4.45783,410324038.4991484,410332494.4991484,440000000.0,3.33,-97.63108,2022-01-03T10:18:02.680Z,0.01640374,380.2978,2021-01-13T05:29:57.987Z,,2026-05-26T10:32:44.512Z,8.12658367393269,14.548515991506013,early_accumulation,0.9764,False,low,False,-0.38969,,5.30109,,True,True,True,0.4970484564031669,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,0.4,0,0.24,10,0,0,0,20260525,0,0,False,False,NOT_APPLICABLE,True
iexec-rlc,rlc,iExec RLC,https://coin-images.coingecko.com/coins/images/646/large/pL1VuXm.png?1696501840,0.449483,32532290,659,39101998,6896864,0.453112,0.424482,0.0209888,4.89827,1486894.0,4.78942,72382548.06525737,86999784.9868455,86999784.9868455,15.51,-97.10455,2021-05-10T17:59:51.557Z,0.153815,191.97766,2018-12-15T00:00:00.000Z,,2026-05-26T10:32:34.527Z,-2.0406885392130527,8.436745862112312,early_accumulation,0.971,False,low,False,-0.38969,,5.28796,,True,True,True,0.21200056928055172,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,DeFi,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,0.4,0,0.24,11,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,True
wink,win,WINkLink,https://coin-images.coingecko.com/coins/images/9129/large/WinK.png?1696509252,2.008e-05,19951637,898,19951638,6906589,2.038e-05,1.952e-05,3.8058e-07,1.93178,365651.0,1.8669,993701854154.286,993701859243.3864,,0.00289424,-99.30795,2021-04-05T20:24:01.448Z,1.864e-05,7.46941,2026-03-30T23:15:39.595Z,"{'times': -0.8327929173281894, 'currency': 'usd', 'percentage': -83.27929173281895}",2026-05-26T10:33:48.725Z,-1.8653254781408664,4.469341190484464,early_accumulation,0.9931,False,low,False,-0.38969,,2.32147,,True,True,True,0.34616653260080865,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.271,weak,0.0078,False,Sinal fraco: slope=0.0078,10_49m_range,0.2,0,0.12,12,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True
woo-network,woo,WOO,https://coin-images.coingecko.com/coins/images/12921/large/WOO_Logos_2023_Profile_Pic_WOO.png?1696512709,0.01734621,32767103,653,32767103,8422782,0.01770748,0.01683084,0.00039616,2.3372,754629.0,2.3573,1888782088.294737,1888782088.294737,3000000000.0,1.78,-99.03031,2021-11-15T13:44:18.437Z,0.01469575,17.33959,2026-02-06T00:26:09.429Z,,2026-05-26T10:32:45.119Z,-15.865202305175227,3.1567276157125144,early_accumulation,0.9903,False,low,False,-0.38969,,2.72689,,True,True,True,0.2570499442687991,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,0.2,0,0.12,13,0,0,0,20260523,0,0,False,False,NOT_APPLICABLE,True
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,52986485,476,52986485,19592503,1.0,1.0,0.0,0.0,-7922945.142937161,-13.00775,52986485.4586551,52986485.4586551,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-05-26T10:32:35.190Z,0.0,0.0,early_accumulation,0.0,False,low,False,-0.38969,,0.38969,,True,False,False,0.3697641577847634,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.26,weak,0.0098,False,Sinal fraco: slope=0.0098,50m_range,0.0,0,0.0,2,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
grx-chain,grx,GRX Chain,https://coin-images.coingecko.com/coins/images/71011/large/Untitled_design_%283%29.png?1765178472,9.0,85885902,323,90270704,27810331,9.15,8.83,-0.14565931694145107,-1.59302,-1091703.9144045562,-1.25516,9512395.0,9998039.0,10000000.0,13.26,-31.91499,2026-02-26T22:25:48.793Z,0.868057,940.05306,2026-02-14T17:00:45.524Z,,2026-05-26T10:32:35.259Z,-10.389916005931711,-9.685932840950615,early_accumulation,0.3213,False,low,False,-0.38969,,-1.2033300000000002,,True,False,False,0.32380554144963164,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0038,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,3,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,4.08,85455376,326,85455376,26925442,4.27,3.95,0.052679,1.30892,977604.0,1.15723,21000000.0,21000000.0,,95.52,-95.76565,2024-03-05T01:45:22.816Z,2.12,90.69318,2026-03-29T22:55:07.807Z,,2026-05-26T10:32:32.111Z,-14.650511876522579,-1.9519595746211371,early_accumulation,0.9573,False,low,False,-0.38969,,1.69861,,True,False,True,0.31508189724658164,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.04413409820487167,False,Other,0.0,none,-0.0137,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,4,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.03340235,71416600,379,110536083,18005967,0.0352954,0.03294338,-0.001135592752118199,-3.28796,-2525524.5930271,-3.41554,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.26311,2025-01-03T13:16:10.915Z,0.01589991,108.93654,2026-03-29T22:55:40.552Z,,2026-05-26T10:32:33.506Z,12.208319929784842,-7.4360197227184095,early_accumulation,0.9624,False,low,False,-0.38969,,-2.89827,,True,False,False,0.2521257942831219,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.05758697676319144,False,Other,0.0,none,-0.0042,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,5,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
popcat,popcat,Popcat,https://coin-images.coingecko.com/coins/images/33760/large/image.jpg?1702964227,0.056792,55460590,459,55460590,12813672,0.057538,0.054951,0.0007226,1.28876,530496.0,0.96577,979978669.96,979978669.96,979978694.0,2.05,-97.26061,2024-11-17T15:50:59.669Z,0.00379728,1382.29917,2024-01-05T15:34:24.842Z,,2026-05-26T10:32:32.463Z,-8.508872438214274,-0.04925072208428547,early_accumulation,0.9723,False,low,False,-0.38969,,1.6784499999999998,,True,False,True,0.23104103292085426,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.03685747856164782,False,Meme,0.0,none,-0.002,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,6,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
straitsx-xusd,xusd,StraitsX XUSD,https://coin-images.coingecko.com/coins/images/39180/large/XUSD_Logo_Full_Colour_1.png?1772634139,0.999781,62249577,419,62249577,14287521,1.0,0.99971,-0.000100027285584448,-0.01,-3926.310944892466,-0.00631,62260886.001,62260886.001,,1.77,-43.54729,2025-03-17T07:07:33.401Z,0.936389,6.77534,2025-03-04T02:16:12.068Z,,2026-05-26T10:32:36.536Z,0.004284928830022255,-0.01417036086691734,early_accumulation,0.4352,False,low,False,-0.38969,,0.37968999999999997,,True,False,False,0.2295199692682249,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,7,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
superfarm,super,SuperVerse,https://coin-images.coingecko.com/coins/images/14040/large/SV-Logo-200x200.png?1706880312,0.119629,76440196,358,119407106,16674998,0.126705,0.118726,-0.003185069093747731,-2.59341,-2253273.6172118485,-2.86336,640164549.0,1000000000.0,1000000000.0,4.74,-97.48719,2021-03-31T07:38:55.006Z,0.070397,69.2458,2023-10-19T02:20:23.295Z,,2026-05-26T10:32:30.989Z,-5.45722152109816,8.0147765021953,early_accumulation,0.9748,False,low,False,-0.38969,,-2.20372,,True,False,False,0.21814436477897048,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.0,0,0.0,8,0,0,0,20260524,0,0,False,False,NOT_APPLICABLE,False
