id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
metadium,meta,Metadium,https://coin-images.coingecko.com/coins/images/5247/large/metadium_symbol_black.png?1729148922,0.01109043,19272723,920,22208604,23075857,0.01207801,0.00985362,0.00069623,6.69826,937641.0,5.11392,1735608720.0,2000000000.0,2000000000.0,0.452667,-97.54595,2021-04-01T01:24:04.623Z,0.00295026,276.53156,2020-03-13T02:24:18.338Z,"{'times': -0.9571372575108505, 'currency': 'eth', 'percentage': -95.71372575108505}",2026-05-17T11:12:45.265Z,11.92356110607286,10.279873554442965,breakout,False,low,False,0.46011,,6.23815,,True,False,False,1.1973324682765378,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.6,0,0.96,1,0,0,0,20260516,0,0,False,False,NOT_APPLICABLE,False
numeraire,nmr,Numeraire,https://coin-images.coingecko.com/coins/images/752/large/numeraire.png?1696501906,10.13,71314217,391,107752409,51675705,10.49,9.11,0.996789,10.91219,7054681.0,10.97842,7038910.898120408,10635461.48959191,11000000.0,93.15,-89.07441,2021-05-16T10:29:06.362Z,2.06,393.02779,2018-11-27T00:00:00.000Z,,2026-05-17T11:05:31.175Z,17.71943708474766,12.166727545770877,strong,False,low,False,0.46675,,10.445440000000001,,True,False,False,0.7246199590188307,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,1.1,0,0.66,1,0,0,0,20260516,0,0,False,False,NOT_APPLICABLE,False
chaingpt,cgpt,ChainGPT,https://coin-images.coingecko.com/coins/images/29306/large/200x200.png?1696528257,0.03760424,34969679,637,37679721,27776727,0.04107525,0.03074085,0.00525232,16.23496,5508641.0,18.69805,926003968.0,997766421.0,1000000000.0,0.555799,-93.18476,2024-03-12T12:05:22.099Z,0.01776651,113.20474,2026-03-29T22:52:01.786Z,,2026-05-17T11:12:22.077Z,67.7233854101409,27.147982604678155,strong,False,low,False,0.46011,,15.77485,,True,False,False,0.7943088925694742,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.838,very_strong,0.2196,True,"Acumulação silenciosa FORTE: slope=0.2196, consistência=75%, aceleração=186%",10_49m_range,1.1,0,0.66,2,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
osmosis,osmo,Osmosis,https://coin-images.coingecko.com/coins/images/16724/large/osmo.png?1696516298,0.074465,57664034,456,72966627,41304793,0.082396,0.070909,-0.00213768100209745,-2.79059,-1151212.8889597803,-1.95734,773835172.765263,979191694.566172,1000000000.0,11.25,-99.33726,2022-03-04T05:12:18.707Z,0.02916342,155.63685,2026-03-29T22:55:20.160Z,,2026-05-17T11:05:23.406Z,122.53709660333251,118.76252692475344,strong,False,low,False,0.46675,,-3.25734,,True,False,False,0.7163007881134366,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.4483,False,Ratio em queda — sem acumulação,50m_range,1.0,0,0.6,2,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,5.903e-05,30533427,708,32498083,17349132,5.917e-05,5.369e-05,5.25e-06,9.76582,2789275.0,10.05356,516750000000.0,550000000000.0,550000000000.0,0.00163299,-96.37681,2024-08-28T10:10:46.492Z,2.375e-05,149.11771,2026-02-28T12:15:13.471Z,,2026-05-17T11:12:37.107Z,79.99379619527176,-15.670022628945224,strong,False,low,False,0.46011,,9.30571,,True,False,False,0.5682012700375887,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,-0.0802,False,Ratio em queda — sem acumulação,10_49m_range,0.6,0,0.36,3,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
orca,orca,Orca,https://coin-images.coingecko.com/coins/images/17547/large/Orca_Logo.png?1696517083,1.49,90492163,318,111628410,51059944,1.58,1.44,-0.00679781506611854,-0.45488,-449391.1207576394,-0.49415,60798788.969812,74999557.306951,100000000.0,20.33,-92.66399,2021-10-02T20:14:11.766Z,0.351125,324.79796,2022-06-19T19:34:08.830Z,,2026-05-17T11:05:23.460Z,56.598854428369926,-10.103002980938513,strong,False,low,False,0.46675,,-0.92163,,True,False,False,0.5642471381748274,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.5,0,0.3,3,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,https://coin-images.coingecko.com/coins/images/11620/large/PSG.png?1741772294,1.062,16392673,987,21124598,11073282,1.11,1.06,-0.008828088045607307,-0.82443,-248812.0059896335,-1.49513,15434626.0,19890000.0,19890000.0,58.79,-98.19312,2021-04-27T04:13:36.909Z,0.600374,76.92959,2026-02-06T00:30:21.119Z,,2026-05-17T11:12:42.549Z,16.205235546928456,6.872539800521165,strong,False,low,False,0.46011,,-1.28454,,True,False,False,0.6755019147883936,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.223,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,4,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.01867929,18699674,933,18699674,11814546,0.02080955,0.01810635,-0.001394870566267019,-6.94859,-1534124.7115064412,-7.58199,1000000000.0,1000000000.0,1000000000.0,8.38,-99.77627,2021-02-20T09:19:28.624Z,0.0129848,44.33729,2026-02-06T00:30:52.016Z,,2026-05-17T11:12:42.668Z,5.176444699340473,-8.429869127647825,strong,False,low,False,0.46011,,-7.4087000000000005,,True,False,False,0.6318049180964331,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.3669,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,5,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False
civic,cvc,Civic,https://coin-images.coingecko.com/coins/images/788/large/civic-icon-black-padding.png?1750494984,0.03168238,25417625,790,31692799,15978747,0.0337536,0.03142424,-0.001176108328878551,-3.57931,-454958.2502118163,-1.75846,802000010.0,1000000000.0,,1.35,-97.64624,2018-01-03T00:00:00.000Z,0.01102541,187.93299,2020-03-13T02:15:34.328Z,"{'times': -0.6831761838184047, 'currency': 'usd', 'percentage': -68.31761838184048}",2026-05-17T11:12:44.085Z,0.49398123275522815,-4.235232435288172,strong,False,low,False,0.46011,,-4.03942,,True,False,False,0.6286483099817548,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.1788,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,6,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
bankercoin-2,bnkr,BankrCoin,https://coin-images.coingecko.com/coins/images/52626/large/bankr-static.png?1736405365,0.00061826,61856262,431,61856262,15452621,0.00067525,0.00054588,4.99e-05,8.77932,5353922.0,9.47558,99999999999.99998,99999999999.99998,100000000000.0,0.00120094,-48.4867,2026-02-10T09:41:03.089Z,7.81e-06,7817.3841,2024-12-26T19:38:42.963Z,,2026-05-17T11:05:38.536Z,72.97201259713391,82.48330707595886,early_accumulation,False,low,False,0.46675,,8.312570000000001,,True,False,False,0.2498149823537672,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.1,0,0.06,4,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
