id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
vanar-chain,vanry,Vanar Chain,https://coin-images.coingecko.com/coins/images/33466/large/apple-touch-icon.png?1701942541,0.00759574,16332614,917,18059477,52916619,0.00819226,0.00620577,0.00100693,15.28246,2158646.0,15.22965,2150220599.0,2377565576.0,2400000000.0,0.372326,-97.96368,2024-03-13T13:00:51.153Z,0.00288034,163.22375,2026-07-03T06:15:01.638Z,,2026-07-09T11:23:39.233Z,121.57504622616034,147.55918399975232,breakout,0.9796,False,False,False,low,14.29585,,False,False,3.239935689412607,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.1748231591228348,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,1,0,0,0,20260706,0,0,False,False,NOT_APPLICABLE,False,
alien-worlds,tlm,Alien Worlds,https://coin-images.coingecko.com/coins/images/14676/large/kY-C4o7RThfWrDQsLCAG4q4clZhBDDfJQVhWUEKxXAzyQYMj4Jmq1zmFwpRqxhAJFPOa0AsW_PTSshoPuMnXNwq3rU7Imp15QimXTjlXMx0nC088mt1rIwRs75GnLLugWjSllxgzvQ9YrP4tBgclK4_rb17hjnusGj_c0u2fx0AvVokjSNB-v2poTj0xT9BZRCbzRE3-lF1.jpg?1696514350,0.00236243,16482008,903,16632670,41195863,0.00288567,0.00231107,-0.00010555412722684,-4.27693,-697410.5004443657,-4.05957,6971946015.867001,7035676374.5905,10000000000.0,0.739714,-99.67898,2021-05-03T00:00:00.000Z,0.00081743,190.50117,2026-07-01T01:16:45.717Z,,2026-07-09T11:23:47.690Z,131.312492108352,98.18706061809456,breakout,0.9968,False,False,False,low,-5.26354,,False,False,2.499444424490026,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.29117426616189146,False,Other,0.0,none,-1.1447,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,2,0,0,0,20260704,0,0,False,False,NOT_APPLICABLE,False,
spell-token,spell,Spell,https://coin-images.coingecko.com/coins/images/15861/large/abracadabra-3.png?1696515477,9.288e-05,15930267,921,18205712,23942020,0.00011081,9.051e-05,-1.6927144168952e-05,-15.41555,-2737585.414951764,-14.6647,171510541047.0,196008739620.0,210000000000.0,0.03506357,-99.73513,2021-11-02T08:44:42.429Z,8.641e-05,7.47334,2026-07-01T11:31:09.154Z,,2026-07-09T11:23:47.061Z,-24.621268161805652,2.674258141314995,breakout,0.9974,False,False,False,low,-16.40216,,False,False,1.5029264732348806,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,DeFi,0.0,none,-0.0862,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,3,0,0,0,20260615,0,0,False,False,NOT_APPLICABLE,False,
skyai,skyai,SkyAI,https://coin-images.coingecko.com/coins/images/55294/large/1.png?1745517593,0.03903592,38920363,523,38920363,39835633,0.05098,0.03057612,0.00748452,23.72167,7583756.0,24.20095,998384107.7857016,998384107.7857016,1000000000.0,0.854253,-95.43386,2026-05-06T05:10:24.313Z,0.01433298,172.14449,2025-10-11T01:55:44.099Z,,2026-07-09T11:22:37.776Z,-79.63748865454221,-53.94792729842335,breakout,0.9543,False,False,False,low,22.73506,,False,False,1.0235164815908835,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.838,very_strong,0.1088,True,"Acumulação silenciosa FORTE: slope=0.1088, consistência=75%, aceleração=99%",10_49m_range,1.5,0,0.9,4,0,0,0,20260702,0,0,False,False,NOT_APPLICABLE,False,
blur,blur,Blur,https://coin-images.coingecko.com/coins/images/28453/large/blur.png?1696527448,0.01853989,52598204,422,55580694,31579749,0.01931824,0.01778409,-0.000273100819620214,-1.45166,-798768.2505002096,-1.49591,2839018369.577625,3000000000.0,3000000000.0,5.02,-99.63066,2023-02-14T17:33:55.928Z,0.01357054,36.52291,2026-06-26T02:25:57.014Z,,2026-07-09T11:22:19.707Z,5.202662979237138,21.074055494295283,strong,0.9963,False,False,False,low,-2.43827,,False,False,0.6003959564855104,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.1253856429899425,False,Other,0.388,weak,0.5189,False,Sinal fraco: slope=0.5189,50m_range,0.5,0,0.3,1,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False,
synapse-2,syn,Synapse,https://coin-images.coingecko.com/coins/images/18024/large/synapse_social_icon.png?1696517540,0.350163,76720072,315,87553394,43204248,0.431293,0.339599,-0.04781667166770087,-12.01486,-11094457.067271337,-12.63397,219066529.0,250000000.0,250000000.0,4.92,-92.86745,2021-10-24T00:24:41.805Z,0.02738298,1180.33904,2026-06-11T02:30:31.818Z,,2026-07-09T11:22:08.785Z,964.4618530007955,-36.672587686550315,strong,0.9288,False,False,False,low,-13.001470000000001,,False,False,0.5631413901697069,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.08360519587723646,False,Other,0.0,none,-0.1265,False,Ratio em queda — sem acumulação,50m_range,0.5,0,0.3,2,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,False,
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.166093,23404482,751,23404482,14846738,0.170597,0.159246,0.0054116,3.36792,777564.0,3.43646,140912239.7711165,140912239.7711165,1000000000.0,4.14,-95.99305,2022-04-02T00:00:00.000Z,0.104476,58.83776,2025-12-31T19:01:22.813Z,,2026-07-09T11:22:29.261Z,-36.02387881308106,3.395123842663053,strong,0.9599,False,False,False,low,2.38131,,False,False,0.6343544796248856,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0509,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,5,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
spacex-bstocks-tokenized-stock,spcxb,SpaceX (bStocks Tokenized Stock),https://coin-images.coingecko.com/coins/images/102173888/large/bstocks_spacex.png?1781280362,149.59,88994169,288,88994169,39491887,152.57,145.63,-0.3479764472523357,-0.23208,4308021.0,5.08704,595217.97731605,595217.97731605,,226.95,-33.89463,2026-06-16T01:01:03.420Z,145.63,3.02252,2026-07-08T18:56:43.802Z,,2026-07-09T11:22:25.362Z,,-4.673683925561397,early_accumulation,0.3409,False,False,False,low,-1.21869,,False,False,0.4437581410530391,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0553,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,3,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,False,
sandisk-bstocks-tokenized-stock,sndkb,SanDisk (bStocks Tokenized Stock),https://coin-images.coingecko.com/coins/images/102173744/large/sandisk-tokenized-bStocks-sndkb.png?1781196896,1780.58,72209802,341,72209802,19421256,1790.83,1520.33,257.14,16.87907,12070673.0,20.07125,40786.34995043999,40786.34995043999,,2357.29,-24.73298,2026-06-22T15:24:53.479Z,1501.5,18.16593,2026-07-07T14:45:23.380Z,,2026-07-09T11:22:25.211Z,,-9.261604792013516,early_accumulation,0.2446,False,False,False,low,15.892459999999998,,False,False,0.2689559514371747,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.607,strong,0.0178,True,"Acumulação silenciosa: slope=0.0178, consistência=60%",50m_range,0.0,0,0.0,4,0,0,0,20260630,0,0,False,False,NOT_APPLICABLE,False,
yearn-finance,yfi,yearn.finance,https://coin-images.coingecko.com/coins/images/11849/large/yearn.jpg?1696511720,2171.02,77760656,309,79606221,19607381,2303.27,2032.59,101.5,4.9047,3640960.0,4.91227,35815.94701468851,36666.0,36666.0,90787.0,-97.60852,2021-05-12T00:29:37.713Z,31.65,6760.91952,2020-07-18T12:26:27.150Z,,2026-07-09T11:22:13.889Z,13.716932672408113,22.228591119314693,early_accumulation,0.9761,False,False,False,low,3.9180900000000003,,False,False,0.2521504062414288,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,DeFi,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.0,0,0.0,5,0,0,0,20260606,0,0,False,False,NOT_APPLICABLE,False,
