id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
siren-2,siren,Siren,https://coin-images.coingecko.com/coins/images/54479/large/siren.png?1739960056,0.087559,64705433,381,64705433,110618318,0.143153,0.086213,-0.04448957484566736,-33.69191,-31338725.203830436,-32.6295,725256899.3530482,725256899.3530482,1000000000.0,3.61,-97.52192,2026-03-22T17:26:33.134Z,0.02634736,239.07421,2025-03-11T06:21:52.561Z,,2026-06-14T11:39:05.917Z,-83.43612705961189,-90.61722810633364,breakout,0.9757,False,False,False,low,-34.81583,,False,False,1.7095676958069348,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,1.5,0,0.9,1,0,0,0,20260613,0,0,False,False,NOT_APPLICABLE,False,
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.25899,36322092,562,36322092,93683716,0.441234,0.236328,-0.16785910599706072,-39.32515,-22641223.08977966,-38.39883,139409770.9676391,139409770.9676391,1000000000.0,4.14,-93.7979,2022-04-02T00:00:00.000Z,0.104476,145.85434,2025-12-31T19:01:22.813Z,,2026-06-14T11:39:04.095Z,22.576232072620524,22.09716544094473,breakout,0.9374,False,False,False,low,-40.44907,,False,False,2.5792489044959193,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.79,strong,0.0665,True,"Acumulação silenciosa: slope=0.0665, consistência=56%",10_49m_range,1.5,0,0.9,1,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
test-3,tst,Test,https://coin-images.coingecko.com/coins/images/54274/large/Test.png?1738997629,0.01572573,14752773,961,14752773,18807570,0.01692725,0.01380659,-0.001196692241325636,-7.07164,-1152605.4760271907,-7.24664,940135195.5453386,940135195.5453386,1000000000.0,0.511293,-96.95113,2025-02-09T09:09:52.387Z,0.00783528,98.95457,2026-03-29T22:56:25.457Z,,2026-06-14T11:39:26.717Z,-19.223997485858586,12.229045817612734,breakout,0.9692,False,False,False,low,-8.19556,,False,False,1.274849819759309,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0142,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,2,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False,
pha,pha,PHALA,https://coin-images.coingecko.com/coins/images/12451/large/phala.png?1696512270,0.03581739,30093538,633,35825787,25289085,0.03764384,0.03502024,-0.000290395388948463,-0.80425,-198491.02487011626,-0.65526,839996554.1231112,1000000000.0,1000000000.0,1.39,-97.43931,2021-05-15T04:20:32.741Z,0.02120268,67.95226,2026-03-01T20:41:27.308Z,,2026-06-14T11:39:24.029Z,8.830850070396194,10.463624032375108,strong,0.9742,False,False,False,low,-1.9281700000000002,,False,False,0.8403493467600918,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0003,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,3,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00047761,47488161,481,48932112,29092175,0.00054134,0.00046131,-4.8455598001694e-05,-9.211,-4576273.288001314,-8.78963,99429447866.9074,102452755868.5205,102456956842.91,0.02836145,-98.32438,2024-06-02T18:00:38.587Z,0.00032676,45.43844,2026-02-28T13:45:06.069Z,,2026-06-14T11:39:04.812Z,-11.432779839189159,24.14327604548801,strong,0.9832,False,False,False,low,-10.33492,,False,False,0.6126195326873155,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.51,moderate,0.0077,False,Possível acumulação: slope=0.0077,10_49m_range,0.5,0,0.3,4,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False,
epic-chain,epic,Epic Chain,https://coin-images.coingecko.com/coins/images/54734/large/PFP.png?1753421273,0.517845,17388791,886,17388791,10287820,0.610621,0.517297,-0.06965106090233397,-11.85558,-2276213.458475657,-11.57495,33600000.0,33600000.0,33600000.0,3.2,-83.8027,2025-08-20T15:57:23.043Z,0.192233,169.39305,2026-05-29T04:15:25.109Z,,2026-06-14T11:39:26.759Z,64.09591297744522,-19.389454846866915,strong,0.8382,False,False,False,low,-12.9795,,False,False,0.5916351516330262,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.208,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,5,0,0,0,20260603,0,0,False,False,NOT_APPLICABLE,False,
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.00061197,38870083,533,42225886,22635931,0.00063032,0.00055742,4.74e-05,8.39598,3000999.0,8.36653,63516387916.66666,69000000000.0,69000000000.0,0.056324,-98.93669,2024-03-04T17:30:21.569Z,0.00046386,29.11135,2026-05-28T12:25:43.677Z,,2026-06-14T11:39:13.904Z,4.574055144675672,-3.2698710126964508,strong,0.9891,False,False,False,low,7.27206,,False,False,0.5823484091865716,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.1192,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,6,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False,
paxos-standard,usdp,Pax Dollar,https://coin-images.coingecko.com/coins/images/6013/large/Pax_Dollar.png?1696506427,0.999325,31932922,613,31932922,18552543,0.999853,0.9992,-0.000274942401168432,-0.02751,-8245.681514702737,-0.02582,31954027.03052443,31954027.03052443,,1.18,-15.64908,2024-04-16T16:20:21.365Z,0.863529,15.71466,2021-05-19T13:14:42.046Z,"{'times': -0.0006750555129138, 'currency': 'usd', 'percentage': -0.06750555129138}",2026-06-14T11:39:06.296Z,-0.05378505571129392,-0.013811351677732044,strong,0.1531,False,False,False,low,-1.15143,,False,False,0.5809848218712963,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.648,strong,0.0251,True,"Acumulação silenciosa: slope=0.0251, consistência=59%",10_49m_range,0.5,0,0.3,7,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False,
iotex,iotx,IoTeX,https://coin-images.coingecko.com/coins/images/3334/large/20250731-171811.png?1754021073,0.00329487,31107835,620,31107835,18053570,0.00339466,0.00326995,-9.9787968866384e-05,-2.93956,-930705.6567029022,-2.90496,9441368550.0,9441368555.0,10000000000.0,0.255593,-98.71061,2021-11-13T16:54:18.643Z,0.00121576,171.07273,2020-03-13T02:29:47.597Z,,2026-06-14T11:39:13.059Z,-31.723451780261954,-5.230204860908251,strong,0.9871,False,False,False,low,-4.06348,,False,False,0.5803544348232528,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Infra,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,0.5,0,0.3,8,0,0,0,20260614,0,0,False,False,NOT_APPLICABLE,False,
axelar,axl,Axelar,https://coin-images.coingecko.com/coins/images/27277/large/V-65_xQ1_400x400.jpeg?1696526329,0.04615543,54681039,432,57338786,21908535,0.050123,0.04527797,-0.002137075813891207,-4.42527,-2568211.462353483,-4.48602,1186371654.111698,1244034708.722153,,2.64,-98.27133,2024-03-01T09:20:05.541Z,0.03921427,16.55087,2026-06-06T04:40:26.347Z,,2026-06-14T11:39:04.223Z,-30.2089758298863,9.51252732311271,early_accumulation,0.9825,False,False,False,low,-5.54919,,False,False,0.4006605470682443,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,2,0,0,0,20260528,0,0,False,False,NOT_APPLICABLE,False,
