id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
threshold-network-token,t,Threshold Network,https://coin-images.coingecko.com/coins/images/22228/large/nFPNiSbL_400x400.jpg?1696521570,0.00566954,63245185,369,63245185,159584990,0.00609057,0.00417279,0.00149675,35.86924,15945056.0,33.71039,11155000000.0,11155000000.0,,0.226934,-97.48788,2022-03-02T08:36:02.983Z,0.00316726,79.99286,2026-06-25T14:05:47.128Z,,2026-07-12T12:31:53.250Z,49.64134675727683,62.180413745892,breakout,0.975,False,False,False,low,35.99386,,True,True,2.523274933894177,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",True,0.015789974416675352,True,Other,0.483,moderate,0.0431,False,Possível acumulação: slope=0.0431,50m_range,2.3,0,1.38,1,0,0,0,20260624,0,0,False,False,NOT_APPLICABLE,True,
hoodie-2,hoodie,HOODIE,https://coin-images.coingecko.com/coins/images/102174419/large/75gsMvIt_400x400.png?1783667444,0.01966382,19663818,852,19663818,35896020,0.03957338,0.01246601,-0.006588590064238304,-25.09709,-6593401.961948831,-25.11082,1000000000.0,1000000000.0,1000000000.0,0.03957338,-52.76757,2026-07-11T18:50:29.792Z,0.0005918,3058.40018,2026-07-10T07:30:13.441Z,,2026-07-12T12:33:11.566Z,,,breakout,0.5031,False,False,False,low,-24.97247,,False,False,1.8254857729053433,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,1,0,0,0,20260711,0,0,False,False,NOT_APPLICABLE,False,
adventure-gold,agld,Adventure Gold,https://coin-images.coingecko.com/coins/images/18125/large/lpgblc4h_400x400.jpg?1696517628,0.16915,14789128,956,15702559,25878674,0.171542,0.1496,0.00850428,5.29381,759824.0,5.41598,87430001.0,92830001.0,96000000.0,7.7,-97.79167,2021-09-03T11:41:40.240Z,0.117529,44.72355,2026-06-25T13:56:03.279Z,,2026-07-12T12:33:17.140Z,-1.1988913062859061,11.71895998449014,breakout,0.978,False,False,False,low,5.41843,,True,True,1.749844480350701,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.2,weak,0.0872,False,Sinal fraco: slope=0.0872,10_49m_range,1.5,0,0.9,2,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,True,
ankr,ankr,Ankr Network,https://coin-images.coingecko.com/coins/images/4324/large/Ankr_Blue_Symbol.png?1754623142,0.00372831,37285797,548,37285797,51990837,0.00422117,0.00367606,-0.000183779433423967,-4.69773,-1835072.4994277433,-4.69078,10000000000.0,10000000000.0,10000000000.0,0.213513,-98.25009,2021-04-16T19:44:04.474Z,0.00070728,428.25955,2020-03-13T02:24:03.563Z,"{'times': -0.4351049151726923, 'currency': 'usd', 'percentage': -43.51049151726923}",2026-07-12T12:32:18.899Z,-4.018605745757719,3.0596055764865158,breakout,0.9825,False,False,False,low,-4.57311,,False,False,1.3943871710721378,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,DeFi,0.0,none,-0.0012,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,3,0,0,0,20260505,0,0,False,False,NOT_APPLICABLE,False,
cat-in-hood,hoodcat,Cat in Hood,https://coin-images.coingecko.com/coins/images/102174503/large/logo.png?1783795100,0.02021194,20211939,826,20211939,24518552,0.086685,0.0001443,0.01940088,2392.04036,20211939.0,0.0,1000000000.0,1000000000.0,1000000000.0,0.086685,-77.01047,2026-07-12T05:41:17.955Z,0.0001443,13710.50677,2026-07-11T23:40:29.491Z,,2026-07-12T12:33:11.732Z,,,breakout,0.7668,False,False,False,low,2392.16498,,True,True,1.2130727289450063,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,4,0,0,0,20260712,0,0,False,False,NOT_APPLICABLE,True,
lorenzo-protocol,bank,Lorenzo Protocol,https://coin-images.coingecko.com/coins/images/55250/large/lorenzo.jpg?1744963693,0.0424327,18044507,866,18044507,21852905,0.04344174,0.03872247,0.00365981,9.4391,1557043.0,9.4438,425250000.0,425250000.0,2100000000.0,0.230688,-81.69157,2025-10-18T05:15:39.862Z,0.02243767,88.23396,2026-06-05T15:50:47.067Z,,2026-07-12T12:33:18.443Z,5.684892089589534,13.14415049511217,breakout,0.8161,False,False,False,low,9.56372,,True,True,1.2110558077314055,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.115,none,0.0033,False,"Spike detectado — possível pump, não acumulação gradual",10_49m_range,1.5,0,0.9,5,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True,
robinhood-wrapped-eth-robinhood-chain,weth,Robinhood Wrapped ETH (Robinhood Chain),https://coin-images.coingecko.com/coins/images/102174283/large/weth-robinhood.jpeg?1782924507,1806.27,33569776,597,33569776,198081891,1827.16,1782.2,8.01,0.44556,5069318.0,17.78679,18635.21730843013,18635.21730843013,,2063.07,-12.6645,2026-07-08T08:21:50.869Z,1640.67,9.82087,2026-07-08T03:25:47.823Z,,2026-07-12T12:32:09.974Z,,,breakout,0.1245,False,False,True,low,0.57018,,False,True,5.90060210708585,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,1.2,0,0.72,6,0,0,0,20260710,0,0,False,False,NOT_APPLICABLE,False,
blast,blast,Blast,https://coin-images.coingecko.com/coins/images/35494/large/Blast.jpg?1719385662,0.00036372,23714580,749,36376171,23619595,0.00038035,0.00027131,8.775e-05,31.79825,5740763.0,31.93959,65192621910.83206,100000000000.0,100000000000.0,0.02917956,-98.75492,2024-06-27T00:20:41.843Z,0.00024468,48.48424,2026-07-01T07:15:46.348Z,,2026-07-12T12:33:13.659Z,10.163666442340977,29.458164442916697,strong,0.9875,False,False,False,low,31.92287,,True,True,0.9959946581385797,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.0,none,-0.1165,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,7,0,0,0,20260531,0,0,False,False,NOT_APPLICABLE,True,True
skale,skl,SKALE,https://coin-images.coingecko.com/coins/images/13245/large/SKALE_token_300x300.png?1696513021,0.00460588,28069287,669,29083793,21905751,0.00488753,0.00456668,-0.000137032756752867,-2.88921,-834532.040558327,-2.88727,6094019337.0,6314274983.883265,7000000000.0,1.22,-99.62331,2021-03-12T05:14:18.439Z,0.00337253,35.84894,2026-07-01T06:45:35.535Z,,2026-07-12T12:32:11.152Z,8.509146105399754,28.84858594834495,strong,0.9962,False,False,False,low,-2.7645899999999997,,False,False,0.7804170800633446,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,L2,0.4,moderate,0.2361,False,Possível acumulação: slope=0.2361,10_49m_range,1.0,0,0.6,8,0,0,0,20260603,0,0,False,False,NOT_APPLICABLE,False,
cyberconnect,cyber,CYBER,https://coin-images.coingecko.com/coins/images/31274/large/token.png?1715826754,0.375719,25267106,716,37575089,18283027,0.382638,0.353285,0.02243396,6.3501,1510692.0,6.35909,67244300.43333334,100000000.0,100000000.0,15.79,-97.61691,2023-09-01T22:25:07.435Z,0.322646,16.61089,2026-06-25T14:00:27.164Z,,2026-07-12T12:32:15.399Z,7.8977141277777445,1.0051350709970133,strong,0.9762,False,False,False,low,6.4747200000000005,,True,True,0.7235900700301807,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.0,none,-0.0039,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,9,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True,True
