id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
stratis,strax,Xertra,https://coin-images.coingecko.com/coins/images/531/large/Xertra_Logo_200x200.png?1761277005,0.01321394,28759467,647,28759648,93117098,0.01460218,0.00801076,0.00454613,52.44846,9871007.0,52.25946,2174030076.86465,2174043823.440754,,22.77,-99.94194,2018-01-08T00:00:00.000Z,0.00793545,66.55615,2026-06-09T03:05:29.971Z,,2026-06-10T09:40:45.701Z,-4.875527804181923,11.525286374378728,breakout,0.9994,False,False,False,low,54.5209,,True,True,3.237789420784467,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.65,strong,0.0578,True,"Acumulação silenciosa: slope=0.0578, consistência=50%",10_49m_range,1.5,0,0.9,1,0,0,0,20260531,0,0,False,False,NOT_APPLICABLE,True,
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.413632,48401009,461,48401009,86950085,0.426221,0.251724,0.155821,60.43987,18369275.0,61.16621,117221799.07634439,117221799.07634439,1000000000.0,4.14,-89.80204,2022-04-02T00:00:00.000Z,0.104476,304.25239,2025-12-31T19:01:22.813Z,,2026-06-10T09:40:27.151Z,73.46962737374878,50.02806876188316,breakout,0.9001,False,False,False,low,62.51231,,True,True,1.7964519086781847,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.368,weak,0.0426,False,Sinal fraco: slope=0.0426,10_49m_range,1.5,0,0.9,2,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,True,
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,60244179,385,60409599,43144010,1.0,1.0,0.0,0.0,1519244.0,2.58705,60244178.80710871,60409598.59927785,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-06-10T09:40:30.254Z,0.0,0.0,strong,0.0,False,False,False,low,2.07244,,True,False,0.7161523439467903,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0127,False,Ratio em queda — sem acumulação,50m_range,1.0,0,0.6,1,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True,
pippin,pippin,pippin,https://coin-images.coingecko.com/coins/images/51589/large/pippin_logo.png?1731570163,0.02333653,23250617,737,23250617,16401451,0.02434819,0.0208003,0.00136999,6.2367,940940.0,4.21763,999935061.268843,999935061.268843,1000000000.0,0.897199,-97.42377,2026-02-26T15:35:05.499Z,0.0055459,316.77529,2024-12-30T00:02:49.802Z,,2026-06-10T09:40:45.462Z,-10.6258194447077,37.36348207017109,strong,0.974,False,False,False,low,8.30914,,True,True,0.7054200325092448,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.381,weak,0.0427,False,Sinal fraco: slope=0.0427,10_49m_range,1.0,0,0.6,3,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,True,
paxos-standard,usdp,Pax Dollar,https://coin-images.coingecko.com/coins/images/6013/large/Pax_Dollar.png?1696506427,0.999263,31932146,603,31932146,22151220,0.999691,0.999188,-0.000188998126459783,-0.01891,-6503.406137146056,-0.02036,31954027.03052443,31954027.03052443,,1.18,-15.6401,2024-04-16T16:20:21.365Z,0.863529,15.72698,2021-05-19T13:14:42.046Z,"{'times': -0.0007371118805237, 'currency': 'usd', 'percentage': -0.07371118805237}",2026-06-10T09:40:50.233Z,-0.03982726934112811,-0.021347006559220828,strong,0.1532,False,False,False,low,2.05353,,True,False,0.6936965652104935,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.603,strong,0.0165,True,"Acumulação silenciosa: slope=0.0165, consistência=69%",10_49m_range,0.5,0,0.3,4,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True,
mantra,mantra,MANTRA,https://coin-images.coingecko.com/coins/images/102172151/large/OM_Token_Primary-1K.png?1771922964,0.00784779,40524362,500,56256141,24243673,0.00831802,0.00695989,0.00063042,8.73479,3170943.0,8.48903,5202064744.880811,7221534838.899618,10000000000.0,0.0262739,-69.31284,2026-03-04T14:10:54.284Z,0.00655195,23.0583,2026-06-05T19:20:20.552Z,,2026-06-10T09:40:42.019Z,-27.971256339270745,-5.645373980331553,strong,0.7013,False,False,False,low,10.80723,,True,True,0.5982493444313818,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,0.5,0,0.3,5,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,True,True
altlayer,alt,AltLayer,https://coin-images.coingecko.com/coins/images/34608/large/Logomark_200x200.png?1715107868,0.00633096,40543402,504,63309566,24015267,0.00667495,0.00579687,0.00050907,8.74413,3261076.0,8.74698,6403993052.0,10000000000.0,10000000000.0,0.676743,-99.05683,2024-03-28T23:20:10.066Z,0.00540577,18.07396,2026-06-06T04:40:43.950Z,,2026-06-10T09:40:45.114Z,-22.97087071269957,-6.360464709544339,strong,0.9906,False,False,False,low,10.81657,,True,True,0.5923347774318495,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.0,none,-0.0569,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,6,0,0,0,20260520,0,0,False,False,NOT_APPLICABLE,True,True
osmosis,osmo,Osmosis,https://coin-images.coingecko.com/coins/images/16724/large/osmo.png?1696516298,0.04333218,33655423,582,42406089,19171911,0.051303,0.04060857,0.00214143,5.19881,1681310.0,5.25835,776270484.789603,978106724.667758,1000000000.0,11.25,-99.61479,2022-03-04T05:12:18.707Z,0.02916342,48.584,2026-03-29T22:55:20.160Z,,2026-06-10T09:40:43.414Z,-38.74794259402681,-1.996004957879998,strong,0.9961,False,False,False,low,7.27125,,True,True,0.5696529501352575,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0507,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,7,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,True,
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.02924214,62670522,370,96999213,26555321,0.03171297,0.029042,-0.001116624083021257,-3.67809,-2515166.344307475,-3.85846,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.72173,2025-01-03T13:16:10.915Z,0.01589991,83.29435,2026-03-29T22:55:40.552Z,,2026-06-10T09:40:28.959Z,-43.74442021385157,-13.390756635154322,early_accumulation,0.9671,False,False,False,low,-1.6056500000000002,,False,False,0.42372905398809346,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.613,strong,0.0229,True,"Acumulação silenciosa: slope=0.0229, consistência=50%",50m_range,0.0,0,0.0,2,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False,True
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,3.01,63054189,369,63054189,16821338,3.16,2.99,-0.07365514883561763,-2.39191,-1615618.696217969,-2.49826,21000000.0,21000000.0,,95.52,-96.86104,2024-03-05T01:45:22.816Z,2.12,41.36247,2026-03-29T22:55:07.807Z,,2026-06-10T09:40:27.672Z,-41.288843855788066,-17.25552316404,early_accumulation,0.9685,False,False,False,low,-0.31947000000000036,,False,False,0.26677589969478477,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.159,none,0.0057,False,Dados insuficientes,50m_range,0.0,0,0.0,3,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False,
