id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,fdv_warning,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.152545,21494183,794,21494183,13554350,0.158056,0.151495,-0.003822189080172844,-2.44437,-539036.4773095623,-2.44647,140906517.77803108,140906517.77803108,1000000000.0,4.14,-96.33075,2022-04-02T00:00:00.000Z,0.104476,45.45114,2025-12-31T19:01:22.813Z,,2026-07-05T11:30:08.847Z,-35.296539335830666,-9.806413578971865,strong,,0.9632,False,False,False,low,-2.68905,,False,False,0.6306054991715666,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0398,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,8,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
kintara,kins,Kintara,https://coin-images.coingecko.com/coins/images/102173474/large/fqh1kyqexcnpjt8420afe6bjhb00.?1779705768,0.01550785,15405427,955,15405427,8934266,0.01963654,0.01552052,-0.003845328258675914,-19.86924,-3865068.039206248,-20.05692,993403886.535809,993403886.535809,1000000000.0,0.02161395,-28.24969,2026-07-04T04:31:09.194Z,0.00026633,5722.78425,2026-05-25T19:49:31.422Z,,2026-07-05T11:30:04.060Z,558.2703050167493,23.40109096376471,strong,,0.2825,False,False,False,low,-20.11392,,False,False,0.5799427695188196,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0155,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,9,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,False
secret,scrt,Secret,https://coin-images.coingecko.com/coins/images/11871/large/scrt_200.png?1733344413,0.04891771,17061934,905,17612486,8537931,0.05696,0.04720232,0.00171539,3.63412,518335.0,3.13315,348606807.010679,359855592.656928,,10.38,-99.53112,2021-10-28T12:44:49.785Z,0.04336813,12.2766,2026-07-03T06:16:04.643Z,,2026-07-05T11:30:05.262Z,-23.93944962355505,-1.9721576321655037,strong,,0.9953,False,False,False,low,3.3894399999999996,,False,False,0.5004081600596978,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Privacy,0.385,weak,0.0053,False,Sinal fraco: slope=0.0053,10_49m_range,0.5,0,0.3,10,0,0,0,20260604,0,0,False,False,NOT_APPLICABLE,False
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.02956614,63423711,367,98164973,16869399,0.03134614,0.02940321,-0.001660424867035392,-5.31735,-3461371.455359064,-5.1751,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.67374,2025-01-03T13:16:10.915Z,0.01589991,85.9774,2026-03-29T22:55:40.552Z,,2026-07-05T11:29:13.760Z,10.58170195543818,1.0173770193075522,early_accumulation,True,0.9667,False,False,False,low,-5.56203,,False,False,0.26597937481141715,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0113,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,4,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
siren-2,siren,Siren,https://coin-images.coingecko.com/coins/images/54479/large/siren.png?1739960056,0.11971,86700626,293,86700626,20403626,0.131338,0.083062,0.03664796,44.12104,26525118.0,44.07959,724248362.6419622,724248362.6419622,1000000000.0,3.61,-96.73381,2026-03-22T17:26:33.134Z,0.02634736,346.91115,2025-03-11T06:21:52.561Z,,2026-07-05T11:29:14.474Z,-81.9534921592508,24.082107797397526,early_accumulation,,0.9668,False,False,False,low,43.87636,,False,False,0.23533424083927607,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.5898,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,5,0,0,0,20260613,0,0,False,False,NOT_APPLICABLE,False
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,3.27,68717800,354,68717800,15834220,3.52,3.25,-0.18345844118752597,-5.30905,-3849360.3387375623,-5.30455,21000000.0,21000000.0,,95.52,-96.57831,2024-03-05T01:45:22.816Z,2.12,54.09513,2026-03-29T22:55:07.807Z,,2026-07-05T11:29:09.867Z,7.782617632555372,1.5409961553867413,early_accumulation,,0.9658,False,False,False,low,-5.55373,,False,False,0.23042384942474875,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0005,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,6,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
0x,zrx,0x Protocol,https://coin-images.coingecko.com/coins/images/863/large/0x.png?1696501996,0.090172,76500942,321,90171207,17445251,0.094279,0.087377,0.00279495,3.19871,2303339.0,3.10433,848396562.906836,1000000000.0,1000000000.0,2.5,-96.38643,2018-01-13T00:00:00.000Z,0.074165,21.65894,2026-06-26T02:25:52.458Z,"{'times': 0.878588839870036, 'currency': 'usd', 'percentage': 87.85888398700361}",2026-07-05T11:29:06.141Z,2.6312642491609894,11.302081175044012,early_accumulation,,0.9639,False,False,False,low,2.9540300000000004,,False,False,0.22803968871389846,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.0,0,0.0,7,0,0,0,20260610,0,0,False,False,NOT_APPLICABLE,False
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.00546285,54124343,418,54124343,12278005,0.00567778,0.00538006,-5.7024637405279e-05,-1.03308,-561331.6465529427,-1.02647,9909605379.862432,9909605379.862432,9999998988.0,0.234204,-97.66727,2024-12-01T16:31:18.357Z,0.00084753,544.62235,2024-02-29T08:40:24.951Z,,2026-07-05T11:29:09.912Z,0.23270236793267096,4.263485846760572,early_accumulation,,0.9767,False,False,False,low,-1.27776,,False,False,0.22684811157892484,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0007,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,8,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
zilliqa,zil,Zilliqa,https://coin-images.coingecko.com/coins/images/2687/large/Zilliqa-logo.png?1696503475,0.00307757,60111384,389,63170566,12860173,0.00332845,0.0030607,2.71e-06,0.08822,110070.0,0.18345,19513551525.0,20506633163.20267,21000000000.0,0.255376,-98.79482,2021-05-06T17:33:45.940Z,0.00239616,28.44422,2020-03-13T02:22:55.161Z,"{'times': -0.7933437008493076, 'currency': 'eth', 'percentage': -79.33437008493075}",2026-07-05T11:29:09.852Z,-4.198526070398899,5.6537767405719395,early_accumulation,,0.9879,False,False,False,low,-0.15646,,False,False,0.21393906019532008,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.0,0,0.0,9,0,0,0,20260531,0,0,False,False,NOT_APPLICABLE,False
cyberconnect,cyber,CYBER,https://coin-images.coingecko.com/coins/images/31274/large/token.png?1715826754,0.371173,24957331,723,37114418,12135109,0.383289,0.359934,0.01123873,3.12244,754514.0,3.11746,67244300.43333334,100000000.0,100000000.0,15.79,-97.65323,2023-09-01T22:25:07.435Z,0.322646,14.83345,2026-06-25T14:00:27.164Z,,2026-07-05T11:29:22.356Z,0.49283507655487013,8.659302651357692,early_accumulation,True,0.9765,False,False,False,low,2.8777600000000003,,False,False,0.48623424516026975,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0022,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,11,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
xai-blockchain,xai,Xai,https://coin-images.coingecko.com/coins/images/34258/large/round_icon_2048_px.png?1719523838,0.00722388,14991927,966,15958329,5950360,0.00765885,0.00716634,-0.000224094791861555,-3.0088,-452353.5203156136,-2.92894,2075322843.5203447,2209101207.836101,2500000000.0,1.59,-99.54715,2024-02-25T16:20:31.509Z,0.00673029,6.96875,2026-07-01T01:20:06.035Z,,2026-07-05T11:30:13.062Z,-11.731554518249537,1.7865145960024638,early_accumulation,,0.9955,False,False,False,low,-3.2534799999999997,,False,False,0.3969042805504589,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.203,weak,0.0111,False,Sinal fraco: slope=0.0111,10_49m_range,0.0,0,0.0,12,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
