id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.657993,77238003,318,77238003,162649571,0.673824,0.491,0.112435,20.60922,13703408.0,21.56842,117496756.20873155,117496756.20873155,1000000000.0,4.14,-84.34251,2022-04-02T00:00:00.000Z,0.104476,520.6711,2025-12-31T19:01:22.813Z,,2026-06-12T14:59:56.860Z,185.14009801773338,179.19070540708952,breakout,0.8411,False,False,False,low,18.73214,,False,False,2.105823101097008,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.8,very_strong,0.0577,True,"Acumulação silenciosa FORTE: slope=0.0577, consistência=60%, aceleração=172%",50m_range,1.5,0,0.9,1,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
hamster-kombat,hmstr,Hamster Kombat,https://coin-images.coingecko.com/coins/images/39102/large/hamster-removebg-preview.png?1720514486,0.00024069,15751359,927,24468130,108269864,0.00037958,0.00024532,-6.326891631294e-05,-20.81522,-3813203.761107454,-19.49036,64375000000.0,100000000000.0,100000000000.0,0.00722201,-96.35544,2024-09-27T02:01:16.891Z,0.00012639,108.25319,2026-06-04T11:20:31.983Z,,2026-06-12T15:00:03.278Z,39.11714940879037,55.5212470338392,breakout,0.9667,False,False,False,low,-22.6923,,False,False,6.873683978633209,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,1,0,0,0,20260611,0,0,False,False,NOT_APPLICABLE,False,True
epic-chain,epic,Epic Chain,https://coin-images.coingecko.com/coins/images/54734/large/PFP.png?1753421273,0.55127,18621508,850,18621508,37252006,0.707574,0.517982,-0.11150439960145786,-16.82389,-3582389.973812688,-16.13406,33600000.0,33600000.0,33600000.0,3.2,-82.53671,2025-08-20T15:57:23.043Z,0.192233,190.44904,2026-05-29T04:15:25.109Z,,2026-06-12T15:00:04.110Z,59.82639797817657,-5.1912551216911496,breakout,0.8277,False,False,False,low,-18.700969999999998,,False,False,2.0004827750792256,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.2518,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,2,0,0,0,20260603,0,0,False,False,NOT_APPLICABLE,False,
waves,waves,Waves,https://coin-images.coingecko.com/coins/images/425/large/waves.png?1696501700,0.304607,30415915,635,30415915,34159894,0.337193,0.254638,0.0483271,18.85718,4797251.0,18.72561,100000000.0,100000000.0,,61.3,-99.49658,2022-03-31T14:34:44.545Z,0.130878,135.80054,2016-08-02T00:00:00.000Z,"{'times': 0.6202482761375399, 'currency': 'usd', 'percentage': 62.02482761375399}",2026-06-12T15:00:03.565Z,-26.19804169740024,13.743152805089952,breakout,0.995,False,False,False,low,16.9801,,False,False,1.12309276245676,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,3,0,0,0,20260507,0,0,False,False,NOT_APPLICABLE,False,
bonfida,fida,Bonfida,https://coin-images.coingecko.com/coins/images/13395/large/bonfida.png?1696513157,0.02364919,23405329,745,23405329,23242978,0.02611635,0.02251139,-0.001885195225347826,-7.38297,-1810892.6636171937,-7.18146,990910744.563213,990910744.563213,1000000000.0,18.77,-99.87627,2021-11-03T20:34:33.492Z,0.01221703,90.14336,2026-03-29T22:50:36.078Z,,2026-06-12T15:00:03.188Z,29.675208261254472,25.882907774285773,strong,0.9987,False,False,False,low,-9.26005,,False,False,0.9930635027604183,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.097,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,4,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False,
paxos-standard,usdp,Pax Dollar,https://coin-images.coingecko.com/coins/images/6013/large/Pax_Dollar.png?1696506427,0.99903,31929558,614,31929558,29584212,1.0,0.998314,0.00011744,0.01176,10131.8,0.03174,31954027.03052443,31954027.03052443,,1.18,-15.65119,2024-04-16T16:20:21.365Z,0.863529,15.71177,2021-05-19T13:14:42.046Z,"{'times': -0.000969823379756, 'currency': 'usd', 'percentage': -0.0969823379756}",2026-06-12T15:00:05.340Z,-0.0334581025160487,-0.06760669499497585,strong,0.1534,False,False,False,low,-1.86532,,False,False,0.9265462428261613,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.668,strong,0.0252,True,"Acumulação silenciosa: slope=0.0252, consistência=67%",10_49m_range,1.0,0,0.6,5,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False,
moonriver,movr,Moonriver,https://coin-images.coingecko.com/coins/images/17984/large/Moonriver_MOVR_ICON.png?1716647589,1.44,17515082,883,18025069,13612950,1.52,1.22,0.197082,15.8644,2338314.0,15.40719,12184457.0,12539232.0,,494.26,-99.7031,2021-09-11T11:40:35.912Z,0.989365,48.32194,2026-03-29T22:50:08.955Z,,2026-06-12T15:00:07.430Z,-45.81386112952153,16.438906010258933,strong,0.9971,False,False,False,low,13.98732,,False,False,0.7772130327451507,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.0,none,-0.0723,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,6,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
lorenzo-protocol,bank,Lorenzo Protocol,https://coin-images.coingecko.com/coins/images/55250/large/lorenzo.jpg?1744963693,0.04135278,17655159,877,17655159,12720328,0.04718354,0.03939179,-0.004125614074784532,-9.07159,-1716641.1233103052,-8.86155,425250000.0,425250000.0,2100000000.0,0.230688,-82.06362,2025-10-18T05:15:39.862Z,0.02243767,84.40879,2026-06-05T15:50:47.067Z,,2026-06-12T15:00:04.193Z,0.8902829167978844,78.88223518816723,strong,0.8207,False,False,False,low,-10.94867,,False,False,0.7204878755269211,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.334,weak,0.0289,False,Sinal fraco: slope=0.0289,10_49m_range,1.0,0,0.6,7,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False,
enjincoin,enj,Enjin Coin,https://coin-images.coingecko.com/coins/images/1102/large/Symbol_Only_-_Purple.png?1709725966,0.03375989,66722420,363,67506078,39746867,0.03663644,0.02834501,0.00506975,17.67069,10156783.0,17.95575,1973796173.089507,1996978500.111104,,4.82,-99.30183,2021-11-25T09:53:41.955Z,0.01740499,93.31978,2026-03-08T06:25:21.982Z,,2026-06-12T14:59:45.785Z,-27.39821774220396,9.448447974058457,strong,0.993,False,False,False,low,15.793610000000001,,False,False,0.5957048170614915,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Gaming,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.5,0,0.3,2,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False,
orca,orca,Orca,https://coin-images.coingecko.com/coins/images/17547/large/Orca_Logo.png?1696517083,1.088,66025029,369,81446491,34076602,1.13,1.006,0.082163,8.17008,4860562.0,7.94671,60798785.341684,74999553.678823,100000000.0,20.33,-94.68115,2021-10-02T20:14:11.766Z,0.351125,207.99259,2022-06-19T19:34:08.830Z,,2026-06-12T14:59:46.565Z,-28.198641504091306,4.524378800028083,strong,0.9465,False,False,False,low,6.293,,False,False,0.5161164260904755,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.0,none,-0.0266,False,Ratio em queda — sem acumulação,50m_range,0.5,0,0.3,3,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False,
