id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00060023,41461664,564,41461664,21246727,0.00061682,0.00057729,1.816e-05,3.11986,1293267.0,3.21961,68999659569.0,68999659569.0,68999659569.0,0.02688878,-97.77992,2024-03-16T13:51:17.648Z,5.848e-05,920.73715,2024-03-14T10:17:29.365Z,,2026-05-08T02:38:44.362Z,51.69864524410074,14.974685071550958,strong,False,low,False,-1.77385,,4.8937100000000004,,True,True,True,0.5124426988747968,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5146247201843385, 'is_candidate': False}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_STRONG'}",CANDIDATE_STRONG,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.120984018515785, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""bome"", ""daily_videos"": [66, 24, 12, 18, 15, 12, 19], ""today_videos"": 66, ""avg_7d_videos"": 16.666666666666668, ""avg_views_per_video"": 42935, ""avg_likes_per_video"": 355, ""avg_comments_per_video"": 77, ""total_engagement"": 432, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""BOOK OF MEME"", ""mentions_today"": 25, ""mentions_7d_avg"": 39.42857142857143, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Meme,0.728,strong,0.0463,True,"Acumulação silenciosa: slope=0.0463, consistência=40%",50m_range,0.9,2,1.34,1,0,0,0,20260502,0,3,False,False,SOCIAL_STRONG,True
czs-dog,broccoli,CZ's Dog,https://coin-images.coingecko.com/coins/images/54400/large/broccoli.jpg?1739504145,0.01845607,17905064,962,17905064,15723580,0.01851739,0.01753702,0.00050772,2.82879,490364.0,2.81581,968133628.7294303,968133628.7294303,1000000000.0,0.257985,-92.8803,2025-02-14T10:31:04.883Z,0.0105676,73.8117,2025-10-10T21:25:13.973Z,,2026-05-08T02:40:04.087Z,46.112514341799624,2.0410412758174186,strong,False,low,False,-1.77385,,4.60264,,True,True,True,0.8781638535332797,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.8777787177696864, 'is_candidate': True}, 'medium_term': {'persistence_days': 5, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 35.714285714285715, 'is_confirmed_leader': False}, 'classification': 'LEADER_EMERGING'}",LEADER_EMERGING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.0716764078948233, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""broccoli"", ""daily_videos"": [32, 15, 4, 12, 5, 11, 6], ""today_videos"": 32, ""avg_7d_videos"": 8.833333333333334, ""avg_views_per_video"": 14878, ""avg_likes_per_video"": 112, ""avg_comments_per_video"": 92, ""total_engagement"": 204, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""CZ's Dog"", ""mentions_today"": 62, ""mentions_7d_avg"": 19.0, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Meme,0.738,strong,0.0396,True,"Acumulação silenciosa: slope=0.0396, consistência=60%",10m_range,1.4,1,1.24,1,0,0,0,20260502,0,5,False,False,SOCIAL_MODERATE,True
vine,vine,Vine,https://coin-images.coingecko.com/coins/images/53859/large/vine.jpg?1737613523,0.01690493,16891826,988,16891826,15505689,0.0173909,0.01627691,-3.422840784938e-06,-0.02024,5442.78,0.03223,999969604.939676,999969604.939676,1000000000.0,0.469941,-96.37538,2025-01-26T10:00:27.525Z,0.01447873,17.64536,2026-04-28T10:55:44.220Z,,2026-05-08T02:40:03.996Z,-4.549700752048147,13.242673534717165,strong,False,low,False,-1.77385,,1.75361,,True,False,False,0.9179403695017934,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.9210690091055983, 'is_candidate': True}, 'medium_term': {'persistence_days': 2, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 14.285714285714285, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.0400767695268467, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""vine"", ""daily_videos"": [49, 14, 13, 11, 16, 12, 20], ""today_videos"": 49, ""avg_7d_videos"": 14.333333333333334, ""avg_views_per_video"": 47708, ""avg_likes_per_video"": 203, ""avg_comments_per_video"": 53, ""total_engagement"": 256, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Vine"", ""mentions_today"": 55, ""mentions_7d_avg"": 42.42857142857143, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Meme,0.85,very_strong,0.0753,True,"Acumulação silenciosa FORTE: slope=0.0753, consistência=80%, aceleração=57%",10m_range,1.0,1,1.0,2,0,0,0,20260502,0,2,False,False,SOCIAL_MODERATE,False
propy,pro,Propy,https://coin-images.coingecko.com/coins/images/869/large/propy-pro-logo.png?1737476645,0.337979,19524543,915,33723130,14335552,0.359504,0.332528,-0.01868511769183162,-5.23885,-1131579.932299167,-5.47818,57896591.39105386,100000000.0,100000000.0,5.15,-93.45242,2018-01-05T00:00:00.000Z,0.0303544,1011.51471,2020-03-13T02:24:40.087Z,"{'times': -0.6620208043456356, 'currency': 'usd', 'percentage': -66.20208043456356}",2026-05-08T02:40:05.867Z,-7.081398293677438,-1.718963242062877,strong,False,low,False,-1.77385,,-3.4650000000000003,,True,False,False,0.734232396630231,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.7323620099388192, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.9871399173814114, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""pro"", ""daily_videos"": [32, 7, 8, 8, 13, 19, 7], ""today_videos"": 32, ""avg_7d_videos"": 10.333333333333334, ""avg_views_per_video"": 17654, ""avg_likes_per_video"": 455, ""avg_comments_per_video"": 97, ""total_engagement"": 552, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Propy"", ""mentions_today"": 115, ""mentions_7d_avg"": 51.57142857142857, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10m_range,1.0,1,1.0,3,0,0,0,20260507,0,1,False,False,SOCIAL_MODERATE,False
cyberconnect,cyber,CYBER,https://coin-images.coingecko.com/coins/images/31274/large/token.png?1715826754,0.564423,35322307,636,56377018,18416019,0.580512,0.549926,0.01338851,2.42971,851368.0,2.46981,62653733.76,100000000.0,100000000.0,15.79,-96.43669,2023-09-01T22:25:07.435Z,0.441088,27.54211,2026-02-06T00:30:51.267Z,,2026-05-08T02:38:44.126Z,9.428477417488828,8.095588688732875,strong,False,low,False,-1.77385,,4.2035599999999995,,True,True,True,0.5213707870213573,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5221058100130977, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8523701540788685, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""cyber"", ""daily_videos"": [23, 12, 7, 15, 8, 9, 7], ""today_videos"": 23, ""avg_7d_videos"": 9.666666666666666, ""avg_views_per_video"": 45612, ""avg_likes_per_video"": 433, ""avg_comments_per_video"": 41, ""total_engagement"": 474, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""CYBER"", ""mentions_today"": 26, ""mentions_7d_avg"": 32.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.9,1,0.94,2,0,0,0,20260506,0,1,False,False,SOCIAL_MODERATE,True
act-i-the-ai-prophecy,act,Act I The AI Prophecy,https://coin-images.coingecko.com/coins/images/50984/large/ai_prophecy.jpg?1729653897,0.01604606,15215532,1025,15215532,28160261,0.01659185,0.01559691,0.00029877,1.89728,290179.0,1.9442,948240776.527631,948240776.527631,1000000000.0,0.919768,-98.27471,2024-11-14T08:35:39.083Z,0.00709075,123.79376,2025-10-10T21:25:23.179Z,,2026-05-08T02:41:03.903Z,32.137300530032746,16.93652152367552,breakout,True,low,False,-1.77385,,3.67113,,True,True,True,1.850757567990393,10m_range,False,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 1.8519673112162958, 'is_candidate': True}, 'medium_term': {'persistence_days': 4, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 28.57142857142857, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_STRONG'}",CANDIDATE_STRONG,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8362388593353888, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_LOW"", ""youtube_data"": {""symbol"": ""act"", ""daily_videos"": [33, 13, 11, 10, 23, 18, 11], ""today_videos"": 33, ""avg_7d_videos"": 14.333333333333334, ""avg_views_per_video"": 31540, ""avg_likes_per_video"": 309, ""avg_comments_per_video"": 42, ""total_engagement"": 351, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Act I The AI Prophecy"", ""mentions_today"": 61, ""mentions_7d_avg"": 45.857142857142854, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.679,strong,0.1511,True,"Acumulação silenciosa: slope=0.1511, consistência=67%",10m_range,1.4,0,0.84,4,0,0,0,20260504,0,4,False,False,SOCIAL_LOW,True
microsoft-ondo-tokenized-stock,msfton,Microsoft (Ondo Tokenized Stock),https://coin-images.coingecko.com/coins/images/68625/large/msfton_160x160.png?1756130286,422.72,15166408,1027,15166315,7756528,426.67,414.69,7.93,1.91089,5465923.0,56.3469,35866.86389511848,35866.64421231102,,551.18,-23.22393,2025-10-28T13:25:33.991Z,357.18,18.47618,2026-03-28T12:30:10.403Z,,2026-05-08T02:41:13.728Z,10.2835348075188,2.9921206433956247,strong,False,low,False,-1.77385,,3.6847399999999997,,True,True,True,0.5114281509504426,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5115668767197641, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.9892412698278704, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""msfton"", ""daily_videos"": [57, 14, 20, 13, 23, 20, 20], ""today_videos"": 57, ""avg_7d_videos"": 18.333333333333332, ""avg_views_per_video"": 4459, ""avg_likes_per_video"": 163, ""avg_comments_per_video"": 48, ""total_engagement"": 211, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Microsoft (Ondo Tokenized Stock)"", ""mentions_today"": 32, ""mentions_7d_avg"": 37.57142857142857, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10m_range,0.7,1,0.82,5,0,0,0,20260507,0,1,False,False,SOCIAL_MODERATE,True
edu-coin,edu,Open Campus,https://coin-images.coingecko.com/coins/images/29948/large/EDU_Logo.png?1696528874,0.04998867,37848406,601,49971994,21717441,0.051745,0.04499287,0.00452325,9.94877,3414736.0,9.91685,757392361.0,1000000000.0,,1.67,-97.0075,2023-04-29T08:05:57.583Z,0.04149096,20.76313,2026-04-19T10:25:16.201Z,,2026-05-08T02:38:43.773Z,6.131732081587246,1.8259294342988266,strong,False,low,False,-1.77385,,11.72262,,True,True,True,0.5738006773653823,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5736508614458102, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8491158478920977, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_LOW"", ""youtube_data"": {""symbol"": ""edu"", ""daily_videos"": [39, 16, 14, 21, 17, 19, 12], ""today_videos"": 39, ""avg_7d_videos"": 16.5, ""avg_views_per_video"": 14166, ""avg_likes_per_video"": 469, ""avg_comments_per_video"": 65, ""total_engagement"": 534, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Open Campus"", ""mentions_today"": 102, ""mentions_7d_avg"": 30.714285714285715, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.512,moderate,0.0271,False,Possível acumulação: slope=0.0271,50m_range,0.9,0,0.54,3,0,0,0,20260502,0,1,False,False,SOCIAL_LOW,True
aixbt,aixbt,aixbt,https://coin-images.coingecko.com/coins/images/51784/large/3.png?1731981138,0.03451083,34418843,650,34603681,19423178,0.03568926,0.03281913,0.00117651,3.52942,1280678.0,3.86466,994658423.1010208,1000000000.0,1000000000.0,0.942578,-96.33492,2025-01-16T11:56:02.862Z,0.01797721,92.16674,2026-02-23T01:30:43.221Z,,2026-05-08T02:38:51.110Z,44.881614208595366,11.170776696575693,strong,False,low,False,-1.77385,,5.3032699999999995,,True,True,True,0.5643181556102859,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.563328909781391, 'is_candidate': False}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8127928519546104, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_LOW"", ""youtube_data"": {""symbol"": ""aixbt"", ""daily_videos"": [34, 16, 17, 12, 22, 10, 16], ""today_videos"": 34, ""avg_7d_videos"": 15.5, ""avg_views_per_video"": 6676, ""avg_likes_per_video"": 199, ""avg_comments_per_video"": 83, ""total_engagement"": 282, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""aixbt"", ""mentions_today"": 13, ""mentions_7d_avg"": 16.0, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",AI,0.0,none,-0.0837,False,Ratio em queda — sem acumulação,50m_range,0.9,0,0.54,4,0,0,0,20260502,0,3,False,False,SOCIAL_LOW,True
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,8.312e-05,42984316,545,45750118,263703327,0.00010218,7.933e-05,-8.299061270271e-06,-9.07798,-4225403.743302107,-8.95028,516750000000.0,550000000000.0,550000000000.0,0.00163299,-94.86765,2024-08-28T10:10:46.492Z,2.375e-05,252.88245,2026-02-28T12:15:13.471Z,,2026-05-08T02:38:44.821Z,187.65693447977804,163.84010512818475,breakout,False,low,False,-1.77385,,-7.304130000000001,,True,False,False,6.1348731709491435,50m_range,False,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 6.159302799509902, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.7103115632811854, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""dogs"", ""daily_videos"": [17, 9, 7, 7, 7, 16, 12], ""today_videos"": 17, ""avg_7d_videos"": 9.666666666666666, ""avg_views_per_video"": 29087, ""avg_likes_per_video"": 407, ""avg_comments_per_video"": 29, ""total_engagement"": 436, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Dogs"", ""mentions_today"": 62, ""mentions_7d_avg"": 29.857142857142858, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Meme,0.65,strong,2.9763,True,"Acumulação silenciosa: slope=2.9763, consistência=100%",50m_range,1.5,-1,0.5,5,0,0,0,20260502,0,1,False,False,SOCIAL_WEAK,False
