id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
synapse-2,syn,Synapse,https://coin-images.coingecko.com/coins/images/18024/large/synapse_social_icon.png?1696517540,0.147457,32816673,604,37450578,95941771,0.15072,0.10577,0.0267298,22.14073,6492731.0,24.66474,219066529.0,250000000.0,250000000.0,4.92,-96.94398,2021-10-24T00:24:41.805Z,0.02738298,448.57473,2026-06-11T02:30:31.818Z,,2026-06-19T11:47:03.675Z,190.31964447228455,349.7572146002481,breakout,0.97,False,False,False,low,24.11787,,True,True,2.9235678766095514,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,1,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,True,
spacex-bstocks-tokenized-stock,spcxb,SpaceX (bStocks Tokenized Stock),https://coin-images.coingecko.com/coins/images/102173888/large/bstocks_spacex.png?1781280362,178.14,39331606,526,39333388,48669624,189.09,172.68,-10.356275074188204,-5.49403,3818354.0,10.75191,220779.68912966,220789.68912966,,226.95,-21.3606,2026-06-16T01:01:03.420Z,164.7,8.36059,2026-06-13T03:21:22.318Z,,2026-06-19T11:47:02.817Z,,,breakout,0.2151,False,False,False,low,-3.5168900000000005,,False,False,1.2374176635451906,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,2,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,False,
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.03506379,75217377,331,116418791,54415619,0.03783395,0.03403701,-0.000498602930593679,-1.40205,-562909.6497483104,-0.74282,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.04925,2025-01-03T13:16:10.915Z,0.01589991,120.89423,2026-03-29T22:55:40.552Z,,2026-06-19T11:27:25.177Z,0.15245254816499096,10.217596534818071,strong,0.9606,False,False,False,low,0.7702900000000001,,False,False,0.7234447832447015,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.06885921470272398,False,Other,0.476,moderate,0.0089,False,Possível acumulação: slope=0.0089,50m_range,1.0,0,0.6,1,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False,True
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.221664,30852182,636,30852182,29058815,0.246151,0.211477,-0.016080753327319203,-6.76387,-2282171.2901945524,-6.88763,139395999.23984653,139395999.23984653,1000000000.0,4.14,-94.68547,2022-04-02T00:00:00.000Z,0.104476,110.67085,2025-12-31T19:01:22.813Z,,2026-06-19T11:47:03.916Z,33.949532488783355,-62.80844786261308,strong,0.9465,False,False,False,low,-4.78673,,False,False,0.9418722798925535,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.69,strong,0.066,True,"Acumulação silenciosa: slope=0.0660, consistência=56%",10_49m_range,1.0,0,0.6,3,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
biconomy,bico,Biconomy,https://coin-images.coingecko.com/coins/images/21061/large/biconomy_logo.jpg?1696520444,0.02589675,18638960,858,25957759,16089977,0.02700231,0.01859666,0.00628557,32.05097,4532856.0,32.134,718049656.9789356,1000000000.0,1000000000.0,21.45,-99.87893,2021-12-02T02:18:45.254Z,0.01732508,49.87084,2026-06-06T04:45:48.988Z,,2026-06-19T11:48:03.730Z,7.658017848080448,35.181221361944914,strong,0.9988,False,False,False,low,34.02811,,True,True,0.8632443548352483,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0043,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,4,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True,True
pha,pha,PHALA,https://coin-images.coingecko.com/coins/images/12451/large/phala.png?1696512270,0.03745503,31424147,627,37399222,23120816,0.03897373,0.03648436,0.00029153,0.78447,35131.0,0.11192,840235294.5986363,1000000000.0,1000000000.0,1.39,-97.31362,2021-05-15T04:20:32.741Z,0.02120268,76.19572,2026-03-01T20:41:27.308Z,,2026-06-19T11:47:10.801Z,13.671056230448317,13.213469172752468,strong,0.9731,False,False,False,low,2.76161,,True,True,0.7357659063903946,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0293,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,5,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,True,
kintara,kins,Kintara,https://coin-images.coingecko.com/coins/images/102173474/large/fqh1kyqexcnpjt8420afe6bjhb00.?1779705768,0.01938139,19400955,842,19400938,14111890,0.02151926,0.0147171,0.00457742,30.92025,4689131.0,31.87322,994112664.19883,994111763.852123,1000000000.0,0.02151926,-7.33539,2026-06-18T20:50:23.245Z,0.00026633,7387.10794,2026-05-25T19:49:31.422Z,,2026-06-19T11:48:16.830Z,,142.73382697275963,strong,0.0993,False,False,False,low,32.89739,,True,True,0.7273812036572427,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,1.0,0,0.6,6,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,True,
epic-chain,epic,Epic Chain,https://coin-images.coingecko.com/coins/images/54734/large/PFP.png?1753421273,0.507243,17044778,892,17044778,12056148,0.703055,0.499511,-0.19581199961207263,-27.85159,-6540119.941204045,-27.73012,33600000.0,33600000.0,33600000.0,3.2,-84.12274,2025-08-20T15:57:23.043Z,0.192233,164.07026,2026-05-29T04:15:25.109Z,,2026-06-19T11:48:05.961Z,62.2034028091275,-19.18207122989603,strong,0.8415,False,False,False,low,-25.874450000000003,,False,False,0.7073220900853036,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.2008,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,7,0,0,0,20260603,0,0,False,False,NOT_APPLICABLE,False,
asteroid-shiba,asteroid,Asteroid Shiba,https://coin-images.coingecko.com/coins/images/50333/large/IMG_0728.jpeg?1727384521,0.00015965,66610610,364,66610610,40978513,0.00021523,8.376e-05,7.384e-05,86.04435,30353907.0,83.71944,420690000000.0,420690000000.0,420690000000.0,0.0004694,-66.39374,2026-04-21T04:50:49.441Z,4.9546e-08,318288.1381,2026-04-05T13:34:52.181Z,,2026-06-19T11:27:24.610Z,-49.66707671789084,37.92120547568401,strong,0.6599,False,False,False,low,88.21669,,True,True,0.6151949817003628,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.616,strong,0.036,True,"Acumulação silenciosa: slope=0.0360, consistência=60%",50m_range,0.5,0,0.3,2,0,0,0,20260527,0,0,False,False,NOT_APPLICABLE,True,
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,71593655,346,71593655,41716915,1.0,1.0,0.0,0.0,5624891.0,8.5266,71593654.51786764,71593654.51786764,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-06-19T11:27:26.218Z,0.0,0.0,strong,0.0,False,False,False,low,2.17234,,True,False,0.5826901140890208,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.061,False,Ratio em queda — sem acumulação,50m_range,0.5,0,0.3,3,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True,
