id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,https://coin-images.coingecko.com/coins/images/11620/large/PSG.png?1741772294,0.999275,15441488,1028,19898843,20841818,1.13,0.952259,-0.0469703903060652,-4.48943,-752513.2053832263,-4.64686,15434626.0,19890000.0,19890000.0,58.79,-98.29998,2021-04-27T04:13:36.909Z,0.600374,66.46632,2026-02-06T00:30:21.119Z,,2026-05-14T10:27:21.312Z,6.735123548240347,1.6791207366450154,breakout,False,low,False,-1.65471,,-2.83472,,True,False,False,1.3497286012850576,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.6044,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,1,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
hippo-protocol,hp,Hippo Protocol,https://coin-images.coingecko.com/coins/images/55508/large/hpo.png?1746434886,0.02030138,28115171,751,28125939,23226381,0.02102219,0.01585151,0.00388581,23.67152,5806062.0,26.02552,1360481629.780227,1361002688.161923,,0.067864,-69.27606,2025-07-14T06:01:32.704Z,0.01469379,41.8994,2026-04-07T02:10:58.015Z,,2026-05-14T10:27:24.533Z,32.82332609389667,23.99719967567117,strong,False,low,False,-1.65471,,25.326230000000002,,True,True,True,0.8261155872037912,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,1.4,0,0.84,2,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,True
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,6.013e-05,31104549,703,33105954,22341122,6.078e-05,5.676e-05,-6.30372942647e-07,-1.03744,-294476.63371007517,-0.93785,516750000000.0,550000000000.0,550000000000.0,0.00163299,-96.32479,2024-08-28T10:10:46.492Z,2.375e-05,152.69423,2026-02-28T12:15:13.471Z,,2026-05-14T10:27:23.666Z,109.12997886744355,-31.68758226147918,strong,False,low,False,-1.65471,,0.61727,,True,False,False,0.7182589916349534,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,-0.0494,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,3,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
czs-dog,broccoli,CZ's Dog,https://coin-images.coingecko.com/coins/images/54400/large/broccoli.jpg?1739504145,0.01563909,15143143,1033,15143143,7998745,0.01683751,0.01557175,-0.001193209595030938,-7.08881,-1148556.6433230918,-7.04995,968133628.7294303,968133628.7294303,1000000000.0,0.257985,-93.932,2025-02-14T10:31:04.883Z,0.0105676,48.13697,2025-10-10T21:25:13.973Z,,2026-05-14T10:27:24.408Z,1.7688108481081357,-13.96675110114423,strong,False,low,False,-1.65471,,-5.4341,,True,False,False,0.5282090382425894,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,-0.0141,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,4,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
test-3,tst,Test,https://coin-images.coingecko.com/coins/images/54274/large/Test.png?1738997629,0.02025415,19080092,935,19080092,9648292,0.02075839,0.01978658,-0.000241110397749725,-1.17642,-259570.83086616918,-1.34217,942230397.1986927,942230397.1986927,1000000000.0,0.511293,-96.0437,2025-02-09T09:09:52.387Z,0.00783528,158.16911,2026-03-29T22:56:25.457Z,,2026-05-14T10:27:24.297Z,106.12060977375121,10.480052952590427,strong,False,low,False,-1.65471,,0.4782899999999999,,True,False,False,0.5056732430849914,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.2098,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,5,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
marcopolo,mapo,MAP Protocol,https://coin-images.coingecko.com/coins/images/10085/large/500*500.png?1723560204,0.00357807,22175303,860,34698217,10898239,0.00449875,0.00317248,0.00035262,10.9326,2311567.0,11.63712,6197404200.0,9697223991.0,10000000000.0,0.272627,-98.69987,2021-04-09T11:14:52.736Z,0.00307799,15.15622,2026-04-29T19:25:00.209Z,,2026-05-14T10:27:20.861Z,6.6480749266300085,10.78999565504999,early_accumulation,False,low,False,-1.65471,,12.58731,,True,True,True,0.4914584030712004,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,0.4,0,0.24,6,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,True
hakimi,哈基米,哈基米 (Hajimi),https://coin-images.coingecko.com/coins/images/69928/large/zcslpjiz4jgzaot9e2f7ltpvgge9.?1760046765,0.01702896,17373115,965,17373115,7922866,0.02019756,0.01090253,0.00528845,45.04454,5552807.0,46.97684,1000000000.0,1000000000.0,1000000000.0,0.081,-78.33352,2025-10-11T09:21:48.244Z,0.00448738,291.09339,2026-03-27T18:01:36.027Z,,2026-05-14T10:27:25.618Z,35.17000727155525,21.85370677378653,early_accumulation,False,low,False,-1.65471,,46.69925,,True,True,True,0.4560417633797969,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,0.4,0,0.24,7,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,True
chaingpt,cgpt,ChainGPT,https://coin-images.coingecko.com/coins/images/29306/large/200x200.png?1696528257,0.03517826,32539755,679,35063391,13260973,0.03513881,0.03083679,0.00315053,9.83688,2858916.0,9.6322,925953646.0,997766421.0,1000000000.0,0.555799,-93.69008,2024-03-12T12:05:22.099Z,0.01776651,97.39664,2026-03-29T22:52:01.786Z,,2026-05-14T10:27:23.113Z,74.9132985056198,22.636872917929896,early_accumulation,False,low,False,-1.65471,,11.49159,,True,True,True,0.40753143347268594,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,0.4,0,0.24,8,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,True
openserv,serv,OpenServ,https://coin-images.coingecko.com/coins/images/51430/large/X_Logo_Blue_%282%29.png?1747853206,0.02909743,22940991,858,29793494,5642534,0.03132227,0.02100403,0.00351053,13.72003,3219671.0,16.32584,770000000.0,1000000000.0,1000000000.0,0.139003,-78.54566,2024-12-21T07:11:15.298Z,0.00673013,343.11398,2024-11-19T15:57:11.123Z,,2026-05-14T10:27:24.220Z,14.820939844379751,106.09291407625226,early_accumulation,False,low,False,-1.65471,,15.37474,,True,True,True,0.2459585987370816,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,0.4,0,0.24,9,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,True
ishares-core-s-p-500-etf-ondo-tokenized-etf,ivvon,iShares Core S&P 500 ETF (Ondo Tokenized ETF),https://coin-images.coingecko.com/coins/images/68650/large/ivvon_160x160.png?1756156270,752.5,46269655,530,46269655,23023652,752.54,743.23,9.0,1.21111,21678210.0,88.15346,61484.35703435977,61484.35703435977,,752.52,-0.01268,2026-05-14T08:35:04.844Z,638.02,17.93075,2026-03-30T19:40:59.087Z,,2026-05-14T10:27:07.101Z,8.84406451448572,1.6874125389672538,early_accumulation,False,low,False,-1.65471,,2.86582,,True,True,True,0.4975972265191949,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,0.2,0,0.12,10,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,True
