id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
pha,pha,PHALA,https://coin-images.coingecko.com/coins/images/12451/large/phala.png?1696512270,0.03782862,31753218,666,37828621.0,20102543,0.03952683,0.03641081,-0.001304182958839953,-3.33271,-1133415.5491326824,-3.44643,839396665.074381,1000000000.0,1000000000.0,1.39,-97.29408,2021-05-15T04:20:32.741Z,0.02120268,77.47762,2026-03-01T20:41:27.308Z,,2026-06-02T00:51:42.624Z,15.641272885763549,-22.02403795345458,strong,0.9728,False,False,False,low,0.4375,,False,False,0.63308679454158,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5893158777501603, 'is_candidate': False}, 'medium_term': {'persistence_days': 6, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': True, 'sustainable_growth': True, 'consistency_score': 64.28571428571429, 'is_confirmed_leader': False}, 'classification': 'LEADER_EMERGING'}",LEADER_EMERGING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.0872021972991994, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""pha"", ""daily_videos"": [59, 12, 18, 16, 15, 17, 17], ""today_videos"": 59, ""avg_7d_videos"": 15.833333333333334, ""avg_views_per_video"": 37851, ""avg_likes_per_video"": 186, ""avg_comments_per_video"": 25, ""total_engagement"": 211, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""PHALA"", ""mentions_today"": 12, ""mentions_7d_avg"": 29.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.338,weak,0.0584,False,Sinal fraco: slope=0.0584,10_49m_range,0.5,1,0.7,1,0,0,0,20260510,0,6,False,False,SOCIAL_MODERATE,False,
stratis,strax,Xertra,https://coin-images.coingecko.com/coins/images/531/large/Xertra_Logo_200x200.png?1761277005,0.0136682,29780766,692,29780951.0,17579155,0.01856625,0.01282762,-0.002361375697544073,-14.73137,-5016776.114864647,-14.41704,2171166415.666899,2171179917.793891,,22.77,-99.94009,2018-01-08T00:00:00.000Z,0.01086795,25.50209,2026-05-28T04:30:47.344Z,,2026-06-02T00:51:45.537Z,4.967239276642234,11.152108817170625,strong,0.9994,False,False,False,low,-10.96116,,False,False,0.5902855218700553,10_49m_range,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 1.317841605830958, 'is_candidate': True}, 'medium_term': {'persistence_days': 2, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 14.285714285714285, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8769340779467576, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""strax"", ""daily_videos"": [30, 16, 5, 18, 11, 5, 17], ""today_videos"": 30, ""avg_7d_videos"": 12.0, ""avg_views_per_video"": 24257, ""avg_likes_per_video"": 389, ""avg_comments_per_video"": 8, ""total_engagement"": 397, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Xertra"", ""mentions_today"": 25, ""mentions_7d_avg"": 28.714285714285715, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,0.5,1,0.7,2,0,0,0,20260531,0,2,False,False,SOCIAL_MODERATE,False,
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.343391,39966097,552,39966865.0,70346334,0.379154,0.283588,-0.018326165950101947,-5.06643,-2491415.959641874,-5.86802,116793649.22079723,116795893.42836052,1000000000.0,4.14,-91.74737,2022-04-02T00:00:00.000Z,0.104476,227.13872,2025-12-31T19:01:22.813Z,,2026-06-02T00:51:43.558Z,56.82205525920937,107.16642112857564,breakout,0.9171,False,False,False,low,-1.2962200000000004,,False,False,1.760150209313659,10_49m_range,True,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 3.183069859825276, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.47302880649365325, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""stg"", ""daily_videos"": [14, 16, 10, 14, 14, 17, 16], ""today_videos"": 14, ""avg_7d_videos"": 14.5, ""avg_views_per_video"": 30411, ""avg_likes_per_video"": 113, ""avg_comments_per_video"": 72, ""total_engagement"": 185, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Stargate Finance"", ""mentions_today"": 64, ""mentions_7d_avg"": 34.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.361,weak,0.039,False,Sinal fraco: slope=0.0390,10_49m_range,1.7,-1,0.62,3,0,0,0,20260510,0,3,False,False,SOCIAL_WEAK,False,
giggle-fund,giggle,Giggle Fund,https://coin-images.coingecko.com/coins/images/69414/large/giggle-fund.jpg?1758541887,30.96,30916431,675,30916431.0,24495430,34.49,29.84,-2.8320293452597944,-8.37956,-2938238.2824325226,-8.67897,1000000.0,1000000.0,1000000.0,274.54,-88.73421,2025-10-25T04:05:48.420Z,8.64,257.88488,2025-09-25T16:01:24.440Z,,2026-06-02T00:51:46.955Z,-5.364214523987253,0.47742818899888656,strong,0.8872,False,False,False,low,-4.609349999999999,,False,False,0.7923110529802098,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.9240050296089375, 'is_candidate': True}, 'medium_term': {'persistence_days': 2, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 14.285714285714285, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8216130433953525, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_LOW"", ""youtube_data"": {""symbol"": ""giggle"", ""daily_videos"": [35, 20, 17, 19, 13, 13, 12], ""today_videos"": 35, ""avg_7d_videos"": 15.666666666666666, ""avg_views_per_video"": 20114, ""avg_likes_per_video"": 456, ""avg_comments_per_video"": 80, ""total_engagement"": 536, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Giggle Fund"", ""mentions_today"": 46, ""mentions_7d_avg"": 26.714285714285715, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.0,none,-0.0291,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,4,0,0,0,20260504,0,2,False,False,SOCIAL_LOW,False,
portal-2,portal,Portal,https://coin-images.coingecko.com/coins/images/35436/large/portal.jpeg?1708590254,0.02144108,17122434,945,21383418.0,269562411,0.04731484,0.01872594,-0.021279703789438238,-49.81113,-16782212.499277163,-49.49827,800734194.0901614,1000000000.0,1000000000.0,3.36,-99.35598,2024-02-29T10:05:01.008Z,0.00734734,194.42933,2026-05-29T07:50:23.475Z,,2026-06-02T00:51:44.457Z,84.07919462646892,145.9324981220852,breakout,0.9936,False,False,False,low,-46.04092,,False,False,15.743229671669344,10_49m_range,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 13.549721630381306, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.48940724323411, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""portal"", ""daily_videos"": [14, 15, 12, 17, 12, 12, 15], ""today_videos"": 14, ""avg_7d_videos"": 13.833333333333334, ""avg_views_per_video"": 40331, ""avg_likes_per_video"": 97, ""avg_comments_per_video"": 85, ""total_engagement"": 182, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Portal"", ""mentions_today"": 94, ""mentions_7d_avg"": 36.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.5,-1,0.5,5,0,0,0,20260601,0,1,False,False,SOCIAL_WEAK,False,
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.00054815,34841984,610,37850025.0,135954535,0.00062964,0.0005394,-5.399926141435e-05,-8.9678,-3192215.345855117,-8.39301,63516387916.66666,69000000000.0,69000000000.0,0.056324,-99.02485,2024-03-04T17:30:21.569Z,0.00046386,18.40588,2026-05-28T12:25:43.677Z,,2026-06-02T00:51:44.211Z,-4.552462734124585,7.49283361161077,breakout,0.9903,False,False,False,low,-5.19759,,False,False,3.9020319566187736,10_49m_range,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 3.1638834872809305, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.4385190642428911, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""meme"", ""daily_videos"": [9, 14, 10, 12, 9, 10, 7], ""today_videos"": 9, ""avg_7d_videos"": 10.333333333333334, ""avg_views_per_video"": 47245, ""avg_likes_per_video"": 431, ""avg_comments_per_video"": 48, ""total_engagement"": 479, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Memecoin"", ""mentions_today"": 43, ""mentions_7d_avg"": 34.714285714285715, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.382,weak,0.294,False,Sinal fraco: slope=0.2940,10_49m_range,1.5,-1,0.5,6,0,0,0,20260503,0,3,False,False,SOCIAL_WEAK,False,
vine,vine,Vine,https://coin-images.coingecko.com/coins/images/53859/large/vine.jpg?1737613523,0.0147118,14731968,1016,14731968.0,7605702,0.01594436,0.01411775,-0.001180358466640122,-7.4273,-1211949.4267084748,-7.60133,999969111.709813,999969111.709813,1000000000.0,0.469941,-96.98686,2025-01-26T10:00:27.525Z,0.01411775,0.29905,2026-06-02T00:16:08.560Z,,2026-06-02T00:51:54.273Z,-3.2723867227944874,-14.587794857987321,strong,0.9687,False,False,False,low,-3.6570899999999997,,False,False,0.5162719604061046,10_49m_range,True,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.3591823264611926, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0114,False,Ratio em queda — sem acumulação,10_49m_range,0.7,0,0.42,7,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False,
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,47650113,498,47656485.0,117994477,1.0,1.0,0.0,0.0,-18334178.401525795,-27.78567,47650112.55306683,47656484.53099141,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-06-02T00:49:28.318Z,0.0,0.0,breakout,0.0,False,False,True,low,3.77021,,True,False,2.476268566246632,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5182922621062622, 'is_candidate': False}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': True, 'sustainable_growth': True, 'consistency_score': 50.0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.4400260615956618, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""usdon"", ""daily_videos"": [7, 13, 4, 5, 8, 5, 13], ""today_videos"": 7, ""avg_7d_videos"": 8.0, ""avg_views_per_video"": 3715, ""avg_likes_per_video"": 57, ""avg_comments_per_video"": 97, ""total_engagement"": 154, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Ondo U.S. Dollar Token"", ""mentions_today"": 17, ""mentions_7d_avg"": 26.142857142857142, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.765,strong,0.0575,True,"Acumulação silenciosa: slope=0.0575, consistência=46%",10_49m_range,1.2,-1,0.32,8,0,0,0,20260506,0,3,False,False,SOCIAL_WEAK,True,
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,5.079e-05,26238924,749,27927254.0,20681822,5.372e-05,4.784e-05,1.25e-06,2.52123,643172.0,2.51281,516750000000.0,550000000000.0,550000000000.0,0.00163299,-96.89291,2024-08-28T10:10:46.492Z,2.375e-05,113.63229,2026-02-28T12:15:13.471Z,,2026-06-02T00:51:44.878Z,55.775738438042076,-4.936231154813637,strong,0.9689,False,False,False,low,6.29144,,True,True,0.7882115135513941,10_49m_range,True,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.8564634285617829, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': True, 'sustainable_growth': True, 'consistency_score': 50.0, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.513319255599696, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""dogs"", ""daily_videos"": [11, 5, 15, 12, 14, 9, 6], ""today_videos"": 11, ""avg_7d_videos"": 10.166666666666666, ""avg_views_per_video"": 33819, ""avg_likes_per_video"": 300, ""avg_comments_per_video"": 74, ""total_engagement"": 374, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Dogs"", ""mentions_today"": 113, ""mentions_7d_avg"": 46.857142857142854, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Meme,0.0,none,-0.0924,False,Ratio em queda — sem acumulação,10_49m_range,1.2,-1,0.32,9,0,0,0,20260502,0,3,False,False,SOCIAL_WEAK,True,
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,3.96,83555743,326,83555743.0,56311879,4.06,3.49,0.432101,12.24701,9479572.0,12.79706,21000000.0,21000000.0,,95.52,-95.8322,2024-03-05T01:45:22.816Z,2.12,87.69587,2026-03-29T22:55:07.807Z,,2026-06-02T00:48:26.753Z,-28.208029354250087,-2.7556286961874936,strong,0.9585,False,False,False,low,16.03539,,True,True,0.673943848479691,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.3333360457386982, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.06578677597255718,True,Other,0.467,moderate,0.006,False,Possível acumulação: slope=0.0060,50m_range,0.5,0,0.3,1,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,True,
