id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,https://coin-images.coingecko.com/coins/images/11620/large/PSG.png?1741772294,1.28,19358198,939,25190971,51097979,1.3,0.823675,0.430833,50.59024,6371550.0,49.06231,15284626.0,19890000.0,19890000.0,58.79,-97.84565,2021-04-27T04:13:36.909Z,0.600374,110.95416,2026-02-06T00:30:21.119Z,,2026-05-10T15:03:01.363Z,48.20739123562541,73.20480260796339,breakout,False,low,False,0.8068,,49.78344,,True,False,False,2.639604109845348,10_49m_range,False,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 2.638450128467536, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.1, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""psg"", ""daily_videos"": [2, 0, 1, 0, 3, 0, 0], ""today_videos"": 2, ""avg_7d_videos"": 0.6666666666666666, ""avg_views_per_video"": 549.3333333333334, ""avg_likes_per_video"": 1.8333333333333333, ""avg_comments_per_video"": 4.0, ""total_engagement"": 5.833333333333333, ""total_videos_found"": 6, ""videos_with_stats"": 6, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Paris Saint-Germain Fan Token"", ""mentions_today"": 106, ""mentions_7d_avg"": 62.42857142857143, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.6,2,1.76,1,0,0,0,20260510,0,1,False,False,SOCIAL_STRONG,False
civic,cvc,Civic,https://coin-images.coingecko.com/coins/images/788/large/civic-icon-black-padding.png?1750494984,0.03362951,26971341,786,33630101,19315789,0.03694529,0.03236137,0.00104624,3.21097,837752.0,3.20565,802000010.0,1000000000.0,,1.35,-97.50895,2018-01-03T00:00:00.000Z,0.01102541,204.72741,2020-03-13T02:15:34.328Z,"{'times': -0.6637049337950351, 'currency': 'usd', 'percentage': -66.37049337950351}",2026-05-10T15:02:49.864Z,11.787044348515881,9.640555649036378,strong,False,low,False,0.8068,,2.40417,,True,False,False,0.7161597563873446,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.7141310523488332, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.1, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""cvc"", ""daily_videos"": [2, 4, 3, 10, 7, 5, 7], ""today_videos"": 2, ""avg_7d_videos"": 6.0, ""avg_views_per_video"": 751.0526315789474, ""avg_likes_per_video"": 29.842105263157894, ""avg_comments_per_video"": 3.263157894736842, ""total_engagement"": 33.10526315789473, ""total_videos_found"": 38, ""videos_with_stats"": 38, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Civic"", ""mentions_today"": 27, ""mentions_7d_avg"": 30.857142857142858, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.1,2,1.46,2,0,0,0,20260510,0,1,False,False,SOCIAL_STRONG,False
test-3,tst,Test,https://coin-images.coingecko.com/coins/images/54274/large/Test.png?1738997629,0.02201947,20696104,909,20696104,18928861,0.02447395,0.0216328,-0.001650750656912545,-6.97396,-1558137.468286477,-7.00153,942230397.1986927,942230397.1986927,1000000000.0,0.511293,-95.6948,2025-02-09T09:09:52.387Z,0.00783528,180.93662,2026-03-29T22:56:25.457Z,,2026-05-10T15:02:48.376Z,162.0594402602599,42.67252751800935,strong,False,low,False,0.8068,,-7.78076,,True,False,False,0.914609870534087,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.9149394977914684, 'is_candidate': True}, 'medium_term': {'persistence_days': 2, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 14.285714285714285, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.1, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""tst"", ""daily_videos"": [2, 7, 8, 7, 16, 5, 5], ""today_videos"": 2, ""avg_7d_videos"": 8.0, ""avg_views_per_video"": 1817.02, ""avg_likes_per_video"": 80.04, ""avg_comments_per_video"": 10.02, ""total_engagement"": 90.06, ""total_videos_found"": 50, ""videos_with_stats"": 50, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Test"", ""mentions_today"": 101, ""mentions_7d_avg"": 51.714285714285715, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,1.0,2,1.4,3,0,0,0,20260506,0,2,False,False,SOCIAL_STRONG,False
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/W_Token_%283%29.png?1758122686,0.0157731,91716272,325,157589834,55762855,0.01631049,0.01443859,0.00107016,7.27857,6136427.0,7.17041,5819935800.0,10000000000.0,10000000000.0,1.66,-99.04854,2024-04-03T11:46:35.308Z,0.01174426,34.29956,2026-04-15T06:15:44.396Z,,2026-05-10T15:01:42.784Z,21.43933640971483,23.848194981364713,strong,False,low,False,0.74311,,6.5354600000000005,,True,False,False,0.6079930396647609,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.6073943949909623, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.1, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""w"", ""daily_videos"": [2, 5, 2, 6, 5, 8, 2], ""today_videos"": 2, ""avg_7d_videos"": 4.666666666666667, ""avg_views_per_video"": 1162.96875, ""avg_likes_per_video"": 49.03125, ""avg_comments_per_video"": 11.5625, ""total_engagement"": 60.59375, ""total_videos_found"": 32, ""videos_with_stats"": 32, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Wormhole"", ""mentions_today"": 57, ""mentions_7d_avg"": 40.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.6,2,1.16,1,0,0,0,20260509,0,1,False,False,SOCIAL_STRONG,False
kyber-network-crystal,knc,Kyber Network Crystal,https://coin-images.coingecko.com/coins/images/14899/large/RwdVsGcw_400x400.jpg?1696514562,0.159339,27115408,782,38397880,17779847,0.162766,0.153471,0.00409343,2.63674,737576.0,2.79619,170152851.23024455,240951888.4064145,252301550.0,5.7,-97.19869,2022-04-29T00:29:36.976Z,0.123044,29.65837,2026-03-08T05:01:00.474Z,,2026-05-10T15:02:45.700Z,15.410976683132944,-7.677602905639218,strong,False,low,False,0.8068,,1.8299400000000001,,True,False,False,0.6557101040117117,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.6557904642260961, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8661721608720458, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""knc"", ""daily_videos"": [42, 15, 15, 21, 15, 20, 17], ""today_videos"": 42, ""avg_7d_videos"": 17.166666666666668, ""avg_views_per_video"": 11927, ""avg_likes_per_video"": 462, ""avg_comments_per_video"": 16, ""total_engagement"": 478, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Kyber Network Crystal"", ""mentions_today"": 6, ""mentions_7d_avg"": 30.714285714285715, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,0.5,1,0.7,4,0,0,0,20260510,0,1,False,False,SOCIAL_MODERATE,False
cetus-protocol,cetus,Cetus Protocol,https://coin-images.coingecko.com/coins/images/30256/large/cetus.png?1696529165,0.03335022,31610211,698,33350223,17501363,0.0367589,0.03208051,0.00089487,2.75723,1245483.0,4.10174,947826087.0,1000000000.0,1000000000.0,0.487663,-93.15949,2024-11-10T04:55:48.252Z,0.0142984,133.30312,2026-02-06T00:26:14.382Z,,2026-05-10T15:02:46.795Z,69.08784895909011,16.741885698200466,strong,False,low,False,0.8068,,1.9504299999999999,,True,False,False,0.553661694950407,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5545591792379045, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8956018509042704, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""cetus"", ""daily_videos"": [32, 15, 9, 19, 11, 10, 10], ""today_videos"": 32, ""avg_7d_videos"": 12.333333333333334, ""avg_views_per_video"": 15396, ""avg_likes_per_video"": 138, ""avg_comments_per_video"": 65, ""total_engagement"": 203, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Cetus Protocol"", ""mentions_today"": 133, ""mentions_7d_avg"": 56.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,0.5,1,0.7,5,0,0,0,20260510,0,1,False,False,SOCIAL_MODERATE,False
og-fan-token,og,OG Fan Token,https://coin-images.coingecko.com/coins/images/11663/large/OG_400px_%282%29.png?1769068991,3.62,16925400,1000,18106711,21272354,3.77,3.38,0.161457,4.66656,754334.0,4.66471,4673792.0,5000000.0,5000000.0,24.78,-85.34983,2025-09-10T22:17:25.303Z,1.18,207.18871,2022-05-12T06:17:01.402Z,,2026-05-10T15:04:21.908Z,38.53750184729909,19.733914473111398,breakout,False,low,False,0.8068,,3.8597599999999996,,True,False,False,1.2568302078532856,10_49m_range,False,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 1.2532999183291398, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.6, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""og"", ""daily_videos"": [1, 0, 0, 0, 0, 0, 0], ""today_videos"": 1, ""avg_7d_videos"": 0.0, ""avg_views_per_video"": 4.0, ""avg_likes_per_video"": 0.0, ""avg_comments_per_video"": 0.0, ""total_engagement"": 0.0, ""total_videos_found"": 1, ""videos_with_stats"": 1, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""OG Fan Token"", ""mentions_today"": 35, ""mentions_7d_avg"": 8.0, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.817,very_strong,0.1677,True,"Acumulação silenciosa FORTE: slope=0.1677, consistência=67%, aceleração=60%",10_49m_range,1.6,-1,0.56,6,0,0,0,20260506,0,3,False,False,SOCIAL_WEAK,False
ponke,ponke,PONKE,https://coin-images.coingecko.com/coins/images/33929/large/ponke-logo.png?1747200908,0.053388,23711369,873,23713986,27142159,0.04777613,0.02999381,0.02335327,77.75468,7005503.0,41.93439,555474270.4482491,555535580.1172216,555555555.0,0.836512,-94.85937,2024-11-19T04:12:44.219Z,0.00927982,363.3929,2024-01-03T19:05:58.444Z,,2026-05-10T15:02:47.010Z,89.64054048106335,96.56981780798492,breakout,False,low,False,0.8068,,76.94788,,True,False,False,1.1446896634268566,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.9096684379548056, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.6, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""ponke"", ""daily_videos"": [1, 1, 1, 0, 1, 0, 0], ""today_videos"": 1, ""avg_7d_videos"": 0.5, ""avg_views_per_video"": 1.5, ""avg_likes_per_video"": 0.0, ""avg_comments_per_video"": 1.0, ""total_engagement"": 1.0, ""total_videos_found"": 4, ""videos_with_stats"": 4, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""PONKE"", ""mentions_today"": 42, ""mentions_7d_avg"": 24.857142857142858, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,1.6,-1,0.56,7,0,0,0,20260507,0,1,False,False,SOCIAL_WEAK,False
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,6.924e-05,35814137,642,38118578,40901301,7.879e-05,6.839e-05,-7.373214058096e-06,-9.62437,-3777255.8984471187,-9.5406,516750000000.0,550000000000.0,550000000000.0,0.00163299,-95.75901,2024-08-28T10:10:46.492Z,2.375e-05,191.59542,2026-02-28T12:15:13.471Z,,2026-05-10T15:02:52.782Z,148.37207111717163,113.32143497536815,breakout,False,low,False,0.8068,,-10.431170000000002,,True,False,False,1.142043461776002,10_49m_range,False,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 1.1424876159936508, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.6, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""dogs"", ""daily_videos"": [1, 1, 5, 4, 8, 21, 9], ""today_videos"": 1, ""avg_7d_videos"": 8.0, ""avg_views_per_video"": 740.08, ""avg_likes_per_video"": 38.2, ""avg_comments_per_video"": 8.18, ""total_engagement"": 46.38, ""total_videos_found"": 50, ""videos_with_stats"": 50, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Dogs"", ""mentions_today"": 84, ""mentions_7d_avg"": 23.0, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Meme,0.675,strong,0.4807,True,"Acumulação silenciosa: slope=0.4807, consistência=50%",10_49m_range,1.5,-1,0.5,8,0,0,0,20260502,0,3,False,False,SOCIAL_WEAK,False
api3,api3,Api3,https://coin-images.coingecko.com/coins/images/13256/large/Api3-Token.png?1742439807,0.367716,52640147,499,61837435,34925049,0.397635,0.364821,-0.004771249834731983,-1.28092,-706511.3642909899,-1.32438,143154426.2782652,168166373.6779725,,10.3,-96.43401,2021-04-07T06:54:35.507Z,0.257119,42.81343,2026-02-06T00:30:21.935Z,,2026-05-10T15:01:41.525Z,29.880896102247434,-3.272975669058971,strong,False,low,False,0.74311,,-2.02403,,True,False,False,0.6634679230664002,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.4289337130855264, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Infra,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.5,0,0.3,2,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
