id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
portal-2,portal,Portal,https://coin-images.coingecko.com/coins/images/35436/large/portal.jpeg?1708590254,0.03739001,30171396,686,37679665.0,408814017,0.04731484,0.01347649,0.02324949,164.41744,18852177.0,166.55016,800734194.0901614,1000000000.0,1000000000.0,3.36,-98.88688,2024-02-29T10:05:01.008Z,0.00734734,408.89144,2026-05-29T07:50:23.475Z,,2026-06-01T11:01:37.933Z,226.21762852616462,337.81928474399604,breakout,0.9889,False,False,False,low,165.97724,,True,True,13.549721630381306,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,1,0,0,0,20260601,0,0,False,False,NOT_APPLICABLE,True,
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.285073,33383622,634,33383622.0,106262401,0.412279,0.241082,0.04399163,18.2476,5425369.0,19.40525,116969894.40703098,116969894.40703098,1000000000.0,4.14,-93.11579,2022-04-02T00:00:00.000Z,0.104476,172.89357,2025-12-31T19:01:22.813Z,,2026-06-01T11:01:22.421Z,30.23765472629837,68.85637319396562,breakout,0.9311,False,False,False,low,19.807399999999998,,True,True,3.183069859825276,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.313,weak,0.024,False,Sinal fraco: slope=0.0240,10_49m_range,1.5,0,0.9,2,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,True,
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.00055604,35305845,598,38353934.0,111703580,0.00062964,0.00055426,-4.5031851046479e-05,-7.49193,-2933547.8523140326,-7.67153,63516387916.66666,69000000000.0,69000000000.0,0.056324,-99.01278,2024-03-04T17:30:21.569Z,0.00046386,19.87164,2026-05-28T12:25:43.677Z,,2026-06-01T11:01:23.023Z,-1.2089431049852084,8.317847627033766,breakout,0.9901,False,False,False,low,-5.93213,,False,False,3.1638834872809305,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.388,weak,0.2279,False,Sinal fraco: slope=0.2279,10_49m_range,1.5,0,0.9,3,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False,
stratis,strax,Xertra,https://coin-images.coingecko.com/coins/images/531/large/Xertra_Logo_200x200.png?1761277005,0.01368031,29687608,698,29687608.0,39123565,0.01856625,0.01336019,-0.002728143604828157,-16.62645,-6436356.407917537,-17.81741,2170964864.80032,2170964864.80032,,22.77,-99.94001,2018-01-08T00:00:00.000Z,0.01086795,25.66698,2026-05-28T04:30:47.344Z,,2026-06-01T11:01:24.390Z,5.111269532335871,10.40795933406197,breakout,0.9994,False,False,False,low,-15.06665,,False,False,1.317841605830958,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,4,0,0,0,20260531,0,0,False,False,NOT_APPLICABLE,False,
giggle-fund,giggle,Giggle Fund,https://coin-images.coingecko.com/coins/images/69414/large/giggle-fund.jpg?1758541887,31.94,31991354,656,31991354.0,29560172,34.49,31.24,0.335622,1.06199,277379.0,0.87463,1000000.0,1000000.0,1000000.0,274.54,-88.30464,2025-10-25T04:05:48.420Z,8.64,271.53121,2025-09-25T16:01:24.440Z,,2026-06-01T11:01:26.198Z,7.289673241186521,3.0392748495654374,strong,0.8837,False,False,False,low,2.62179,,True,True,0.9240050296089375,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0353,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,5,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,True,
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,4.895e-05,25296257,773,26923931.0,21665319,5.172e-05,4.804e-05,7.84442e-07,1.62855,384863.0,1.54493,516750000000.0,550000000000.0,550000000000.0,0.00163299,-97.00239,2024-08-28T10:10:46.492Z,2.375e-05,106.10494,2026-02-28T12:15:13.471Z,,2026-06-01T11:02:44.169Z,52.175214289610814,-4.703891354819472,strong,0.97,False,False,False,low,3.18835,,True,True,0.8564634285617829,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.1008,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,6,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True,
liquity,lqty,Liquity,https://coin-images.coingecko.com/coins/images/14665/large/logo_V2.png?1725437146,0.275285,27137593,734,27489027.0,19121932,0.28457,0.252407,0.01541175,5.93049,1482577.0,5.7789,98721549.59226994,100000000.0,100000000.0,146.94,-99.81295,2021-04-05T21:48:37.754Z,0.232273,18.33504,2026-05-28T12:26:04.205Z,,2026-06-01T11:01:21.442Z,-10.19599895816973,9.20845407708067,strong,0.9981,False,False,False,low,7.49029,,True,True,0.7046288887890684,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0147,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,7,0,0,0,20260517,0,0,False,False,NOT_APPLICABLE,True,
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,60436511,428,60436511.0,31323776,1.0,1.0,0.0,0.0,-5547780.282997966,-8.40773,60436510.67159466,60436510.67159466,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-06-01T11:01:26.332Z,0.0,0.0,strong,0.0,False,False,False,low,1.5598,,False,False,0.5182922621062622,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.334,weak,0.0168,False,Sinal fraco: slope=0.0168,50m_range,0.5,0,0.3,1,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False,
mantra,mantra,MANTRA,https://coin-images.coingecko.com/coins/images/102172151/large/OM_Token_Primary-1K.png?1771922964,0.00831206,42832568,536,59800232.0,26540789,0.01007802,0.00825556,-0.000249934611546307,-2.91912,-1261734.0033567846,-2.86144,5160330914.080288,7204540778.160516,10000000000.0,0.0262739,-68.5758,2026-03-04T14:10:54.284Z,0.00790434,4.45349,2026-05-28T14:06:00.773Z,,2026-06-01T11:01:38.957Z,-24.523958099948725,-11.139850641248431,strong,0.6836,False,False,False,low,-1.3593199999999999,,False,False,0.6196403867262873,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.65,strong,0.1959,True,"Acumulação silenciosa: slope=0.1959, consistência=100%",10_49m_range,0.5,0,0.3,8,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False,True
pha,pha,PHALA,https://coin-images.coingecko.com/coins/images/12451/large/phala.png?1696512270,0.03803962,31930185,660,38040817.0,18816965,0.04097608,0.03694886,-0.002873257378564323,-7.02287,-2409418.9506149516,-7.01644,839366423.794726,1000000000.0,1000000000.0,1.39,-97.26438,2021-05-15T04:20:32.741Z,0.02120268,79.4253,2026-03-01T20:41:27.308Z,,2026-06-01T11:01:21.077Z,15.655038319927714,-6.867563861171447,strong,0.9726,False,False,False,low,-5.46307,,False,False,0.5893158777501603,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.334,weak,0.0687,False,Sinal fraco: slope=0.0687,10_49m_range,0.5,0,0.3,9,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
