id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,8.338e-05,42515254,553,45250875,311659427,0.00010218,5.432e-05,2.784e-05,50.11377,13764963.0,47.87765,516750000000.0,550000000000.0,550000000000.0,0.00163299,-95.02193,2024-08-28T10:10:46.492Z,2.375e-05,242.27464,2026-02-28T12:15:13.471Z,,2026-05-07T12:09:45.669Z,208.10725505121223,168.40216333409253,breakout,False,low,False,-1.72875,,51.84252,,True,True,True,7.330531930962944,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,1.9,0,1.14,1,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True
test-3,tst,Test,https://coin-images.coingecko.com/coins/images/54274/large/Test.png?1738997629,0.01882227,17792426,964,17792426,23282384,0.02079152,0.01822897,-0.001280280496115452,-6.36875,-1277343.8542516902,-6.69827,942230397.1986927,942230397.1986927,1000000000.0,0.511293,-96.30675,2025-02-09T09:09:52.387Z,0.00783528,141.00364,2026-03-29T22:56:25.457Z,,2026-05-07T12:10:44.835Z,121.81965977422917,73.14879728117137,breakout,False,low,False,-1.64156,,-4.72719,,True,False,False,1.3085558990100619,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10m_range,1.5,0,0.9,1,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
zerebro,zerebro,Zerebro,https://coin-images.coingecko.com/coins/images/51289/large/zerebro_2.png?1730588883,0.03861389,38104914,602,38104914,32743323,0.04453733,0.0320674,0.00394695,11.38533,3340850.0,9.61007,999949996.081049,999949996.081049,1000000000.0,0.784071,-95.12751,2025-01-02T07:41:04.150Z,0.00580864,557.70675,2024-11-03T08:34:49.111Z,,2026-05-07T12:09:45.577Z,444.71085063766066,56.15868600904123,strong,False,low,False,-1.72875,,13.11408,,True,True,True,0.8592939745251754,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,1.4,0,0.84,2,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,True
vine,vine,Vine,https://coin-images.coingecko.com/coins/images/53859/large/vine.jpg?1737613523,0.01671282,16757777,994,16757777,13787991,0.01729825,0.01542236,0.00116021,7.45988,1201663.0,7.7247,999969605.198621,999969605.198621,1000000000.0,0.469941,-96.43396,2025-01-26T10:00:27.525Z,0.01447873,15.74418,2026-04-28T10:55:44.220Z,,2026-05-07T12:10:44.723Z,-1.6918941387330406,11.712455464444552,strong,False,low,False,-1.64156,,9.10144,,True,True,True,0.8227816255103526,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.446,moderate,0.0185,False,Possível acumulação: slope=0.0185,10m_range,1.4,0,0.84,2,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True
act-i-the-ai-prophecy,act,Act I The AI Prophecy,https://coin-images.coingecko.com/coins/images/50984/large/ai_prophecy.jpg?1729653897,0.01592226,15048088,1037,15048088,22854533,0.01609939,0.01546731,-0.000115859666444611,-0.7224,-172199.93513020873,-1.13138,948240776.527631,948240776.527631,1000000000.0,0.919768,-98.27845,2024-11-14T08:35:39.083Z,0.00709075,123.30901,2025-10-10T21:25:23.179Z,,2026-05-07T12:12:05.476Z,38.49216991709337,14.285000209745306,breakout,True,low,False,-1.64156,,0.9191599999999999,,True,False,False,1.5187665702114448,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.0797,False,Ratio em queda — sem acumulação,10m_range,1.2,0,0.72,3,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False
neiro-3,neiro,Neiro,https://coin-images.coingecko.com/coins/images/39488/large/neiro.jpg?1731449567,9.736e-05,40630104,576,40630104,34437126,0.0001004,9.366e-05,-3.042747865841e-06,-3.03048,-1457741.4467455,-3.46357,420690000000.0,420690000000.0,420690000000.0,0.00301761,-96.7963,2024-11-12T08:05:49.038Z,2.44e-06,3864.65864,2024-08-01T07:00:23.692Z,,2026-05-07T12:09:45.021Z,77.76842946095749,10.149389247532767,strong,False,low,False,-1.72875,,-1.3017299999999998,,True,False,False,0.8475766146205287,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.675,strong,0.105,True,"Acumulação silenciosa: slope=0.1050, consistência=50%",50m_range,1.0,0,0.6,3,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
czs-dog,broccoli,CZ's Dog,https://coin-images.coingecko.com/coins/images/54400/large/broccoli.jpg?1739504145,0.01802955,17348631,977,17348631,12492071,0.01907617,0.01781875,-0.001027613533602444,-5.39227,-1120421.127681993,-6.06648,968133628.7294303,968133628.7294303,1000000000.0,0.257985,-93.05398,2025-02-14T10:31:04.883Z,0.0105676,69.57172,2025-10-10T21:25:13.973Z,,2026-05-07T12:10:44.792Z,44.16436972331113,-0.6556543517127827,strong,False,low,False,-1.64156,,-3.7507099999999998,,True,False,False,0.7200609085523809,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.386,weak,0.0149,False,Sinal fraco: slope=0.0149,10m_range,1.0,0,0.6,4,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
aixbt,aixbt,aixbt,https://coin-images.coingecko.com/coins/images/51784/large/3.png?1731981138,0.03422663,33975055,658,34157510,23334959,0.03632808,0.03300901,0.00024388,0.71766,212782.0,0.63024,994658423.1010208,1000000000.0,1000000000.0,0.942578,-96.37691,2025-01-16T11:56:02.862Z,0.01797721,89.96527,2026-02-23T01:30:43.221Z,,2026-05-07T12:09:45.577Z,54.752594815784825,11.612849613800938,strong,False,low,False,-1.72875,,2.44641,,True,True,True,0.6868262317750479,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",AI,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.7,0,0.42,4,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True
giggle-fund,giggle,Giggle Fund,https://coin-images.coingecko.com/coins/images/69414/large/giggle-fund.jpg?1758541887,36.09,35899828,629,35899828,24672465,37.42,34.74,-0.6361849641361061,-1.73229,-822381.6616030335,-2.23947,1000000.0,1000000.0,1000000.0,274.54,-86.91616,2025-10-25T04:05:48.420Z,8.64,315.63969,2025-09-25T16:01:24.440Z,,2026-05-07T12:09:46.973Z,48.92435211986923,14.767374749673637,strong,False,low,False,-1.72875,,-0.0035400000000000986,,True,False,False,0.6872585851943358,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.8275,False,Ratio em queda — sem acumulação,50m_range,0.5,0,0.3,5,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00060164,41512927,567,41512927,21954402,0.00061682,0.00057729,-1.109128953182e-06,-0.18401,63298.0,0.15271,68999659569.0,68999659569.0,68999659569.0,0.02688878,-97.78019,2024-03-16T13:51:17.648Z,5.848e-05,920.61072,2024-03-14T10:17:29.365Z,,2026-05-07T12:09:44.661Z,63.7165869334168,15.435407694284443,strong,False,low,False,-1.72875,,1.54474,,True,False,False,0.528856999170403,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.775,strong,0.0765,True,"Acumulação silenciosa: slope=0.0765, consistência=50%",50m_range,0.5,0,0.3,6,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
mubarak,mubarak,Mubarak,https://coin-images.coingecko.com/coins/images/54857/large/DKjv3dc6_400x400.jpg?1742107486,0.01584381,15770273,1019,15770273,8236958,0.01655603,0.01570567,-0.000712227068970776,-4.30192,-956341.6412752103,-5.71748,1000000000.0,1000000000.0,1000000000.0,0.211228,-92.53444,2025-03-18T05:06:59.770Z,0.01000671,57.58796,2025-10-10T21:27:11.195Z,,2026-05-07T12:12:06.185Z,39.246775520318145,16.162582210873722,strong,False,low,False,-1.64156,,-2.66036,,True,False,False,0.5223091572352616,10m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,-0.3097,False,Ratio em queda — sem acumulação,10m_range,0.5,0,0.3,5,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
cyberconnect,cyber,CYBER,https://coin-images.coingecko.com/coins/images/31274/large/token.png?1715826754,0.574606,35964979,627,57402770,14008197,0.580512,0.549926,0.01405569,2.50748,739234.0,2.09856,62653733.76,100000000.0,100000000.0,15.79,-96.36428,2023-09-01T22:25:07.435Z,0.441088,30.13364,2026-02-06T00:30:51.267Z,,2026-05-07T12:09:44.161Z,15.472716299437197,10.235440119599174,early_accumulation,False,low,False,-1.72875,,4.23623,,True,True,True,0.3894954867066654,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.4,0,0.24,7,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True
