id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
enjincoin,enj,Enjin Coin,https://coin-images.coingecko.com/coins/images/1102/large/Symbol_Only_-_Purple.png?1709725966,0.0440112,86500344,321,87621602,29307222,0.04436283,0.04062492,0.00259024,6.25345,5101107.0,6.26678,1965092267.114741,1990564708.548582,,4.82,-99.08668,2021-11-25T09:53:41.955Z,0.01740499,152.89264,2026-03-08T06:25:21.982Z,,2026-05-19T12:04:41.817Z,-35.7065023475027,-10.705985182220532,early_accumulation,False,low,False,-0.78095,,7.0344,,True,True,True,0.3388104676207993,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Gaming,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.4,0,0.24,4,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,True
grx-chain,grx,GRX Chain,https://coin-images.coingecko.com/coins/images/71011/large/Untitled_design_%283%29.png?1765178472,10.12,96231352,297,101144330,26254018,10.13,9.54,0.474356,4.91961,5048505.0,5.53668,9512395.0,9998039.0,10000000.0,13.26,-23.71909,2026-02-26T22:25:48.793Z,0.868057,1065.252,2026-02-14T17:00:45.524Z,,2026-05-19T12:04:46.149Z,-11.726938660181638,8.4538016044693,early_accumulation,False,low,False,-0.78095,,5.700559999999999,,True,True,True,0.2728218761802287,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.0139,False,Ratio em queda — sem acumulação,50m_range,0.4,0,0.24,5,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,True
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.01895212,18923007,917,18923007,6462648,0.01907914,0.01756413,0.00094553,5.25103,885183.0,4.90737,1000000000.0,1000000000.0,1000000000.0,8.38,-99.77412,2021-02-20T09:19:28.624Z,0.0129848,45.72269,2026-02-06T00:30:52.016Z,,2026-05-19T12:04:42.035Z,8.382774640902602,-5.584586569634821,early_accumulation,False,low,False,-0.78095,,6.03198,,True,True,True,0.3415233107507702,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.408,False,Ratio em queda — sem acumulação,10_49m_range,0.4,0,0.24,8,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,True
buttcoin-7,buttcoin,Buttcoin,https://coin-images.coingecko.com/coins/images/71595/large/IMG_3410.PNG?1768472819,0.02154022,21529373,847,21529373,4659903,0.02467855,0.01765543,0.00098214,4.7774,1672526.0,8.42292,999948955.170288,999948955.170288,1000000000.0,0.04941144,-56.52416,2026-02-07T20:21:02.184Z,0.00336191,538.98364,2026-01-24T18:55:31.655Z,,2026-05-19T12:04:52.418Z,241.19502064305686,41.74524675990004,early_accumulation,False,low,False,-0.78095,,5.55835,,True,True,True,0.21644397168463755,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.358,weak,0.0102,False,Sinal fraco: slope=0.0102,10_49m_range,0.4,0,0.24,9,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,True
harrypotterobamasonic10in,bitcoin,HarryPotterObamaSonic10Inu (ETH),https://coin-images.coingecko.com/coins/images/30323/large/hpos10i_logo_casino_night-dexview.png?1696529224,0.01706735,17047791,964,17047791,3518062,0.01742247,0.01606018,0.00093829,5.81738,892177.0,5.5224,999798155.0,999798155.0,1000000000.0,0.373421,-95.41654,2024-10-13T05:00:06.998Z,0.00066337,2480.11843,2023-05-31T23:11:46.784Z,,2026-05-19T12:04:46.677Z,-11.892407695728577,-14.96973234835332,early_accumulation,False,low,False,-0.78095,,6.59833,,True,True,True,0.20636468384672244,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.0754,False,Ratio em queda — sem acumulação,10_49m_range,0.4,0,0.24,10,0,0,0,20260507,0,0,False,False,NOT_APPLICABLE,True
aixbt,aixbt,aixbt,https://coin-images.coingecko.com/coins/images/51784/large/3.png?1731981138,0.03112739,30934283,681,31100408,13395025,0.03312378,0.02994792,0.00058176,1.90457,670836.0,2.21665,994658423.1010208,1000000000.0,1000000000.0,0.942578,-96.70175,2025-01-16T11:56:02.862Z,0.01797721,72.9332,2026-02-23T01:30:43.221Z,,2026-05-19T12:04:58.764Z,18.898795566788326,-4.887338129815407,early_accumulation,False,low,False,-0.78095,,2.6855200000000004,,True,True,True,0.4330155316675677,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",AI,0.0,none,-0.0119,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,11,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True
xai-blockchain,xai,Xai,https://coin-images.coingecko.com/coins/images/34258/large/round_icon_2048_px.png?1719523838,0.01028786,21109216,858,22575012,7810148,0.01078315,0.01007405,0.00014714,1.45099,338412.0,1.62927,2048300233.9971178,2190531421.64774,2500000000.0,1.59,-99.35202,2024-02-25T16:20:31.509Z,0.00878089,17.31614,2026-02-28T10:10:18.964Z,,2026-05-19T12:04:43.962Z,-3.0861225251907562,-15.021849910683413,early_accumulation,False,low,False,-0.78095,,2.23194,,True,True,True,0.36998759214932475,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.0127,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,12,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,True
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00048377,48111140,504,49574034,15494879,0.0005076,0.00047307,6.31e-06,1.32071,602753.0,1.26873,99429447866.9074,102452755868.5205,102456956842.91,0.02836145,-98.29551,2024-06-02T18:00:38.587Z,0.00032676,47.94477,2026-02-28T13:45:06.069Z,,2026-05-19T12:04:43.623Z,25.139163390712643,-13.750510694270925,early_accumulation,False,low,False,-0.78095,,2.10166,,True,True,True,0.3220642661969764,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,-0.0289,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,13,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True
ponke,ponke,PONKE,https://coin-images.coingecko.com/coins/images/33929/large/ponke-logo.png?1747200908,0.03737373,20753448,866,20755739,4437235,0.04146259,0.03471463,0.00110174,3.03744,626854.0,3.11456,555474270.4482491,555535575.1846112,555555555.0,0.836512,-95.53509,2024-11-19T04:12:44.219Z,0.00927982,302.48137,2024-01-03T19:05:58.444Z,,2026-05-19T12:04:43.551Z,37.61538032915623,4.458387579205945,early_accumulation,False,low,False,-0.78095,,3.81839,,True,True,True,0.2138071225562133,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.0357,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,14,0,0,0,20260507,0,0,False,False,NOT_APPLICABLE,True
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.03551864,76258992,354,118030965,34595361,0.0391695,0.03547796,-0.002445007318554564,-6.44039,-5174132.938025355,-6.35384,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.00733,2025-01-03T13:16:10.915Z,0.01589991,123.23808,2026-03-29T22:55:40.552Z,,2026-05-19T12:04:44.878Z,14.177527810111542,-26.314955522663524,early_accumulation,False,low,False,-0.78095,,-5.65944,,True,False,False,0.4536561537556122,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.502,moderate,0.0208,False,Possível acumulação: slope=0.0208,50m_range,0.0,0,0.0,6,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
peanut-the-squirrel,pnut,Peanut the Squirrel,https://coin-images.coingecko.com/coins/images/51301/large/Peanut_the_Squirrel.png?1734941241,0.056425,56497117,447,56497117,14278951,0.059517,0.056403,-0.001456176867668378,-2.51582,-1377717.0244579166,-2.38051,999842181.337287,999842181.337287,1000000000.0,2.44,-97.68306,2024-11-14T01:20:47.489Z,0.03187374,77.12652,2024-11-04T21:41:11.808Z,,2026-05-19T12:04:44.544Z,1.0816774939456197,-7.772275929964251,early_accumulation,False,low,False,-0.78095,,-1.7348700000000001,,True,False,False,0.25273769279235964,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.579,moderate,0.037,False,Possível acumulação: slope=0.0370,50m_range,0.0,0,0.0,7,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,4.1,86128249,325,86128249,18873098,4.23,4.1,-0.039482551446796244,-0.95334,-689509.8556735218,-0.7942,21000000.0,21000000.0,,95.52,-95.70618,2024-03-05T01:45:22.816Z,2.12,93.37108,2026-03-29T22:55:07.807Z,,2026-05-19T12:04:43.140Z,-4.782811392244879,-13.762129084644425,early_accumulation,False,low,False,-0.78095,,-0.17238999999999993,,True,False,False,0.21912784967914534,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.0199,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,8,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
