id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,fdv_warning,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.03238279,69558478,354,107660149,65861700,0.03417056,0.02720509,0.0049171,17.9027,10631658.0,18.04214,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.31921,2025-01-03T13:16:10.915Z,0.01589991,105.80012,2026-03-29T22:55:40.552Z,,2026-06-08T20:59:44.010Z,-42.634075082039566,3.8215427920409035,strong,True,0.9636,False,False,False,low,15.209999999999999,,False,False,0.9468536674997403,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.4274317790419626, 'is_candidate': False}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.1776708384561874, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""bio"", ""daily_videos"": [54, 12, 15, 10, 17, 10, 10], ""today_videos"": 54, ""avg_7d_videos"": 12.333333333333334, ""avg_views_per_video"": 7121, ""avg_likes_per_video"": 184, ""avg_comments_per_video"": 87, ""total_engagement"": 271, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Bio Protocol"", ""mentions_today"": 100, ""mentions_7d_avg"": 22.142857142857142, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0781211141319401,True,Other,0.092,none,0.0095,False,"Spike detectado — possível pump, não acumulação gradual",50m_range,1.0,2,1.4,1,0,0,0,20260513,0,3,False,False,SOCIAL_STRONG,False
lorenzo-protocol,bank,Lorenzo Protocol,https://coin-images.coingecko.com/coins/images/55250/large/lorenzo.jpg?1744963693,0.04073798,17411322,887,17411322,21161473,0.04545826,0.03697436,-0.000840323848593554,-2.02106,-499809.5477051288,-2.7905,425250000.0,425250000.0,2100000000.0,0.230688,-82.30173,2025-10-18T05:15:39.862Z,0.02243767,81.96076,2026-06-05T15:50:47.067Z,,2026-06-08T21:19:46.134Z,-0.19336237055335265,16.849398521166673,breakout,,0.8234,False,False,False,low,-4.92961,,False,False,1.2153857702476585,10_49m_range,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 1.7390322228677084, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8566428021354809, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""bank"", ""daily_videos"": [32, 21, 12, 14, 9, 11, 13], ""today_videos"": 32, ""avg_7d_videos"": 13.333333333333334, ""avg_views_per_video"": 3859, ""avg_likes_per_video"": 483, ""avg_comments_per_video"": 47, ""total_engagement"": 530, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Lorenzo Protocol"", ""mentions_today"": 5, ""mentions_7d_avg"": 36.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.269,weak,0.0094,False,Sinal fraco: slope=0.0094,10_49m_range,1.5,1,1.3,1,0,0,0,20260506,0,1,False,False,SOCIAL_MODERATE,False
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.268975,31464076,620,31464076,37367930,0.281103,0.212217,0.053426,24.78603,6202366.0,24.55244,117007815.77857473,117007815.77857473,1000000000.0,4.14,-93.55082,2022-04-02T00:00:00.000Z,0.104476,155.6488,2025-12-31T19:01:22.813Z,,2026-06-08T21:18:46.414Z,1.1934508480013422,-16.42974090997212,breakout,,0.935,False,False,False,low,21.87748,,False,False,1.1876379271395099,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.7064797266211955, 'is_candidate': True}, 'medium_term': {'persistence_days': 6, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': True, 'sustainable_growth': True, 'consistency_score': 64.28571428571429, 'is_confirmed_leader': False}, 'classification': 'LEADER_EMERGING'}",LEADER_EMERGING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.051043051247926, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""stg"", ""daily_videos"": [25, 9, 4, 4, 16, 6, 4], ""today_videos"": 25, ""avg_7d_videos"": 7.166666666666667, ""avg_views_per_video"": 39669, ""avg_likes_per_video"": 192, ""avg_comments_per_video"": 89, ""total_engagement"": 281, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Stargate Finance"", ""mentions_today"": 113, ""mentions_7d_avg"": 40.142857142857146, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.339,weak,0.0339,False,Sinal fraco: slope=0.0339,10_49m_range,1.5,1,1.3,2,0,0,0,20260510,0,6,False,False,SOCIAL_MODERATE,False
bonfida,fida,Bonfida,https://coin-images.coingecko.com/coins/images/13395/large/bonfida.png?1696513157,0.02412185,23949638,738,23949638,25937830,0.02776347,0.02416124,-0.001612194743050945,-6.26483,-1946607.134095408,-7.51695,990910766.833976,990910766.833976,1000000000.0,18.77,-99.87129,2021-11-03T20:34:33.492Z,0.01221703,97.79334,2026-03-29T22:50:36.078Z,,2026-06-08T21:18:45.882Z,29.393554857089875,2.8145228941239266,breakout,,0.9987,False,False,False,low,-9.17338,,False,False,1.083015534514551,10_49m_range,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 3.4173253559582086, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 42.857142857142854, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8566428021354809, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""fida"", ""daily_videos"": [28, 17, 17, 7, 7, 12, 10], ""today_videos"": 28, ""avg_7d_videos"": 11.666666666666666, ""avg_views_per_video"": 10259, ""avg_likes_per_video"": 246, ""avg_comments_per_video"": 90, ""total_engagement"": 336, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Bonfida"", ""mentions_today"": 72, ""mentions_7d_avg"": 42.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.0,none,-0.0247,False,Ratio em queda — sem acumulação,10_49m_range,1.5,1,1.3,3,0,0,0,20260506,0,3,False,False,SOCIAL_MODERATE,False
stratis,strax,Xertra,https://coin-images.coingecko.com/coins/images/531/large/Xertra_Logo_200x200.png?1761277005,0.00859706,18685645,855,18685645,17212419,0.00877199,0.00825853,0.00017454,2.07232,374562.0,2.04555,2173516573.026901,2173516573.026901,,22.77,-99.96239,2018-01-08T00:00:00.000Z,0.00825853,3.68404,2026-06-08T03:50:44.027Z,,2026-06-08T21:19:48.398Z,-37.101445680456266,-34.25394507886252,strong,,0.9996,False,False,False,low,-0.83623,,False,False,0.9211573376246847,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.44308930183859446, 'is_candidate': False}, 'medium_term': {'persistence_days': 4, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 42.857142857142854, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.9039905860507531, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""strax"", ""daily_videos"": [51, 15, 20, 19, 23, 24, 15], ""today_videos"": 51, ""avg_7d_videos"": 19.333333333333332, ""avg_views_per_video"": 2259, ""avg_likes_per_video"": 396, ""avg_comments_per_video"": 41, ""total_engagement"": 437, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Xertra"", ""mentions_today"": 99, ""mentions_7d_avg"": 45.714285714285715, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.0,none,-0.2936,False,Ratio em queda — sem acumulação,10_49m_range,1.0,1,1.0,4,0,0,0,20260531,0,4,False,False,SOCIAL_MODERATE,False
metronome-synth-usd,msusd,Metronome Synth USD,https://coin-images.coingecko.com/coins/images/67504/large/metronome_msusd.png?1753015705,0.995941,27187466,684,27187466,19059869,0.997669,0.995283,-0.000410630963233682,-0.04121,1182714.0,4.54807,27295040.704324,27295040.704324,,3.43,-70.98158,2025-10-16T10:48:38.387Z,0.427862,132.74888,2025-10-09T03:53:06.683Z,,2026-06-08T21:18:49.294Z,-0.008493557279208995,-0.03699065500576832,strong,,0.7096,False,False,False,low,-2.94976,,False,False,0.7010535295933795,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.8126361015944707, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.9200246030463609, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""msusd"", ""daily_videos"": [49, 13, 25, 17, 19, 12, 22], ""today_videos"": 49, ""avg_7d_videos"": 18.0, ""avg_views_per_video"": 24336, ""avg_likes_per_video"": 330, ""avg_comments_per_video"": 46, ""total_engagement"": 376, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Metronome Synth USD"", ""mentions_today"": 105, ""mentions_7d_avg"": 61.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.0,none,-0.0326,False,Ratio em queda — sem acumulação,10_49m_range,1.0,1,1.0,5,0,0,0,20260518,0,3,False,False,SOCIAL_MODERATE,False
pippin,pippin,pippin,https://coin-images.coingecko.com/coins/images/51589/large/pippin_logo.png?1731570163,0.02572704,25717192,711,25717192,30615933,0.0277452,0.01549955,0.0100939,64.56729,9899376.0,62.58371,999935124.267495,999935124.267495,1000000000.0,0.897199,-97.16774,2026-02-26T15:35:05.499Z,0.0055459,358.19396,2024-12-30T00:02:49.802Z,,2026-06-08T21:18:48.100Z,0.07105298449004764,35.40214007090643,breakout,,0.9713,False,False,False,low,61.65874,,False,False,1.1904850653990529,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.4439690474165347, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.503,moderate,0.0065,False,Possível acumulação: slope=0.0065,10_49m_range,1.5,0,0.9,6,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
epic-chain,epic,Epic Chain,https://coin-images.coingecko.com/coins/images/54734/large/PFP.png?1753421273,0.49049,16538344,915,16538344,50087850,0.788981,0.441909,-0.22502852582944255,-31.4497,-7500465.08121714,-31.20148,33600000.0,33600000.0,33600000.0,3.2,-84.49658,2025-08-20T15:57:23.043Z,0.192233,157.85244,2026-05-29T04:15:25.109Z,,2026-06-08T21:19:44.983Z,39.43803940181814,41.768573791259314,breakout,,0.8467,False,False,False,low,-34.35825,,False,False,3.0285891985316065,10_49m_range,True,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 1.4625514820784122, 'is_candidate': True}, 'medium_term': {'persistence_days': 5, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 35.714285714285715, 'is_confirmed_leader': False}, 'classification': 'LEADER_EMERGING'}",LEADER_EMERGING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.5931085022710425, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""epic"", ""daily_videos"": [24, 20, 15, 20, 18, 21, 14], ""today_videos"": 24, ""avg_7d_videos"": 18.0, ""avg_views_per_video"": 49183, ""avg_likes_per_video"": 370, ""avg_comments_per_video"": 57, ""total_engagement"": 427, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Epic Chain"", ""mentions_today"": 34, ""mentions_7d_avg"": 8.142857142857142, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,True,Other,0.0,none,-0.6166,False,Ratio em queda — sem acumulação,10_49m_range,1.7,-1,0.62,7,0,0,0,20260603,0,5,False,False,SOCIAL_WEAK,False
test-3,tst,Test,https://coin-images.coingecko.com/coins/images/54274/large/Test.png?1738997629,0.01508123,14241910,978,14241910,10286799,0.0151885,0.01396599,0.00110314,7.89194,1075900.0,8.1718,941003179.6575322,941003179.6575322,1000000000.0,0.511293,-97.05328,2025-02-09T09:09:52.387Z,0.00783528,92.28871,2026-03-29T22:56:25.457Z,,2026-06-08T21:19:44.861Z,-36.706802126395296,-18.228231638670398,strong,,0.9705,False,False,False,low,4.98339,,False,False,0.722290689942571,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.014,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,8,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,58765509,405,58765509,40107197,1.0,1.0,0.0,0.0,-3785396.2479971126,-6.0517,58765509.21179858,58765509.21179858,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-06-08T20:59:45.384Z,0.0,0.0,strong,,0.0,False,False,False,low,-2.6927,,False,False,0.6824955264149929,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.194,none,0.0001,False,Dados insuficientes,50m_range,0.5,0,0.3,2,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
