id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
synapse-2,syn,Synapse,https://coin-images.coingecko.com/coins/images/18024/large/synapse_social_icon.png?1696517540,0.381099,83596893,294,95401262,126583327,0.392272,0.267223,0.11192,41.57831,24443149.0,41.32139,219066529.0,250000000.0,250000000.0,4.92,-92.10046,2021-10-24T00:24:41.805Z,0.02738298,1318.01775,2026-06-11T02:30:31.818Z,,2026-06-25T11:27:50.849Z,785.5482749512981,305.573592649062,breakout,0.9225,False,False,False,low,43.351870000000005,,True,True,1.5142109049435606,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.135,False,Ratio em queda — sem acumulação,50m_range,1.5,0,0.9,1,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,True,
atletico-madrid,atm,Atletico Madrid Fan Token,https://coin-images.coingecko.com/coins/images/11689/large/ATM.png?1741425591,2.06,17553055,874,20623459,48970741,2.3,1.53,0.530671,34.64636,4151399.0,30.97676,8511208.0,10000000.0,10000000.0,58.46,-96.47853,2021-05-16T13:28:09.717Z,0.752321,173.64094,2026-02-06T00:21:31.888Z,,2026-06-25T11:28:02.193Z,103.41672947789232,61.94497653892622,breakout,0.9648,False,False,False,low,36.419920000000005,,True,True,2.789869968504058,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,1.5,0,0.9,1,0,0,0,20260625,0,0,False,False,NOT_APPLICABLE,True,
biconomy,bico,Biconomy,https://coin-images.coingecko.com/coins/images/21061/large/biconomy_logo.jpg?1696520444,0.02128627,15290092,926,21293920,23686433,0.02534735,0.02129659,-0.003807038236173357,-15.17153,-2725418.0939345267,-15.12818,718049656.9789356,1000000000.0,1000000000.0,21.45,-99.90053,2021-12-02T02:18:45.254Z,0.01732508,23.12888,2026-06-06T04:45:48.988Z,,2026-06-25T11:28:06.388Z,-19.245715756222527,7.861445679664427,breakout,0.999,False,False,False,low,-13.39797,,False,False,1.5491360679844177,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.738,strong,0.4862,True,"Acumulação silenciosa: slope=0.4862, consistência=75%",10_49m_range,1.5,0,0.9,2,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False,True
popcat,popcat,Popcat,https://coin-images.coingecko.com/coins/images/33760/large/image.jpg?1702964227,0.04385155,42799900,487,42799900,48352487,0.055727,0.0435908,-0.006554420065676622,-13.00326,-6877629.149705313,-13.84455,979978669.96,979978669.96,979978694.0,2.05,-97.87833,2024-11-17T15:50:59.669Z,0.00379728,1048.04755,2024-01-05T15:34:24.842Z,,2026-06-25T11:27:53.286Z,-22.825147579498207,2.3326309087575674,breakout,0.9786,False,False,False,low,-11.2297,,False,False,1.1297336442374866,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Meme,0.31,weak,0.0025,False,Sinal fraco: slope=0.0025,10_49m_range,1.5,0,0.9,3,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False,
spacex-bstocks-tokenized-stock,spcxb,SpaceX (bStocks Tokenized Stock),https://coin-images.coingecko.com/coins/images/102173888/large/bstocks_spacex.png?1781280362,160.8,58725804,386,58725804,44074636,163.4,151.24,5.46,3.51668,5851453.0,11.06671,365416.1275848,365416.1275848,,226.95,-29.21159,2026-06-16T01:01:03.420Z,147.32,9.0552,2026-06-23T08:45:23.800Z,,2026-06-25T11:27:48.871Z,,-16.911570607266597,strong,0.2915,False,False,False,low,5.29024,,True,True,0.7505156676952435,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.267,weak,0.014,False,Sinal fraco: slope=0.0140,50m_range,1.0,0,0.6,2,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,True,
celo,celo,Celo,https://coin-images.coingecko.com/coins/images/11090/large/InjXBNx9_400x400.jpg?1696511031,0.063565,38249051,529,63514360,36265418,0.068243,0.061494,4.807e-05,0.07568,11847.37,0.03098,602211072.0,1000000000.0,1000000000.0,9.82,-99.35393,2021-08-30T14:25:09.929Z,0.056378,12.54845,2026-06-06T05:06:02.169Z,,2026-06-25T11:28:02.463Z,-17.903662331042188,0.9981667429930433,strong,0.9935,False,False,False,low,1.84924,,False,True,0.9481390270310236,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,L1,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.0,0,0.6,4,0,0,0,20260523,0,0,False,False,NOT_APPLICABLE,False,True
g-token,g,Gravity (by Galxe),https://coin-images.coingecko.com/coins/images/39200/large/gravity.jpg?1721020647,0.00294455,21254302,772,35263680,18511209,0.00322982,0.0029115,-0.000210050730500181,-6.65854,-1670233.224654939,-7.28579,7232700000.0,12000000000.0,12000000000.0,0.091691,-96.78335,2024-07-18T08:44:41.666Z,0.00255749,15.32383,2026-06-23T06:35:30.638Z,,2026-06-25T11:28:07.793Z,-13.34275200812497,8.59841759698832,strong,0.9679,False,False,False,low,-4.8849800000000005,,False,False,0.8709393985274134,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.422,moderate,0.1902,False,Possível acumulação: slope=0.1902,10_49m_range,1.0,0,0.6,5,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,True
metronome-synth-usd,msusd,Metronome Synth USD,https://coin-images.coingecko.com/coins/images/67504/large/metronome_msusd.png?1753015705,0.997152,24304736,720,24304736,20317384,0.997954,0.99239,7.317e-05,0.00734,949393.0,4.06499,24374159.25884315,24374159.25884315,,3.43,-70.94907,2025-10-16T10:48:38.387Z,0.427862,133.00957,2025-10-09T03:53:06.683Z,,2026-06-25T11:27:58.140Z,0.002822938716880408,0.13055254985343206,strong,0.7093,False,False,False,low,1.7809,,False,True,0.835943414485144,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0286,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,6,0,0,0,20260518,0,0,False,False,NOT_APPLICABLE,False,
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.01767229,17661346,870,17661346,14732146,0.01878438,0.01637079,0.00085606,5.09067,863686.0,5.1417,1000000000.0,1000000000.0,1000000000.0,8.38,-99.78961,2021-02-20T09:19:28.624Z,0.0129848,35.73275,2026-02-06T00:30:52.016Z,,2026-06-25T11:28:02.730Z,-1.2564319811842843,12.217372775798566,strong,0.9979,False,False,False,low,6.86423,,True,True,0.8341462762804148,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.488,moderate,0.0094,False,Possível acumulação: slope=0.0094,10_49m_range,1.0,0,0.6,7,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,True,
xai-blockchain,xai,Xai,https://coin-images.coingecko.com/coins/images/34258/large/round_icon_2048_px.png?1719523838,0.00721533,14965432,934,15930549,12473168,0.00802458,0.00712251,-0.000193241123400406,-2.60835,-389203.44550595246,-2.53476,2074397014.3955169,2208174392.696139,2500000000.0,1.59,-99.54586,2024-02-25T16:20:31.509Z,0.00712251,1.36509,2026-06-24T17:30:13.625Z,,2026-06-25T11:28:06.699Z,-27.1130415828111,-9.551760880593022,strong,0.9955,False,False,False,low,-0.8347900000000001,,False,False,0.8334652818575501,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.195,none,0.004,False,"Spike detectado — possível pump, não acumulação gradual",10_49m_range,1.0,0,0.6,8,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
