id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
degen-base,degen,Degen,https://coin-images.coingecko.com/coins/images/34515/large/android-chrome-512x512.png?1706198225,0.00110039,40681507,578,40681507,41832426,0.00132715,0.00073687,0.00036231,49.08806,13376796.0,48.9908,36965730333.0,36965730333.0,,0.064543,-98.27082,2024-03-31T20:22:27.147Z,2.255e-05,4848.98506,2024-01-15T05:47:46.931Z,,2026-05-15T10:57:23.169Z,53.91852505580492,54.768715838393476,breakout,False,low,False,1.47682,,47.611239999999995,,True,False,False,1.0282909627708727,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.6,0,0.96,1,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,https://coin-images.coingecko.com/coins/images/11620/large/PSG.png?1741772294,1.079,16615489,997,21411732,16706459,1.1,0.984715,0.068319,6.7615,1020183.0,6.5416,15434626.0,19890000.0,19890000.0,58.79,-98.15392,2021-04-27T04:13:36.909Z,0.600374,80.76826,2026-02-06T00:30:21.119Z,,2026-05-15T10:58:40.646Z,15.967216211317151,21.115395639350755,breakout,False,low,False,1.47682,,5.28468,,True,False,False,1.005475011900041,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.5326,False,Ratio em queda — sem acumulação,10_49m_range,1.6,0,0.96,2,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,57286580,467,57286580,71371357,1.0,1.0,0.0,0.0,-14234577.485148966,-19.90261,57286580.28492983,57286580.28492983,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-05-15T10:57:25.638Z,0.0,0.0,breakout,False,low,False,1.47682,,-1.47682,,True,False,False,1.2458652096180292,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.65,strong,0.5663,True,"Acumulação silenciosa: slope=0.5663, consistência=100%",50m_range,1.5,0,0.9,1,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.01872647,18723945,942,18723945,38811859,0.02526167,0.01844118,0.00028529,1.54703,291869.0,1.58349,1000000000.0,1000000000.0,1000000000.0,8.38,-99.77628,2021-02-20T09:19:28.624Z,0.0129848,44.33052,2026-02-06T00:30:52.016Z,,2026-05-15T10:58:41.217Z,12.951720432544732,-2.4843475858913484,breakout,True,low,False,1.47682,,0.07020999999999988,,True,False,False,2.0728462404690893,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.2,0,0.72,3,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,5.978e-05,30874271,712,32860859,52571837,6.703e-05,5.846e-05,-1.070836590126e-06,-1.75989,-522260.5422817394,-1.66343,516750000000.0,550000000000.0,550000000000.0,0.00163299,-96.36588,2024-08-28T10:10:46.492Z,2.375e-05,149.86901,2026-02-28T12:15:13.471Z,,2026-05-15T10:57:23.766Z,104.48137520203764,-30.161540957217415,breakout,True,low,False,1.47682,,-3.23671,,True,False,False,1.7027717674694247,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,-0.0402,False,Ratio em queda — sem acumulação,10_49m_range,1.2,0,0.72,4,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
peanut-the-squirrel,pnut,Peanut the Squirrel,https://coin-images.coingecko.com/coins/images/51301/large/Peanut_the_Squirrel.png?1734941241,0.061039,60982208,444,60982208,51180495,0.066198,0.058285,0.0023411,3.98841,2487845.0,4.25314,999842182.088111,999842182.088111,1000000000.0,2.44,-97.50911,2024-11-14T01:20:47.489Z,0.03187374,90.42493,2024-11-04T21:41:11.808Z,,2026-05-15T10:57:24.237Z,37.45302467495782,-0.4130323355579722,strong,False,low,False,1.47682,,2.51159,,True,False,False,0.8392692996619604,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.672,strong,0.0631,True,"Acumulação silenciosa: slope=0.0631, consistência=50%",50m_range,1.1,0,0.66,2,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
polymesh,polyx,Polymesh,https://coin-images.coingecko.com/coins/images/23496/large/Polymesh-symbol.png?1696522706,0.056271,71754685,398,71754685,46896990,0.063781,0.053,0.00327115,6.17199,4059872.0,5.99732,1276071243.93907,1276071243.93907,,0.748771,-92.42328,2024-03-31T21:30:42.403Z,0.03831383,48.07267,2026-02-06T00:30:25.837Z,,2026-05-15T10:57:22.037Z,10.115744172173947,9.601731653350285,strong,False,low,False,1.47682,,4.69517,,True,False,False,0.6535739094945507,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",RWA,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.6,0,0.36,3,0,0,0,20260515,0,0,False,False,NOT_APPLICABLE,False
chaingpt,cgpt,ChainGPT,https://coin-images.coingecko.com/coins/images/29306/large/200x200.png?1696528257,0.04021058,37034482,623,39904956,24255596,0.04112756,0.03465607,0.00486614,13.76778,4233790.0,12.90762,925994324.0,997766421.0,1000000000.0,0.555799,-92.91679,2024-03-12T12:05:22.099Z,0.01776651,121.58786,2026-03-29T22:52:01.786Z,,2026-05-15T10:57:22.986Z,90.36071796246921,34.32469982866209,strong,False,low,False,1.47682,,12.29096,,True,False,False,0.6549462741236667,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.525,moderate,0.0859,False,Possível acumulação: slope=0.0859,10_49m_range,0.6,0,0.36,5,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
goatseus-maximus,goat,Goatseus Maximus,https://coin-images.coingecko.com/coins/images/50717/large/GOAT_LOGO_NEW.jpg?1731292759,0.0214775,21364046,892,21364046,13373364,0.02462868,0.01928996,0.00204988,10.5514,2024702.0,10.46934,999979778.966056,999979778.966056,1000000000.0,1.35,-98.41692,2024-11-17T13:01:21.319Z,0.01393137,53.50724,2026-04-13T05:20:44.631Z,,2026-05-15T10:58:43.272Z,44.99689010883429,9.13592803246151,strong,False,low,False,1.47682,,9.07458,,True,False,False,0.6259752483214088,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.131,none,0.0043,False,Dados insuficientes,10_49m_range,0.6,0,0.36,6,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.04325639,92787146,317,143612657,63281872,0.04691688,0.04248354,-0.00119026063779492,-2.67795,-2563775.9889446497,-2.68878,2145029070.25,3320000000.0,3320000000.0,0.888995,-95.16764,2025-01-03T13:16:10.915Z,0.01589991,170.18643,2026-03-29T22:55:40.552Z,,2026-05-15T10:57:24.229Z,81.75778921644735,-6.644330762556937,strong,False,low,False,1.47682,,-4.15477,,True,False,False,0.682011191507065,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.5,0,0.3,4,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
