id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,6.149e-05,31822977,705,33870610,56132710,6.703e-05,5.719e-05,1.11e-06,1.8383,632390.0,2.0275,516750000000.0,550000000000.0,550000000000.0,0.00163299,-96.22949,2024-08-28T10:10:46.492Z,2.375e-05,159.24718,2026-02-28T12:15:13.471Z,,2026-05-14T22:48:23.911Z,109.87608209322504,-27.537162147786358,breakout,True,low,False,2.66874,,-0.8304400000000001,,True,False,False,1.7639050551430182,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.7182589916349534, 'is_candidate': True}, 'medium_term': {'persistence_days': 6, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': True, 'sustainable_growth': True, 'consistency_score': 50.0, 'is_confirmed_leader': False}, 'classification': 'LEADER_EMERGING'}",LEADER_EMERGING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.8983424743072136, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""dogs"", ""daily_videos"": [30, 16, 15, 7, 15, 9, 7], ""today_videos"": 30, ""avg_7d_videos"": 11.5, ""avg_views_per_video"": 39253, ""avg_likes_per_video"": 385, ""avg_comments_per_video"": 7, ""total_engagement"": 392, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Dogs"", ""mentions_today"": 61, ""mentions_7d_avg"": 20.571428571428573, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Meme,0.0,none,-0.1099,False,Ratio em queda — sem acumulação,10_49m_range,1.2,1,1.12,1,0,0,0,20260502,0,6,False,False,SOCIAL_MODERATE,False
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.02003304,20063652,920,20063652,31656337,0.02526167,0.01785006,0.00177439,9.71805,1802211.0,9.86894,1000000000.0,1000000000.0,1000000000.0,8.38,-99.7601,2021-02-20T09:19:28.624Z,0.0129848,54.76903,2026-02-06T00:30:52.016Z,,2026-05-14T22:49:23.172Z,24.132437342837086,3.194635029557947,breakout,False,low,False,2.66874,,7.04931,,True,False,False,1.5777953584920632,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,1.6,0,0.96,2,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,55042692,479,54961804,77382621,1.0,1.0,0.0,0.0,-13938689.105905466,-20.20645,55042691.94502928,54961803.93379531,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-05-14T22:48:25.722Z,0.0,0.0,breakout,False,low,False,2.66874,,-2.66874,,True,False,False,1.405865487102266,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,1.5,0,0.9,1,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
osmosis,osmo,Osmosis,https://coin-images.coingecko.com/coins/images/16724/large/osmo.png?1696516298,0.070869,54669187,482,69238850,73748087,0.087886,0.068704,-0.012464924227193391,-14.95785,-9618068.29412742,-14.96108,773475875.961612,979611785.659117,1000000000.0,11.25,-99.37051,2022-03-04T05:12:18.707Z,0.02916342,142.81006,2026-03-29T22:55:20.160Z,,2026-05-14T22:48:22.227Z,133.55657411800385,119.99440657402769,breakout,False,low,False,2.66874,,-17.62659,,True,False,False,1.3489881786608606,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-1.1129,False,Ratio em queda — sem acumulação,50m_range,1.5,0,0.9,2,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,https://coin-images.coingecko.com/coins/images/11620/large/PSG.png?1741772294,0.991174,15292137,1042,19706380,10306242,1.033,0.952259,0.00077544,0.0783,22776.0,0.14916,15434626.0,19890000.0,19890000.0,58.79,-98.31338,2021-04-27T04:13:36.909Z,0.600374,65.15401,2026-02-06T00:30:21.119Z,,2026-05-14T22:49:42.815Z,4.830063283062133,10.717375975088665,strong,False,low,False,2.66874,,-2.59044,,True,False,False,0.6739569492478389,10_49m_range,False,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 1.3497286012850576, 'is_candidate': True}, 'medium_term': {'persistence_days': 5, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 35.714285714285715, 'is_confirmed_leader': False}, 'classification': 'LEADER_EMERGING'}",LEADER_EMERGING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.9704060527839233, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_MODERATE"", ""youtube_data"": {""symbol"": ""psg"", ""daily_videos"": [37, 15, 12, 11, 9, 19, 8], ""today_videos"": 37, ""avg_7d_videos"": 12.333333333333334, ""avg_views_per_video"": 11388, ""avg_likes_per_video"": 457, ""avg_comments_per_video"": 80, ""total_engagement"": 537, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Paris Saint-Germain Fan Token"", ""mentions_today"": 77, ""mentions_7d_avg"": 50.57142857142857, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.0,none,-0.3975,False,Ratio em queda — sem acumulação,10_49m_range,0.5,1,0.7,3,0,0,0,20260510,0,5,False,False,SOCIAL_MODERATE,False
hippo-protocol,hp,Hippo Protocol,https://coin-images.coingecko.com/coins/images/55508/large/hpo.png?1746434886,0.01784867,24228888,838,24245240,29201854,0.02102219,0.01585151,0.00193886,12.18654,2583814.0,11.93719,1360481629.780227,1361399815.240238,,0.067864,-73.85629,2025-07-14T06:01:32.704Z,0.01469379,20.74547,2026-04-07T02:10:58.015Z,,2026-05-14T22:49:26.046Z,17.239809188554293,8.134645242665114,breakout,False,low,False,2.66874,,9.517800000000001,,True,False,False,1.205249452636869,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.8261155872037912, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.775306671055609, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""hp"", ""daily_videos"": [25, 16, 13, 12, 7, 10, 16], ""today_videos"": 25, ""avg_7d_videos"": 12.333333333333334, ""avg_views_per_video"": 34100, ""avg_likes_per_video"": 135, ""avg_comments_per_video"": 9, ""total_engagement"": 144, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Hippo Protocol"", ""mentions_today"": 123, ""mentions_7d_avg"": 50.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.6,-1,0.56,4,0,0,0,20260514,0,1,False,False,SOCIAL_WEAK,False
peanut-the-squirrel,pnut,Peanut the Squirrel,https://coin-images.coingecko.com/coins/images/51301/large/Peanut_the_Squirrel.png?1734941241,0.064439,64438353,427,64438353,39700554,0.066198,0.056928,0.00635675,10.94446,6350016.0,10.93165,999842182.259942,999842182.259941,1000000000.0,2.44,-97.354,2024-11-14T01:20:47.489Z,0.03187374,102.28273,2024-11-04T21:41:11.808Z,,2026-05-14T22:48:24.162Z,48.1058816854398,5.578350901981265,strong,False,low,False,2.66874,,8.27572,,True,False,False,0.6161013146937507,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.008,False,Ratio em queda — sem acumulação,50m_range,0.6,0,0.36,3,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
hakimi,哈基米,哈基米 (Hajimi),https://coin-images.coingecko.com/coins/images/69928/large/zcslpjiz4jgzaot9e2f7ltpvgge9.?1760046765,0.01707096,17144334,987,17144334,10541488,0.02019756,0.01090253,0.0055228,47.82407,5599205.0,48.49842,1000000000.0,1000000000.0,1000000000.0,0.081,-78.83559,2025-10-11T09:21:48.244Z,0.00448738,282.03073,2026-03-27T18:01:36.027Z,,2026-05-14T22:49:27.036Z,51.14803662619523,27.723876380519147,strong,False,low,False,2.66874,,45.15533,,True,False,False,0.6148671625272816,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.4560417633797969, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,0.6,0,0.36,5,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False
aixbt,aixbt,aixbt,https://coin-images.coingecko.com/coins/images/51784/large/3.png?1731981138,0.03300887,32832725,688,33009046,18421242,0.03421953,0.02996109,0.00269598,8.89383,2690323.0,8.92538,994658423.1010208,1000000000.0,1000000000.0,0.942578,-96.49731,2025-01-16T11:56:02.862Z,0.01797721,83.65247,2026-02-23T01:30:43.221Z,,2026-05-14T22:48:24.026Z,37.91970960647197,-3.507836428090553,strong,False,low,False,2.66874,,6.22509,,True,False,False,0.5610634511756182,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.35298685595874185, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",AI,0.0,none,-0.0496,False,Ratio em queda — sem acumulação,10_49m_range,0.6,0,0.36,6,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
degen-base,degen,Degen,https://coin-images.coingecko.com/coins/images/34515/large/android-chrome-512x512.png?1706198225,0.00108025,39950922,594,39950922,22369466,0.00132715,0.00072237,0.00035523,48.99491,13152090.0,49.0771,36965730333.0,36965730333.0,,0.064543,-98.28352,2024-03-31T20:22:27.147Z,2.255e-05,4812.65972,2024-01-15T05:47:46.931Z,,2026-05-14T22:48:25.422Z,50.84163777859004,55.028880464177576,strong,False,low,False,2.66874,,46.32617,,True,False,False,0.5599236483203066,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,0.6,0,0.36,7,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False
