id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
lorenzo-protocol,bank,Lorenzo Protocol,https://coin-images.coingecko.com/coins/images/55250/large/lorenzo.jpg?1744963693,0.235056,99957433,268,99957433,317464654,0.234775,0.104469,0.12379,111.25634,52654881.0,111.3151,425250000.0,425250000.0,2100000000.0,0.234775,-2.38198,2026-07-19T21:00:23.334Z,0.02243767,921.41752,2026-06-05T15:50:47.067Z,,2026-07-19T21:15:42.639Z,493.02067297220464,472.7058657227581,breakout,-0.0012,False,False,False,low,111.68012999999999,,True,True,3.175998467267562,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.304,weak,0.0261,False,Sinal fraco: slope=0.0261,50m_range,1.5,0,0.9,1,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True,
alien-worlds,tlm,Alien Worlds,https://coin-images.coingecko.com/coins/images/14676/large/kY-C4o7RThfWrDQsLCAG4q4clZhBDDfJQVhWUEKxXAzyQYMj4Jmq1zmFwpRqxhAJFPOa0AsW_PTSshoPuMnXNwq3rU7Imp15QimXTjlXMx0nC088mt1rIwRs75GnLLugWjSllxgzvQ9YrP4tBgclK4_rb17hjnusGj_c0u2fx0AvVokjSNB-v2poTj0xT9BZRCbzRE3-lF1.jpg?1696514350,0.00240121,16758920,889,16912703,122217297,0.00271683,0.0013461,0.00105511,78.38281,7347712.0,78.07405,6979373538.376001,7043417641.8886,10000000000.0,0.739714,-99.66847,2021-05-03T00:00:00.000Z,0.00081743,200.01449,2026-07-01T01:16:45.717Z,,2026-07-19T21:17:06.032Z,141.9498370821071,22.47064686975168,breakout,0.9968,False,False,False,low,78.8066,,True,True,7.292671425127634,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-1.4382,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,1,0,0,0,20260704,0,0,False,False,NOT_APPLICABLE,True,
skale,skl,SKALE,https://coin-images.coingecko.com/coins/images/13245/large/SKALE_token_300x300.png?1696513021,0.00407548,24862614,715,25761222,30737708,0.00453193,0.00381484,0.00020996,5.43165,1316511.0,5.59121,6094019337.0,6314274983.883265,7000000000.0,1.22,-99.66292,2021-03-12T05:14:18.439Z,0.00337253,21.56578,2026-07-01T06:45:35.535Z,,2026-07-19T21:16:17.521Z,2.243917679844858,-8.19275608762124,breakout,0.9967,False,False,False,low,5.855440000000001,,True,True,1.2363023453607895,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,L2,0.322,weak,0.0721,False,Sinal fraco: slope=0.0721,10_49m_range,1.5,0,0.9,2,0,0,0,20260603,0,0,False,False,NOT_APPLICABLE,True,
pha,pha,PHALA,https://coin-images.coingecko.com/coins/images/12451/large/phala.png?1696512270,0.02321792,19486225,828,23184190,22991775,0.0260415,0.02307081,-0.001082704785187381,-4.45546,-937154.8663865887,-4.58864,840496260.4928192,1000000000.0,1000000000.0,1.39,-98.3279,2021-05-15T04:20:32.741Z,0.02120268,9.67082,2026-03-01T20:41:27.308Z,,2026-07-19T21:17:21.222Z,-38.111999803005936,-5.714423381784942,breakout,0.9833,False,False,False,low,-4.03167,,False,False,1.1798988772838248,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.0,none,-0.0041,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,3,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
nvidia-ondo-tokenized-stock,nvdaon,NVIDIA (Ondo Tokenized Stock),https://coin-images.coingecko.com/coins/images/68623/large/nvdaon_160x160.png?1756130268,203.08,39520473,519,39520473,220588460,202.95,201.99,0.785198,0.38815,135470.0,0.34396,194785.3634803394,194785.3634803394,,240.21,-15.55006,2026-05-15T00:25:34.793Z,163.07,24.40206,2026-03-31T00:26:12.441Z,,2026-07-19T21:16:10.129Z,-2.7217507293494343,-4.401880195463637,breakout,0.1546,False,False,True,low,0.81194,,False,True,5.581624997251424,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,1.2,0,0.72,4,0,0,0,20260527,0,0,False,False,NOT_APPLICABLE,False,
robinhood-wrapped-eth-robinhood-chain,weth,Robinhood Wrapped ETH (Robinhood Chain),https://coin-images.coingecko.com/coins/images/102174283/large/weth-robinhood.jpeg?1782924507,1865.58,41143232,509,41143232,86868768,1875.93,1854.11,6.12,0.32886,-261091.34246302396,-0.63059,22072.90629996095,22072.90629996095,,2063.07,-9.56023,2026-07-08T08:21:50.869Z,1640.67,13.72436,2026-07-08T03:25:47.823Z,,2026-07-19T21:16:16.116Z,,2.5149380991057395,breakout,0.0957,False,False,True,low,0.75265,,False,True,2.1113744296996404,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.9899,False,Ratio em queda — sem acumulação,10_49m_range,1.2,0,0.72,5,0,0,0,20260710,0,0,False,False,NOT_APPLICABLE,False,
g-token,g,Gravity (by Galxe),https://coin-images.coingecko.com/coins/images/39200/large/gravity.jpg?1721020647,0.00341268,24666607,721,40925143,46375513,0.00462891,0.00336698,4.175e-05,1.23857,255626.0,1.04718,7232700000.0,12000000000.0,12000000000.0,0.091691,-96.26834,2024-07-18T08:44:41.666Z,0.00255749,33.78787,2026-06-23T06:35:30.638Z,,2026-07-19T21:16:14.679Z,30.222995914696327,1.3345151572251688,breakout,0.9628,False,False,True,low,1.66236,,False,True,1.8800929126571806,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.1091,False,Ratio em queda — sem acumulação,10_49m_range,1.2,0,0.72,6,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,True
roundhill-memory-etf-bstocks-tokenized-stock,dramb,Roundhill Memory ETF (bStocks Tokenized Stock),https://coin-images.coingecko.com/coins/images/102174368/large/dramb-bstocks.png?1783453531,52.77,18290262,862,18290262,13935929,53.17,51.67,1.097,2.12329,666182.0,3.77995,346344.18174868,346344.18174868,,66.05,-19.98669,2026-07-09T13:41:03.557Z,49.08,7.6702,2026-07-17T07:46:36.345Z,,2026-07-19T21:17:03.948Z,,-16.717129521817178,strong,0.2011,False,False,False,low,2.54708,,True,True,0.7619316224119699,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,1.0,0,0.6,7,0,0,0,20260715,0,0,False,False,NOT_APPLICABLE,True,
yield-guild-games,ygg,Yield Guild Games,https://coin-images.coingecko.com/coins/images/17358/large/Shield_Mark_-_Colored_-_Iridescent.png?1696516909,0.01950135,15542415,939,19501347,9111602,0.02123407,0.01850002,-0.001685696193915079,-7.95626,-1343405.2769661043,-7.95582,796991860.1014752,1000000000.0,1000000000.0,11.17,-99.82596,2021-11-20T16:49:03.371Z,0.01850002,5.09972,2026-07-19T15:31:34.625Z,,2026-07-19T21:17:07.044Z,-23.49012993767142,-11.309972474867736,strong,0.9983,False,False,False,low,-7.53247,,False,False,0.5862410700010262,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Gaming,0.0,none,-0.0112,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,8,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False,
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.02038673,20386156,804,20386156,11672750,0.02172457,0.02007257,-0.001202669874308827,-5.57065,-1200517.363259308,-5.56138,1000000000.0,1000000000.0,1000000000.0,8.38,-99.75742,2021-02-20T09:19:28.624Z,0.0129848,56.50062,2026-02-06T00:30:52.016Z,,2026-07-19T21:17:15.118Z,22.588507712570745,23.55217267877121,strong,0.9976,False,False,False,low,-5.146859999999999,,False,False,0.5725821974481113,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.381,weak,0.1453,False,Sinal fraco: slope=0.1453,10_49m_range,0.5,0,0.3,9,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False,
