id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,https://coin-images.coingecko.com/coins/images/11620/large/PSG.png?1741772294,1.28,19358198,939,25190971,51075640,1.3,0.823675,0.432758,50.81627,6371550.0,49.06231,15284626.0,19890000.0,19890000.0,58.79,-97.84565,2021-04-27T04:13:36.909Z,0.600374,110.95416,2026-02-06T00:30:21.119Z,,2026-05-10T15:01:40.871Z,48.42984777051669,73.46477979191799,breakout,False,low,False,0.76547,,50.0508,,True,False,False,2.638450128467536,10_49m_range,False,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 2.4672081919516233, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.1, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""psg"", ""daily_videos"": [2, 0, 1, 0, 3, 0, 0], ""today_videos"": 2, ""avg_7d_videos"": 0.6666666666666666, ""avg_views_per_video"": 549.3333333333334, ""avg_likes_per_video"": 1.8333333333333333, ""avg_comments_per_video"": 4.0, ""total_engagement"": 5.833333333333333, ""total_videos_found"": 6, ""videos_with_stats"": 6, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Paris Saint-Germain Fan Token"", ""mentions_today"": 55, ""mentions_7d_avg"": 18.857142857142858, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.6,2,1.76,1,0,0,0,20260510,0,1,False,False,SOCIAL_STRONG,False
civic,cvc,Civic,https://coin-images.coingecko.com/coins/images/788/large/civic-icon-black-padding.png?1750494984,0.0336408,26951871,786,33605824,19247168,0.03694529,0.03236137,0.00105754,3.24565,804649.0,3.07738,802000010.0,1000000000.0,,1.35,-97.50895,2018-01-03T00:00:00.000Z,0.01102541,204.72741,2020-03-13T02:15:34.328Z,"{'times': -0.6635919543020113, 'currency': 'usd', 'percentage': -66.35919543020113}",2026-05-10T15:01:45.579Z,11.824599593496615,9.677389773699216,strong,False,low,False,0.76547,,2.48018,,True,False,False,0.7141310523488332,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.696481439172968, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.1, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""cvc"", ""daily_videos"": [2, 4, 3, 10, 7, 5, 7], ""today_videos"": 2, ""avg_7d_videos"": 6.0, ""avg_views_per_video"": 751.0, ""avg_likes_per_video"": 29.81578947368421, ""avg_comments_per_video"": 3.263157894736842, ""total_engagement"": 33.07894736842105, ""total_videos_found"": 38, ""videos_with_stats"": 38, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Civic"", ""mentions_today"": 59, ""mentions_7d_avg"": 40.857142857142854, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.1,2,1.46,2,0,0,0,20260510,0,1,False,False,SOCIAL_STRONG,False
test-3,tst,Test,https://coin-images.coingecko.com/coins/images/54274/large/Test.png?1738997629,0.02201217,20696104,909,20696104,18935683,0.02447395,0.0216328,-0.00165805296886078,-7.00481,-1558137.468286477,-7.00153,942230397.1986927,942230397.1986927,1000000000.0,0.511293,-95.71974,2025-02-09T09:09:52.387Z,0.00783528,179.30914,2026-03-29T22:56:25.457Z,,2026-05-10T15:01:44.365Z,161.97253354308617,42.625213057652,strong,False,low,False,0.76547,,-7.77028,,True,False,False,0.9149394977914684,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.9647315640436697, 'is_candidate': True}, 'medium_term': {'persistence_days': 2, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 14.285714285714285, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.1, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""tst"", ""daily_videos"": [2, 7, 8, 6, 16, 5, 6], ""today_videos"": 2, ""avg_7d_videos"": 8.0, ""avg_views_per_video"": 1818.08, ""avg_likes_per_video"": 80.14, ""avg_comments_per_video"": 9.96, ""total_engagement"": 90.1, ""total_videos_found"": 50, ""videos_with_stats"": 50, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Test"", ""mentions_today"": 64, ""mentions_7d_avg"": 18.714285714285715, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,1.0,2,1.4,3,0,0,0,20260506,0,2,False,False,SOCIAL_STRONG,False
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/W_Token_%283%29.png?1758122686,0.01577138,91715820,325,157589058,55707675,0.01631049,0.01443859,0.00106926,7.2728,6229585.0,7.28724,5819935800.0,10000000000.0,10000000000.0,1.66,-99.04171,2024-04-03T11:46:35.308Z,0.01174426,35.26388,2026-04-15T06:15:44.396Z,,2026-05-10T14:59:32.108Z,21.90218517879416,23.754954740824672,strong,False,low,False,0.76547,,6.5073300000000005,,True,False,False,0.6073943949909623,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5904515164617526, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 1.1, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_STRONG"", ""youtube_data"": {""symbol"": ""w"", ""daily_videos"": [2, 5, 2, 6, 5, 8, 2], ""today_videos"": 2, ""avg_7d_videos"": 4.666666666666667, ""avg_views_per_video"": 1162.84375, ""avg_likes_per_video"": 49.0, ""avg_comments_per_video"": 11.5625, ""total_engagement"": 60.5625, ""total_videos_found"": 32, ""videos_with_stats"": 32, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Wormhole"", ""mentions_today"": 15, ""mentions_7d_avg"": 32.285714285714285, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.6,2,1.16,1,0,0,0,20260509,0,1,False,False,SOCIAL_STRONG,False
og-fan-token,og,OG Fan Token,https://coin-images.coingecko.com/coins/images/11663/large/OG_400px_%282%29.png?1769068991,3.63,16964435,1000,18148470,21261525,3.77,3.38,0.167891,4.85251,793368.0,4.9061,4673792.0,5000000.0,5000000.0,24.78,-85.34983,2025-09-10T22:17:25.303Z,1.18,207.18871,2022-05-12T06:17:01.402Z,,2026-05-10T15:01:40.741Z,38.78362388959616,19.946630562036013,breakout,False,low,False,0.76547,,4.08704,,True,False,False,1.2532999183291398,10_49m_range,False,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 1.2524786540281057, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.6, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""og"", ""daily_videos"": [1, 0, 0, 0, 0, 0, 0], ""today_videos"": 1, ""avg_7d_videos"": 0.0, ""avg_views_per_video"": 4.0, ""avg_likes_per_video"": 0.0, ""avg_comments_per_video"": 0.0, ""total_engagement"": 0.0, ""total_videos_found"": 1, ""videos_with_stats"": 1, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""OG Fan Token"", ""mentions_today"": 43, ""mentions_7d_avg"": 31.142857142857142, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.817,very_strong,0.1675,True,"Acumulação silenciosa FORTE: slope=0.1675, consistência=67%, aceleração=60%",10_49m_range,1.6,-1,0.56,4,0,0,0,20260506,0,3,False,False,SOCIAL_WEAK,False
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,6.929e-05,35814137,642,38118578,40917208,7.879e-05,6.839e-05,-7.317914398472e-06,-9.55219,-3777255.8984471187,-9.5406,516750000000.0,550000000000.0,550000000000.0,0.00163299,-95.77126,2024-08-28T10:10:46.492Z,2.375e-05,190.75326,2026-02-28T12:15:13.471Z,,2026-05-10T15:00:45.400Z,148.57044723850487,113.49181596336454,breakout,False,low,False,0.76547,,-10.31766,,True,False,False,1.1424876159936508,10_49m_range,False,False,"{'short_term': {'has_spike': True, 'momentum_initial': 'low', 'volume_mc_ratio': 1.1638057024307644, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.6, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""dogs"", ""daily_videos"": [1, 1, 5, 4, 8, 21, 9], ""today_videos"": 1, ""avg_7d_videos"": 8.0, ""avg_views_per_video"": 745.66, ""avg_likes_per_video"": 38.2, ""avg_comments_per_video"": 8.18, ""total_engagement"": 46.38, ""total_videos_found"": 50, ""videos_with_stats"": 50, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Dogs"", ""mentions_today"": 20, ""mentions_7d_avg"": 35.57142857142857, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Meme,0.675,strong,0.485,True,"Acumulação silenciosa: slope=0.4850, consistência=50%",10_49m_range,1.5,-1,0.5,5,0,0,0,20260502,0,3,False,False,SOCIAL_WEAK,False
ponke,ponke,PONKE,https://coin-images.coingecko.com/coins/images/33929/large/ponke-logo.png?1747200908,0.04314041,23711369,873,23713986,21569484,0.04777613,0.02999381,0.01310586,43.63594,7005503.0,41.93439,555474270.4482491,555535580.1172216,555555555.0,0.836512,-94.85937,2024-11-19T04:12:44.219Z,0.00927982,363.3929,2024-01-03T19:05:58.444Z,,2026-05-10T15:01:45.085Z,53.24039235180168,58.839644355610076,strong,False,low,False,0.76547,,42.87047,,True,False,False,0.9096684379548056,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.9259316568029861, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.6, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""ponke"", ""daily_videos"": [1, 1, 1, 0, 1, 0, 0], ""today_videos"": 1, ""avg_7d_videos"": 0.5, ""avg_views_per_video"": 1.5, ""avg_likes_per_video"": 0.0, ""avg_comments_per_video"": 1.0, ""total_engagement"": 1.0, ""total_videos_found"": 4, ""videos_with_stats"": 4, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""PONKE"", ""mentions_today"": 66, ""mentions_7d_avg"": 35.0, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,1.1,-1,0.26,6,0,0,0,20260507,0,1,False,False,SOCIAL_WEAK,False
lorenzo-protocol,bank,Lorenzo Protocol,https://coin-images.coingecko.com/coins/images/55250/large/lorenzo.jpg?1744963693,0.03917661,16654012,1012,16654012,11810430,0.04295566,0.03665236,0.00252425,6.88702,1073723.0,6.89155,425250000.0,425250000.0,2100000000.0,0.230688,-82.96768,2025-10-18T05:15:39.862Z,0.02585786,51.95174,2026-04-03T04:00:51.532Z,,2026-05-10T15:01:44.277Z,18.248924468369037,17.920875105295377,strong,False,low,False,0.76547,,6.12155,,True,False,False,0.7091642542349555,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.7076116797790885, 'is_candidate': True}, 'medium_term': {'persistence_days': 2, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 14.285714285714285, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.695480352495144, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""bank"", ""daily_videos"": [36, 24, 16, 21, 23, 23, 20], ""today_videos"": 36, ""avg_7d_videos"": 21.166666666666668, ""avg_views_per_video"": 21164, ""avg_likes_per_video"": 133, ""avg_comments_per_video"": 79, ""total_engagement"": 212, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Lorenzo Protocol"", ""mentions_today"": 83, ""mentions_7d_avg"": 28.428571428571427, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",Other,0.0,none,-0.0354,False,Ratio em queda — sem acumulação,10_49m_range,1.1,-1,0.26,7,0,0,0,20260506,0,2,False,False,SOCIAL_WEAK,False
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00060855,60561567,457,62403036,47488044,0.00065041,0.00060181,-8.192612140312e-06,-1.32836,-735539.4683214128,-1.19996,99429447866.9074,102452755868.5205,102456956842.91,0.02836145,-97.84208,2024-06-02T18:00:38.587Z,0.00032676,87.30148,2026-02-28T13:45:06.069Z,,2026-05-10T14:59:31.873Z,70.69145566246553,54.766769213118074,strong,False,low,False,0.76547,,-2.09383,,True,False,False,0.7841283895444779,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.7954523211490447, 'is_candidate': True}, 'medium_term': {'persistence_days': 4, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 28.57142857142857, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.6, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""not"", ""daily_videos"": [1, 0, 11, 10, 7, 14, 7], ""today_videos"": 1, ""avg_7d_videos"": 8.166666666666666, ""avg_views_per_video"": 282.52, ""avg_likes_per_video"": 13.28, ""avg_comments_per_video"": 6.02, ""total_engagement"": 19.299999999999997, ""total_videos_found"": 50, ""videos_with_stats"": 50, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""Notcoin"", ""mentions_today"": 78, ""mentions_7d_avg"": 32.714285714285715, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Meme,0.65,strong,0.219,True,"Acumulação silenciosa: slope=0.2190, consistência=40%",50m_range,1.0,-1,0.2,2,0,0,0,20260502,0,4,False,False,SOCIAL_WEAK,False
rss3,rss3,RSS3,https://coin-images.coingecko.com/coins/images/23575/large/rss3.jpeg?1718351333,0.01206493,18343555,968,18343555,16945962,0.01621406,0.01149872,-0.000153355288536524,-1.25513,-1540299.564089097,-7.74648,1520402719.832106,1520402719.832106,,0.687355,-98.24503,2022-02-15T09:35:01.597Z,0.00506751,138.04285,2026-04-02T14:41:23.679Z,,2026-05-10T15:01:41.559Z,105.81827657795077,73.41049095699336,strong,False,low,False,0.76547,,-2.0206,,True,False,False,0.9238101338590039,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.9372377193989544, 'is_candidate': True}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.6, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""rss3"", ""daily_videos"": [1, 0, 0, 0, 0, 0, 0], ""today_videos"": 1, ""avg_7d_videos"": 0.0, ""avg_views_per_video"": 1.0, ""avg_likes_per_video"": 0.0, ""avg_comments_per_video"": 0.0, ""total_engagement"": 0.0, ""total_videos_found"": 1, ""videos_with_stats"": 1, ""data_source"": ""real""}, ""telegram_data"": {""symbol"": ""RSS3"", ""mentions_today"": 38, ""mentions_7d_avg"": 31.571428571428573, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""real"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": false}",Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,1.0,-1,0.2,8,0,0,0,20260510,0,1,False,False,SOCIAL_WEAK,False
