id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
bonfida,fida,Bonfida,https://coin-images.coingecko.com/coins/images/13395/large/bonfida.png?1696513157,0.02873377,28573046,702,28573046,14675599,0.03242636,0.02871605,-0.002306555735641737,-7.43084,-2204919.1940274164,-7.16395,990910768.0093,990910768.0093,1000000000.0,18.77,-99.84556,2021-11-03T20:34:33.492Z,0.01221703,137.32635,2026-03-29T22:50:36.078Z,,2026-05-28T10:19:41.425Z,68.50966205783641,-8.228264751716825,strong,0.9985,False,low,False,-3.24485,,-4.18599,,True,False,False,0.5136168891479054,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.404,moderate,0.0644,False,Possível acumulação: slope=0.0644,10_49m_range,0.5,0,0.3,10,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
grx-chain,grx,GRX Chain,https://coin-images.coingecko.com/coins/images/71011/large/Untitled_design_%283%29.png?1765178472,9.18,87329472,302,91787974,22824633,9.49,9.05,0.093898,1.03336,975140.0,1.12923,9512395.0,9998039.0,10000000.0,13.26,-30.70386,2026-02-26T22:25:48.793Z,0.868057,958.55404,2026-02-14T17:00:45.524Z,,2026-05-28T10:19:25.950Z,-12.208595911732179,-4.801259588905818,early_accumulation,0.3077,False,low,False,-3.24485,,4.27821,,True,True,True,0.261362315347561,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0023,False,Ratio em queda — sem acumulação,50m_range,0.4,0,0.24,2,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,True
propy,pro,Propy,https://coin-images.coingecko.com/coins/images/869/large/propy-pro-logo.png?1737476645,0.325721,18840567,905,32541756,7600484,0.345797,0.31541,0.01031112,3.26912,584347.0,3.20081,57896591.39105386,100000000.0,100000000.0,5.15,-93.68358,2018-01-05T00:00:00.000Z,0.0303544,972.27428,2020-03-13T02:24:40.087Z,"{'times': -0.6742793491850735, 'currency': 'usd', 'percentage': -67.42793491850735}",2026-05-28T10:20:47.381Z,-8.253877753615054,-3.1526805276842556,early_accumulation,0.9368,False,low,False,-3.24485,,6.5139700000000005,,True,True,True,0.403410576762366,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0454,False,Ratio em queda — sem acumulação,10_49m_range,0.4,0,0.24,11,0,0,0,20260507,0,0,False,False,NOT_APPLICABLE,True
hims-hers-health-ondo-tokenized-stock,himson,Hims & Hers Health (Ondo Tokenized Stock),https://coin-images.coingecko.com/coins/images/68553/large/himson_160x160.png?1756105686,25.04,24755558,766,24755558,6779250,25.58,24.13,0.650763,2.66852,7069122.0,39.96918,988793.3174716299,988793.3174716299,,64.06,-60.99107,2025-10-15T19:19:34.923Z,14.04,78.00785,2026-02-24T14:57:22.011Z,,2026-05-28T10:20:46.134Z,-14.407916442554955,8.292067938163278,early_accumulation,0.6091,False,low,False,-3.24485,,5.9133700000000005,,True,True,True,0.273847594144313,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),10_49m_range,0.4,0,0.24,12,0,0,0,20260527,0,0,False,False,NOT_APPLICABLE,True
stepn,gmt,GMT,https://coin-images.coingecko.com/coins/images/23597/large/token-gmt-200x200.png?1703153841,0.01038976,32357255,641,52765911,15144199,0.01080215,0.00997759,-0.000110534435552024,-1.05268,-326323.96054374427,-0.99843,3111400155.0,5073850155.102167,6000000000.0,4.11,-99.74594,2022-04-28T03:29:53.820Z,0.00938775,11.15652,2026-03-29T22:55:08.566Z,,2026-05-28T10:19:42.352Z,-10.465906716610252,-0.4309863313905746,early_accumulation,0.9975,False,low,False,-3.24485,,2.19217,,True,True,False,0.4680310180823435,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.333,weak,0.0698,False,Sinal fraco: slope=0.0698,10_49m_range,0.2,0,0.12,13,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,True
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.01802715,18032858,927,18032858,4921996,0.01876413,0.01748032,3.631e-05,0.20184,88481.0,0.49308,1000000000.0,1000000000.0,1000000000.0,8.38,-99.78473,2021-02-20T09:19:28.624Z,0.0129848,38.87667,2026-02-06T00:30:52.016Z,,2026-05-28T10:20:41.231Z,-6.547798803774504,-15.1233078329934,early_accumulation,0.9978,False,low,False,-3.24485,,3.44669,,True,True,True,0.27294597450942054,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.1061,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,14,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,True
zerebro,zerebro,Zerebro,https://coin-images.coingecko.com/coins/images/51289/large/zerebro_2.png?1730588883,0.02213709,22382744,814,22382744,5021901,0.02257466,0.02061923,0.00012331,0.56017,355846.0,1.61551,999949580.4231,999949580.4231,1000000000.0,0.784071,-97.14724,2025-01-02T07:41:04.150Z,0.00580864,285.07557,2024-11-03T08:34:49.111Z,,2026-05-28T10:20:44.532Z,20.170548590456495,2.4384636188216464,early_accumulation,0.9718,False,low,False,-3.24485,,3.80502,,True,True,True,0.2243648499933699,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0248,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,15,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,True
jupusd,jupusd,JupUSD,https://coin-images.coingecko.com/coins/images/70636/large/icon.png?1767003505,0.999681,46696682,503,46696682,9699106,1.001,0.993202,-0.001067576185318053,-0.10668,-38174.50343284756,-0.08168,46711597.503405,46711597.503405,,1.021,-2.03417,2026-04-26T05:05:07.328Z,0.885214,12.97817,2026-03-22T21:50:19.247Z,,2026-05-28T10:19:45.913Z,0.019594946802130222,-0.09935977968913154,early_accumulation,0.0209,False,low,False,-3.24485,,3.13817,,True,True,False,0.20770439321577494,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.412,moderate,0.0072,False,Possível acumulação: slope=0.0072,10_49m_range,0.2,0,0.12,16,0,0,0,20260519,0,0,False,False,NOT_APPLICABLE,True
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,3.43,71966244,361,71966244,30073605,4.12,3.39,-0.5343577875863241,-13.48938,-11103747.964595541,-13.36674,21000000.0,21000000.0,,95.52,-96.42245,2024-03-05T01:45:22.816Z,2.12,61.11434,2026-03-29T22:55:07.807Z,,2026-05-28T10:19:22.656Z,-19.96531061255419,-19.69683855343463,early_accumulation,0.9641,False,low,False,-3.24485,,-10.244530000000001,,True,False,False,0.41788487669302293,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.05135920594311083,False,Other,0.0,none,-0.0096,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,3,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.02986476,64132300,402,99261702,25403039,0.03406726,0.02971122,-0.002357623517896302,-7.31673,-4901755.895302184,-7.10049,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.629,2025-01-03T13:16:10.915Z,0.01589991,88.47894,2026-03-29T22:55:40.552Z,,2026-05-28T10:19:24.415Z,7.392857732940154,-14.85850763413775,early_accumulation,0.9664,False,low,False,-3.24485,,-4.07188,,True,False,False,0.3961036638324214,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.05590811565639704,False,Other,0.0,none,-0.0234,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,4,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
ontology,ont,Ontology,https://coin-images.coingecko.com/coins/images/3447/large/ONT.png?1696504138,0.052107,52108958,465,52108958,16289925,0.056488,0.051529,-0.004317436803940262,-7.65169,-4395873.2560548335,-7.77964,1000000000.0,1000000000.0,,10.92,-99.52228,2018-05-03T01:43:05.844Z,0.0390593,33.56471,2026-03-08T22:25:15.766Z,,2026-05-28T10:19:36.562Z,-26.51451153603215,-15.797628052172094,early_accumulation,0.9952,False,low,False,-3.24485,,-4.406840000000001,,True,False,False,0.3126127565245116,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.4317,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,5,0,0,0,20260519,0,0,False,False,NOT_APPLICABLE,False
