id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
test-3,tst,Test,https://coin-images.coingecko.com/coins/images/54274/large/Test.png?1738997629,0.01691371,15928999,975,15928999,6552916,0.01794646,0.01619331,-0.000803833032435641,-4.53693,-747051.8549237698,-4.47979,942230397.1986927,942230397.1986927,1000000000.0,0.511293,-96.70888,2025-02-09T09:09:52.387Z,0.00783528,114.76263,2026-03-29T22:56:25.457Z,,2026-05-29T00:20:27.439Z,48.078646250332625,-14.814188445613881,early_accumulation,0.9669,False,low,False,-0.94389,,-3.59304,,True,False,False,0.4113827868279733,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.3860977143815128, 'is_candidate': False}, 'medium_term': {'persistence_days': 5, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': True, 'sustainable_growth': True, 'consistency_score': 64.28571428571429, 'is_confirmed_leader': False}, 'classification': 'LEADER_EMERGING'}",LEADER_EMERGING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.016,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,14,0,0,0,20260506,0,5,False,False,NOT_APPLICABLE,False
altlayer,alt,AltLayer,https://coin-images.coingecko.com/coins/images/34608/large/Logomark_200x200.png?1715107868,0.00702086,44856231,510,70044160,18354511,0.00763497,0.00684869,-0.000578452965104734,-7.61191,-3756404.8400081024,-7.72722,6403993052.0,10000000000.0,10000000000.0,0.676743,-98.97027,2024-03-28T23:20:10.066Z,0.00600213,16.10232,2026-03-29T22:55:39.974Z,,2026-05-29T00:20:26.153Z,-6.696238005225412,-3.999240243836148,early_accumulation,0.9896,False,low,False,-0.94389,,-6.66802,,True,False,False,0.40918531474478986,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.9404870565680926, 'is_candidate': True}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 28.57142857142857, 'is_confirmed_leader': False}, 'classification': 'CANDIDATE_INITIAL'}",CANDIDATE_INITIAL,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.325,weak,0.2847,False,Sinal fraco: slope=0.2847,10_49m_range,0.0,0,0.0,15,0,0,0,20260520,0,3,False,False,NOT_APPLICABLE,False
giggle-fund,giggle,Giggle Fund,https://coin-images.coingecko.com/coins/images/69414/large/giggle-fund.jpg?1758541887,29.16,29117637,699,29117637,11721331,30.96,27.59,-1.7952568308957062,-5.79883,-1678701.9004707,-5.45098,1000000.0,1000000.0,1000000.0,274.54,-89.42882,2025-10-25T04:05:48.420Z,8.64,235.8191,2025-09-25T16:01:24.440Z,,2026-05-29T00:20:29.120Z,-15.865367522076108,-14.348157238602221,early_accumulation,0.8938,False,low,False,-0.94389,,-4.85494,,True,False,False,0.4025509006792,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.3378774686626196, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0454,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,16,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False
propy,pro,Propy,https://coin-images.coingecko.com/coins/images/869/large/propy-pro-logo.png?1737476645,0.330861,19128948,900,33039852,7585204,0.345821,0.317801,-0.00326764263693724,-0.97796,-215834.9581152387,-1.11573,57896591.39105386,100000000.0,100000000.0,5.15,-93.57984,2018-01-05T00:00:00.000Z,0.0303544,989.88466,2020-03-13T02:24:40.087Z,"{'times': -0.6691391578887675, 'currency': 'usd', 'percentage': -66.91391578887675}",2026-05-29T00:20:35.214Z,-4.279406346566628,-4.7063895963794105,early_accumulation,0.9358,False,low,False,-0.94389,,-0.034070000000000045,,True,False,False,0.396530117599776,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.403410576762366, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0274,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,17,0,0,0,20260507,0,0,False,False,NOT_APPLICABLE,False
neiro-3,neiro,Neiro,https://coin-images.coingecko.com/coins/images/39488/large/neiro.jpg?1731449567,7.978e-05,33529728,626,33529728,11356116,8.34e-05,7.747e-05,-2.985668640001e-06,-3.60743,-1333986.1649591178,-3.82629,420690000000.0,420690000000.0,420690000000.0,0.00301761,-97.3667,2024-11-12T08:05:49.038Z,2.44e-06,3158.78329,2024-08-01T07:00:23.692Z,,2026-05-29T00:20:35.107Z,-10.151887726773126,-21.349526294074398,early_accumulation,0.9736,False,low,False,-0.94389,,-2.66354,,True,False,False,0.3386879845849033,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.35188296341682035, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0245,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,18,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,4.792e-05,24642514,771,26228123,8217021,4.997e-05,4.562e-05,-1.606605766893e-06,-3.24404,-1087819.6087931618,-4.22777,516750000000.0,550000000000.0,550000000000.0,0.00163299,-97.10304,2024-08-28T10:10:46.492Z,2.375e-05,99.18474,2026-02-28T12:15:13.471Z,,2026-05-29T00:20:32.344Z,50.98804040378031,-17.138092051918083,early_accumulation,0.9707,False,low,False,-0.94389,,-2.30015,,True,False,False,0.333448973590925,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.3619421379230002, 'is_candidate': False}, 'medium_term': {'persistence_days': 4, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': True, 'sustainable_growth': True, 'consistency_score': 64.28571428571429, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0851,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,19,0,0,0,20260502,0,4,False,False,NOT_APPLICABLE,False
xai-blockchain,xai,Xai,https://coin-images.coingecko.com/coins/images/34258/large/round_icon_2048_px.png?1719523838,0.00963767,19840523,877,21210565,6457325,0.01001143,0.00917153,-0.000352458243288957,-3.52806,-726631.8552515171,-3.53297,2059748531.5329337,2201979719.183556,2500000000.0,1.59,-99.39736,2024-02-25T16:20:31.509Z,0.00878089,9.10747,2026-02-28T10:10:18.964Z,,2026-05-29T00:20:26.053Z,-11.435977718256304,-7.94172570195099,early_accumulation,0.9939,False,low,False,-0.94389,,-2.58417,,True,False,False,0.325461430628618,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.4430963988285189, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0039,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,20,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
woo-network,woo,WOO,https://coin-images.coingecko.com/coins/images/12921/large/WOO_Logos_2023_Profile_Pic_WOO.png?1696512709,0.01625223,30718616,672,30718616,9268870,0.01665444,0.01563309,-0.000378024931126007,-2.27312,-676150.3707863316,-2.1537,1888782088.294737,1888782088.294737,3000000000.0,1.78,-99.09801,2021-11-15T13:44:18.437Z,0.01469575,9.14758,2026-02-06T00:26:09.429Z,,2026-05-29T00:20:24.642Z,-16.12698308576297,-5.769888283371595,early_accumulation,0.9909,False,low,False,-0.94389,,-1.32923,,True,False,False,0.30173462241918714,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.3251472103430388, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.249,weak,0.0039,False,Sinal fraco: slope=0.0039,10_49m_range,0.0,0,0.0,21,0,0,0,20260523,0,0,False,False,NOT_APPLICABLE,False
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00050195,34633348,608,34633348,10415079,0.00050762,0.00048058,-3.279991910128e-06,-0.6492,-337424.4555666968,-0.96488,68999659569.0,68999659569.0,68999659569.0,0.02688878,-98.1425,2024-03-16T13:51:17.648Z,5.848e-05,754.03018,2024-03-14T10:17:29.365Z,,2026-05-29T00:20:26.377Z,-1.5387471179014585,-18.11677198885727,early_accumulation,0.9813,False,low,False,-0.94389,,0.29469,,True,False,False,0.30072400161832463,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.32241052668940084, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0065,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,22,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
vine,vine,Vine,https://coin-images.coingecko.com/coins/images/53859/large/vine.jpg?1737613523,0.01624424,16239726,966,16239726,4704047,0.01661896,0.01604694,-0.000374370628940971,-2.25272,-372212.89575795457,-2.24063,999969233.214504,999969233.214504,1000000000.0,0.469941,-96.54333,2025-01-26T10:00:27.525Z,0.01447873,12.19409,2026-04-28T10:55:44.220Z,,2026-05-29T00:20:27.408Z,3.742620641888587,-4.18514043736651,early_accumulation,0.9654,False,low,False,-0.94389,,-1.30883,,True,False,False,0.28966295367298683,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.298106426708681, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.04051599238719997,False,Meme,0.0,none,-0.0136,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,23,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
pippin,pippin,pippin,https://coin-images.coingecko.com/coins/images/51589/large/pippin_logo.png?1731570163,0.01920053,19188155,896,19188155,5241901,0.02127922,0.01875372,-0.002078692234757054,-9.76865,-2065497.6569910124,-9.71832,999935283.336356,999935283.336356,1000000000.0,0.897199,-97.87217,2026-02-26T15:35:05.499Z,0.0055459,244.23444,2024-12-30T00:02:49.802Z,,2026-05-29T00:20:27.125Z,-27.325738047873706,-20.340956745161304,early_accumulation,0.9786,False,low,False,-0.94389,,-8.82476,,True,False,False,0.2731842118223456,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.2786679061490439, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0034,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,24,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
aevo-exchange,aevo,Aevo,https://coin-images.coingecko.com/coins/images/35893/large/aevo.png?1710138340,0.0232757,21346591,840,23275803,5825851,0.02403256,0.02268497,-0.000707494326645398,-2.94996,-648757.0215467215,-2.94952,917115113.6162702,1000000000.0,1000000000.0,3.76,-99.38015,2024-03-28T00:05:46.673Z,0.02078552,12.02055,2026-03-29T22:52:01.183Z,,2026-05-29T00:20:26.097Z,-11.54899924938658,-10.636541356149491,early_accumulation,0.9938,False,low,False,-0.94389,,-2.00607,,True,False,False,0.27291716040280156,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.3182743459101143, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0098,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,25,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.01745199,17447960,941,17447960,4700857,0.01876413,0.01732902,-0.000827605872588382,-4.52748,-812658.5655682683,-4.45033,1000000000.0,1000000000.0,1000000000.0,8.38,-99.79167,2021-02-20T09:19:28.624Z,0.0129848,34.40321,2026-02-06T00:30:52.016Z,,2026-05-29T00:20:32.572Z,-9.89690225409395,-25.442924342972052,early_accumulation,0.9979,False,low,False,-0.94389,,-3.5835899999999996,,True,False,False,0.2694215828096809,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.27294597450942054, 'is_candidate': False}, 'medium_term': {'persistence_days': 2, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 35.714285714285715, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0989,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,26,0,0,0,20260514,0,2,False,False,NOT_APPLICABLE,False
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.152149,17810123,932,17810123,4787443,0.167304,0.150173,-0.014951813243750195,-8.94779,-1765030.156424556,-9.01669,117631101.04477596,117631101.04477596,1000000000.0,4.14,-96.36808,2022-04-02T00:00:00.000Z,0.104476,43.97132,2025-12-31T19:01:22.813Z,,2026-05-29T00:20:25.334Z,-29.00137049494052,-8.344755731166591,early_accumulation,0.9632,False,low,False,-0.94389,,-8.0039,,True,False,False,0.26880460061954653,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.2534926837699212, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.181,none,0.002,False,Dados insuficientes,10_49m_range,0.0,0,0.0,27,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
edu-coin,edu,Open Campus,https://coin-images.coingecko.com/coins/images/29948/large/EDU_Logo.png?1696528874,0.04379921,33150891,636,43769772,8863683,0.04598897,0.04261797,-0.00199965696478701,-4.36617,-1486167.3257907853,-4.29069,757392361.0,1000000000.0,1000000000.0,1.67,-97.39908,2023-04-29T08:05:57.583Z,0.04149096,4.9607,2026-04-19T10:25:16.201Z,,2026-05-29T00:20:25.605Z,-5.606533190530994,-4.803302764006732,early_accumulation,0.9738,False,low,False,-0.94389,,-3.42228,,True,False,False,0.26737389954315255,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.2737036028185215, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0031,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,28,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
concierge-io,ava,AVA (Travala),https://coin-images.coingecko.com/coins/images/3014/large/AVA_Logo_160x160px_Black.png?1696503750,0.216129,15841091,977,15841091,4208749,0.223275,0.210613,-0.006587824488829663,-2.95794,-479329.6171264015,-2.93699,73278967.0,73278967.0,100000000.0,6.45,-96.64672,2021-04-14T07:24:28.788Z,0.01218947,1673.06204,2019-02-27T00:00:00.000Z,"{'times': -0.38248967510684884, 'currency': 'usd', 'percentage': -38.248967510684885}",2026-05-29T00:20:25.739Z,-15.192876871682051,-11.652128598948636,early_accumulation,0.9665,False,low,False,-0.94389,,-2.0140499999999997,,True,False,False,0.26568555158227425,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.295085328680801, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.248,weak,0.0019,False,Sinal fraco: slope=0.0019,10_49m_range,0.0,0,0.0,29,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
constitutiondao,people,ConstitutionDAO,https://coin-images.coingecko.com/coins/images/20612/large/GN_UVm3d_400x400.jpg?1696520017,0.00625531,31691748,659,31691748,7681642,0.00641429,0.00602142,-0.000145139411416523,-2.26764,-669977.6543129422,-2.07028,5066374892.014003,5066374892.014003,,0.185022,-96.63384,2021-12-23T05:59:19.861Z,0.0009194,577.41421,2021-11-21T11:33:21.508Z,,2026-05-29T00:20:25.102Z,-17.601254616673003,-10.122597618462928,early_accumulation,0.9662,False,low,False,-0.94389,,-1.32375,,True,False,False,0.2423861883541419,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.23708806951169856, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0074,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,30,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
moo-deng,moodeng,Moo Deng,https://coin-images.coingecko.com/coins/images/50264/large/MOODENG.jpg?1726726975,0.04841689,47806106,497,47806106,11556298,0.04886762,0.04624052,-0.00026261098474159,-0.53947,-364970.16589975357,-0.75765,989938183.843704,989938183.843704,1000000000.0,0.680378,-92.91537,2024-11-15T14:06:28.269Z,0.01544782,212.03276,2024-09-20T13:55:20.098Z,,2026-05-29T00:20:26.939Z,-16.726202218540305,-7.679031230096471,early_accumulation,0.9288,False,low,False,-0.94389,,0.40442,,True,False,False,0.24173267741154236,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.23699384350091401, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0069,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,31,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
intel-ondo-tokenized-stock,intcon,Intel (Ondo Tokenized Stock),https://coin-images.coingecko.com/coins/images/68557/large/intcon_160x160.png?1756105832,120.85,23033069,805,23033069,5457486,121.95,116.57,0.91192,0.76035,41613.0,0.181,190286.494640108,190286.494640108,,275.94,-56.1629,2025-11-09T14:21:58.057Z,23.75,409.36519,2025-09-03T14:03:50.737Z,,2026-05-29T00:20:28.658Z,42.049637710634116,1.9466735327913414,early_accumulation,0.562,False,low,False,-0.94389,,1.70424,,True,False,True,0.23694132987662217,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.2462762114241155, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0133,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,32,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
chaingpt,cgpt,ChainGPT,https://coin-images.coingecko.com/coins/images/29306/large/200x200.png?1696528257,0.02248265,20886174,850,22503437,4915223,0.02329786,0.02177459,-0.000560656711983774,-2.43306,-533208.9733790085,-2.48938,926059587.0,997766421.0,1000000000.0,0.555799,-95.95408,2024-03-12T12:05:22.099Z,0.01776651,26.57082,2026-03-29T22:52:01.786Z,,2026-05-29T00:20:25.435Z,-16.549106324439524,-15.900790484428734,early_accumulation,0.9595,False,low,False,-0.94389,,-1.4891699999999997,,True,False,False,0.23533381460864972,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.24850863054717767, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0237,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,33,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00044228,44009264,523,45347435,10170049,0.0004512,0.0004234,-7.91346009819e-06,-1.75779,-589782.4754109234,-1.32241,99429447866.9074,102452755868.5205,102456956842.91,0.02836145,-98.44382,2024-06-02T18:00:38.587Z,0.00032676,35.07178,2026-02-28T13:45:06.069Z,,2026-05-29T00:20:26.252Z,10.608391353103755,-10.692640828035733,early_accumulation,0.9844,False,low,False,-0.94389,,-0.8139,,True,False,False,0.23108882257153857,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.2311668932825746, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0412,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,34,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
