id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
arkham,arkm,Arkham,https://coin-images.coingecko.com/coins/images/30929/large/Arkham_Logo_CG.png?1696529771,0.136525,87363003,321,136326538,28788050,0.147664,0.131114,0.00532726,4.06049,4095616.0,4.91863,640836360.0,1000000000.0,1000000000.0,3.98,-96.57007,2024-03-10T00:04:54.733Z,0.091695,48.72811,2026-04-05T17:12:39.193Z,,2026-05-24T15:15:47.829Z,12.343431426191586,14.286493388100082,early_accumulation,0.9657,False,low,False,1.13861,,2.92188,,True,False,False,0.3295222120512501,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,AI,0.0,none,0.0,False,Apenas 1 snapshots (mínimo 3),50m_range,0.1,0,0.06,3,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
lumia,lumia,Lumia,https://coin-images.coingecko.com/coins/images/50867/large/lumia.jpg?1729321993,0.113076,15544122,1014,26811731,4989985,0.114978,0.099392,0.01307677,13.07681,1774646.0,12.88826,138496021.73127738,238888888.0,238888888.0,2.49,-95.5146,2024-12-04T21:01:25.444Z,0.055025,103.32892,2026-02-28T10:11:03.598Z,,2026-05-24T15:17:07.689Z,-15.632470094529523,11.766553411828136,early_accumulation,0.9546,False,low,False,1.13861,,11.9382,,True,False,False,0.32102070480404105,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.571,moderate,0.0258,False,Possível acumulação: slope=0.0258,10_49m_range,0.1,0,0.06,9,0,0,0,20260505,0,0,False,False,NOT_APPLICABLE,False
chutes,sn64,Chutes,https://coin-images.coingecko.com/coins/images/66308/large/chutes.jpg?1749181700,18.83,95292488,303,95292488,37379805,19.76,18.41,0.138725,0.742,589442.0,0.62241,5072291.321821785,5072291.321821785,21000000.0,104.42,-82.02183,2025-06-10T11:46:43.336Z,13.04,43.96983,2026-02-06T00:25:26.113Z,,2026-05-24T15:15:46.482Z,-8.812621057453663,-1.24702974224722,early_accumulation,0.8197,False,low,False,1.13861,,-0.3966099999999999,,True,False,False,0.39226392116029124,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,4,0,0,0,20260524,0,0,False,False,NOT_APPLICABLE,False
grx-chain,grx,GRX Chain,https://coin-images.coingecko.com/coins/images/71011/large/Untitled_design_%283%29.png?1765178472,9.16,87273478,322,91729122,25103682,9.27,8.99,-0.09761977295968194,-1.05471,-887838.3977243304,-1.00706,9512395.0,9998039.0,10000000.0,13.26,-30.61036,2026-02-26T22:25:48.793Z,0.868057,959.98235,2026-02-14T17:00:45.524Z,,2026-05-24T15:15:47.878Z,-5.2242712863863305,-4.1664562462170425,early_accumulation,0.3092,False,low,False,1.13861,,-2.19332,,True,False,False,0.28764388191335744,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0063,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,5,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,3.91,82006833,339,82006833,20106145,4.16,3.87,-0.08031021207894096,-2.01393,-1345426.1184996963,-1.61414,21000000.0,21000000.0,,95.52,-95.91681,2024-03-05T01:45:22.816Z,2.12,83.88566,2026-03-29T22:55:07.807Z,,2026-05-24T15:15:48.008Z,-14.934377957712583,-10.614160182836043,early_accumulation,0.9591,False,low,False,1.13861,,-3.15254,,True,False,False,0.24517645986889897,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0141,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,6,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
peanut-the-squirrel,pnut,Peanut the Squirrel,https://coin-images.coingecko.com/coins/images/51301/large/Peanut_the_Squirrel.png?1734941241,0.052775,52608760,477,52608760,11492401,0.056331,0.052436,-0.000451233856135207,-0.84776,-403867.95885204524,-0.76183,999842179.456454,999842179.456454,1000000000.0,2.44,-97.84385,2024-11-14T01:20:47.489Z,0.03187374,64.83397,2024-11-04T21:41:11.808Z,,2026-05-24T15:15:45.780Z,-3.4258547170614495,-13.989440785302756,early_accumulation,0.9784,False,low,False,1.13861,,-1.98637,,True,False,False,0.2184503303252158,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.292,weak,0.0075,False,Sinal fraco: slope=0.0075,50m_range,0.0,0,0.0,7,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False
aixbt,aixbt,aixbt,https://coin-images.coingecko.com/coins/images/51784/large/3.png?1731981138,0.02863567,28487830,726,28640818,12234217,0.03027724,0.02850945,-0.00027257450736512,-0.9429,-104428.56156992912,-0.36523,994658423.1010208,1000000000.0,1000000000.0,0.942578,-96.95524,2025-01-16T11:56:02.862Z,0.01797721,59.64262,2026-02-23T01:30:43.221Z,,2026-05-24T15:16:06.536Z,0.06386224154076514,-12.79325339257968,early_accumulation,0.9696,False,low,False,1.13861,,-2.0815099999999997,,True,False,False,0.42945415638888607,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,AI,0.0,none,-0.0069,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,10,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
test-3,tst,Test,https://coin-images.coingecko.com/coins/images/54274/large/Test.png?1738997629,0.01707102,16069061,991,16069061,6238043,0.01744313,0.01679513,-0.000129969642037042,-0.75559,-132221.38143803738,-0.81612,942230397.1986927,942230397.1986927,1000000000.0,0.511293,-96.67306,2025-02-09T09:09:52.387Z,0.00783528,117.10018,2026-03-29T22:56:25.457Z,,2026-05-24T15:16:06.533Z,55.58443671657436,-6.907354940320295,early_accumulation,0.9666,False,low,False,1.13861,,-1.8941999999999999,,True,False,False,0.3882020859837423,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.453,moderate,0.0146,False,Possível acumulação: slope=0.0146,10_49m_range,0.0,0,0.0,11,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
doodles,dood,Doodles,https://coin-images.coingecko.com/coins/images/54399/large/dood.png?1774374789,0.00260022,20274825,889,25993366,7476755,0.00273893,0.00257929,-9.46454890424e-06,-0.36267,39189.0,0.19366,7800000000.0,10000000000.0,10000000000.0,0.01753469,-85.18089,2025-10-07T05:09:59.361Z,0.00204546,27.03658,2025-06-22T20:27:29.397Z,,2026-05-24T15:16:09.895Z,-19.024206147344948,-8.131399039437227,early_accumulation,0.8517,False,low,False,1.13861,,-1.50128,,True,False,False,0.36877038396139056,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0011,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,12,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
metronome-synth-usd,msusd,Metronome Synth USD,https://coin-images.coingecko.com/coins/images/67504/large/metronome_msusd.png?1753015705,0.996451,25690022,768,25690022,9334014,0.998774,0.994194,-0.00040612172804233,-0.04074,-7316329.508747432,-22.16643,25782844.92402444,25782844.92402444,,3.43,-70.96535,2025-10-16T10:48:38.387Z,0.427862,132.87905,2025-10-09T03:53:06.683Z,,2026-05-24T15:16:07.571Z,0.05798749579717767,0.061951920467948125,early_accumulation,0.7095,False,low,False,1.13861,,-1.17935,,True,False,False,0.36333226962592713,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,0.0,0,0.0,13,0,0,0,20260518,0,0,False,False,NOT_APPLICABLE,False
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00052243,36058526,614,36058526,12894197,0.00055699,0.00051945,-1.9222168682208e-05,-3.54881,-1190245.442438379,-3.1954,68999659569.0,68999659569.0,68999659569.0,0.02688878,-98.05438,2024-03-16T13:51:17.648Z,5.848e-05,794.54706,2024-03-14T10:17:29.365Z,,2026-05-24T15:16:06.448Z,-5.371258568201628,-10.465858107977894,early_accumulation,0.9806,False,low,False,1.13861,,-4.6874199999999995,,True,False,False,0.3575907955860425,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0038,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,14,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
