id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
synapse-2,syn,Synapse,https://coin-images.coingecko.com/coins/images/18024/large/synapse_social_icon.png?1696517540,0.27407,60109920,396,68597791,116222719,0.274831,0.131167,0.142903,108.947,31603278.0,110.86286,219066529.0,250000000.0,250000000.0,4.92,-94.49834,2021-10-24T00:24:41.805Z,0.02738298,887.58358,2026-06-11T02:30:31.818Z,,2026-06-22T09:12:39.434Z,482.1045812645631,575.01615644272,breakout,0.9443,False,False,False,low,108.63311,,False,False,1.9335031389161723,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.03562053907573882,False,Other,0.0,none,-0.7444,False,Ratio em queda — sem acumulação,50m_range,1.5,0,0.9,1,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,False,
biconomy,bico,Biconomy,https://coin-images.coingecko.com/coins/images/21061/large/biconomy_logo.jpg?1696520444,0.04028418,28968006,657,40342622,108498256,0.054099,0.03829532,-0.006646027671516182,-14.16151,-4325425.724811699,-12.99183,718049656.9789356,1000000000.0,1000000000.0,21.45,-99.81366,2021-12-02T02:18:45.254Z,0.01732508,130.66789,2026-06-06T04:45:48.988Z,,2026-06-22T09:36:26.796Z,59.78689893362533,110.0438272905427,breakout,0.9981,False,False,False,low,-14.149939999999999,,False,False,3.7454513092823856,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.419,moderate,0.665,False,Possível acumulação: slope=0.6650,10_49m_range,1.5,0,0.9,1,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False,True
epic-chain,epic,Epic Chain,https://coin-images.coingecko.com/coins/images/54734/large/PFP.png?1753421273,0.443421,15037580,956,15037580,15901838,0.489024,0.40469,-0.03230895240780357,-6.79145,-963493.0773693528,-6.02143,33600000.0,33600000.0,33600000.0,3.2,-86.01232,2025-08-20T15:57:23.043Z,0.192233,132.6427,2026-05-29T04:15:25.109Z,,2026-06-22T09:36:31.587Z,89.98544444987255,-11.845497735181901,breakout,0.8614,False,False,False,low,-6.77988,,False,False,1.0574732104500857,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.1184,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,2,0,0,0,20260603,0,0,False,False,NOT_APPLICABLE,False,
stratis,strax,Xertra,https://coin-images.coingecko.com/coins/images/531/large/Xertra_Logo_200x200.png?1761277005,0.01058155,23014797,755,23014797,20966522,0.01258309,0.0101409,-0.001758113979124242,-14.24767,-3858822.435754381,-14.35915,2178171744.969007,2178171744.969007,,22.77,-99.95383,2018-01-08T00:00:00.000Z,0.00793545,32.44616,2026-06-09T03:05:29.971Z,,2026-06-22T09:36:31.125Z,-13.334745450941066,14.11462455122409,strong,0.9995,False,False,False,low,-14.236099999999999,,False,False,0.9110018220017322,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0528,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,3,0,0,0,20260531,0,0,False,False,NOT_APPLICABLE,False,
xai-blockchain,xai,Xai,https://coin-images.coingecko.com/coins/images/34258/large/round_icon_2048_px.png?1719523838,0.00805666,16710050,900,17787946,14579973,0.00887447,0.00805709,-0.000334557259158102,-3.98699,-699594.2309446074,-4.01843,2073878636.8195958,2207656015.120218,2500000000.0,1.59,-99.49167,2024-02-25T16:20:31.509Z,0.00728072,10.99545,2026-06-06T05:05:22.703Z,,2026-06-22T09:36:40.707Z,-17.939537858424544,-1.8922412717880772,strong,0.9949,False,False,False,low,-3.97542,,False,False,0.872527191719953,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.206,weak,0.0047,False,Sinal fraco: slope=0.0047,10_49m_range,1.0,0,0.6,4,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/W_Token_%283%29.png?1758122686,0.01202718,72855956,341,120752314,44578118,0.01215663,0.01089276,0.0008276,7.3896,5194795.0,7.67766,6033503942.0,10000000000.0,10000000000.0,1.66,-99.27181,2024-04-03T11:46:35.308Z,0.00851248,41.80868,2026-06-10T23:20:46.175Z,,2026-06-22T09:12:44.662Z,1.855004483357268,17.843631293262124,strong,0.9928,False,False,False,low,7.07571,,False,False,0.611866488993707,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0087,False,Ratio em queda — sem acumulação,50m_range,0.5,0,0.3,2,0,0,0,20260509,0,0,False,False,NOT_APPLICABLE,False,True
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.201063,28033154,677,28033154,18405822,0.212759,0.198172,-0.007521442307897225,-3.60594,-1043213.7279001735,-3.58784,139396350.37822762,139396350.37822762,1000000000.0,4.14,-95.15956,2022-04-02T00:00:00.000Z,0.104476,91.87752,2025-12-31T19:01:22.813Z,,2026-06-22T09:36:26.995Z,21.98350548750608,-17.881260951815058,strong,0.9514,False,False,False,low,-3.59437,,False,False,0.656573355962729,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.34,weak,0.0375,False,Sinal fraco: slope=0.0375,10_49m_range,0.5,0,0.3,5,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
kintara,kins,Kintara,https://coin-images.coingecko.com/coins/images/102173474/large/fqh1kyqexcnpjt8420afe6bjhb00.?1779705768,0.01584663,15763732,933,15763732,9423094,0.01904532,0.01496017,0.00083886,5.5895,844433.0,5.66,993923209.706665,993923209.706665,1000000000.0,0.02151926,-26.59639,2026-06-18T20:50:23.245Z,0.00026633,5830.85938,2026-05-25T19:49:31.422Z,,2026-06-22T09:36:40.749Z,,5.546441118769803,strong,0.2636,False,False,False,low,5.60107,,True,True,0.5977705025688079,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0254,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,6,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,True,
aixbt,aixbt,aixbt,https://coin-images.coingecko.com/coins/images/51784/large/3.png?1731981138,0.02332716,23186612,750,23311130,11779411,0.02440124,0.02258653,0.00074063,3.27908,763844.0,3.40655,994658423.1010208,1000000000.0,1000000000.0,0.942578,-97.51355,2025-01-16T11:56:02.862Z,0.01797721,30.36919,2026-02-23T01:30:43.221Z,,2026-06-22T09:36:30.593Z,-16.038001523900395,-3.9787684296068138,strong,0.9753,False,False,False,low,3.29065,,True,True,0.5080263990271627,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,AI,0.0,none,-0.0054,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,7,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True,
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.00568157,56499038,415,56499038,20953860,0.00588693,0.00542462,-0.000130824277452007,-2.25078,-1198628.6359669566,-2.07743,9909605388.85215,9909605388.85215,9999998988.0,0.234204,-97.5743,2024-12-01T16:31:18.357Z,0.00084753,570.31447,2024-02-29T08:40:24.951Z,,2026-06-22T09:12:31.868Z,-17.535212996319256,-14.566674226796621,early_accumulation,0.9757,False,False,False,low,-2.5646699999999996,,False,False,0.3708710934157852,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.0056,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,3,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
