id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
bonfida,fida,Bonfida,https://coin-images.coingecko.com/coins/images/13395/large/bonfida.png?1696513157,0.02719721,26660523,747,26660523,66104070,0.02789446,0.01977438,0.00671858,32.80775,6425213.0,31.75248,990910778.993585,990910778.993585,1000000000.0,18.77,-99.85657,2021-11-03T20:34:33.492Z,0.01221703,120.41512,2026-03-29T22:50:36.078Z,,2026-05-20T12:04:22.190Z,67.46103933337504,41.24182319145863,breakout,False,low,False,0.89133,,31.91642,,True,False,False,2.479473864785023,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.4,moderate,0.6855,False,Possível acumulação: slope=0.6855,10_49m_range,1.6,0,0.96,1,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
enjincoin,enj,Enjin Coin,https://coin-images.coingecko.com/coins/images/1102/large/Symbol_Only_-_Purple.png?1709725966,0.04468419,87979924,317,89120327,90421944,0.04995015,0.04411162,0.00057256,1.29799,1479580.0,1.71049,1965356426.535923,1990831538.105991,,4.82,-99.07265,2021-11-25T09:53:41.955Z,0.01740499,156.77656,2026-03-08T06:25:21.982Z,,2026-05-20T12:04:00.684Z,-25.430988550148285,-5.959865221495189,breakout,False,low,False,0.89133,,0.40666,,True,False,False,1.027756559553291,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Gaming,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,1.5,0,0.9,1,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
test-3,tst,Test,https://coin-images.coingecko.com/coins/images/54274/large/Test.png?1738997629,0.01633495,15383971,1010,15383971,18376758,0.01908891,0.01629274,-0.001067422125533391,-6.13377,-1068354.0576979723,-6.49364,942230397.1986927,942230397.1986927,1000000000.0,0.511293,-96.80867,2025-02-09T09:09:52.387Z,0.00783528,108.25088,2026-03-29T22:56:25.457Z,,2026-05-20T12:05:26.891Z,56.49957380155192,-21.048083916334555,breakout,False,low,False,0.89133,,-7.0251,,True,False,False,1.194539303278718,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.06,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,2,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,56721652,447,56721652,44548106,1.0,1.0,0.0,0.0,-2788327.250933282,-4.68548,56721651.77253801,56721651.77253801,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-05-20T12:04:05.131Z,0.0,0.0,strong,False,low,False,0.89133,,-0.89133,,True,False,False,0.7853809688053515,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.0285,False,Ratio em queda — sem acumulação,50m_range,1.0,0,0.6,2,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,https://coin-images.coingecko.com/coins/images/11620/large/PSG.png?1741772294,0.988302,15342565,1013,19643839,8501638,1.029,0.95895,-0.009624629450712296,-0.96446,-166581.11871292628,-1.07408,15534826.0,19890000.0,19890000.0,58.79,-98.31995,2021-04-27T04:13:36.909Z,0.600374,64.51087,2026-02-06T00:30:21.119Z,,2026-05-20T12:05:23.761Z,19.41682591488196,-5.852365040236637,strong,False,low,False,0.89133,,-1.8557899999999998,,True,False,False,0.5541210351724108,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.1958,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,3,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
altlayer,alt,AltLayer,https://coin-images.coingecko.com/coins/images/34608/large/Logomark_200x200.png?1715107868,0.00676996,41693893,550,67649809,21910343,0.00706071,0.00664577,0.00012419,1.8687,696947.0,1.7,6163194441.0,10000000000.0,10000000000.0,0.676743,-99.00037,2024-03-28T23:20:10.066Z,0.00600213,12.70819,2026-03-29T22:55:39.974Z,,2026-05-20T12:04:24.000Z,-5.717181590370561,-15.007179826877387,strong,False,low,False,0.89133,,0.9773700000000001,,True,False,False,0.5255048503146492,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),10_49m_range,0.5,0,0.3,4,0,0,0,20260520,0,0,False,False,NOT_APPLICABLE,False
orca,orca,Orca,https://coin-images.coingecko.com/coins/images/17547/large/Orca_Logo.png?1696517083,1.45,88225028,314,108831741,24273674,1.48,1.35,0.059924,4.30203,3568143.0,4.21483,60798788.440238,74999556.777377,100000000.0,20.33,-92.86361,2021-10-02T20:14:11.766Z,0.351125,313.23851,2022-06-19T19:34:08.830Z,,2026-05-20T12:04:01.388Z,59.87367430067012,-5.0754174399772705,early_accumulation,False,low,False,0.89133,,3.4107000000000003,,True,False,False,0.2751336502834547,50m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.0495,False,Ratio em queda — sem acumulação,50m_range,0.1,0,0.06,3,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,5.615e-05,28934586,717,30796366,12581563,5.683e-05,5.37e-05,2.3e-06,4.26839,1079463.0,3.87528,516750000000.0,550000000000.0,550000000000.0,0.00163299,-96.56652,2024-08-28T10:10:46.492Z,2.375e-05,136.07376,2026-02-28T12:15:13.471Z,,2026-05-20T12:04:24.526Z,73.7662861423701,-6.060509287487304,early_accumulation,False,low,False,0.89133,,3.37706,,True,False,False,0.43482782162495776,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,-0.1096,False,Ratio em queda — sem acumulação,10_49m_range,0.1,0,0.06,5,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
czs-dog,broccoli,CZ's Dog,https://coin-images.coingecko.com/coins/images/54400/large/broccoli.jpg?1739504145,0.01458892,14129622,1051,14129622,5908306,0.0145947,0.01410538,0.00046213,3.27133,449219.0,3.28366,968133628.7294303,968133628.7294303,1000000000.0,0.257985,-94.34303,2025-02-14T10:31:04.883Z,0.0105676,38.10248,2025-10-10T21:25:13.973Z,,2026-05-20T12:05:27.296Z,2.0147420321520304,-11.551471477381188,early_accumulation,False,low,False,0.89133,,2.38,,True,False,False,0.41815032277579683,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Meme,0.0,none,-0.0164,False,Ratio em queda — sem acumulação,10_49m_range,0.1,0,0.06,6,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
dodo,dodo,DODO,https://coin-images.coingecko.com/coins/images/12651/large/dodo_logo.png?1696512458,0.01991068,19755694,896,19755694,7437378,0.02002531,0.01841566,0.00099575,5.26435,832687.0,4.40039,1000000000.0,1000000000.0,1000000000.0,8.38,-99.76373,2021-02-20T09:19:28.624Z,0.0129848,52.42734,2026-02-06T00:30:52.016Z,,2026-05-20T12:05:23.899Z,14.686552102680642,0.11047986497402108,early_accumulation,False,low,False,0.89133,,4.37302,,True,False,False,0.3764675642374295,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",Other,0.0,none,-0.3382,False,Ratio em queda — sem acumulação,10_49m_range,0.1,0,0.06,7,0,0,0,20260514,0,0,False,False,NOT_APPLICABLE,False
