id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong,fdv_warning
bonfida,fida,Bonfida,https://coin-images.coingecko.com/coins/images/13395/large/bonfida.png?1696513157,0.02686555,26542231,691,26542231,90703439,0.0321671,0.02388713,0.00219028,8.87643,2098470.0,8.58489,990910766.833976,990910766.833976,1000000000.0,18.77,-99.85765,2021-11-03T20:34:33.492Z,0.01221703,118.75356,2026-03-29T22:50:36.078Z,,2026-06-08T03:00:05.128Z,41.71966550003683,8.190018648381296,breakout,0.9986,False,False,False,low,6.274189999999999,,False,False,3.4173253559582086,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0563,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,1,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False,
lorenzo-protocol,bank,Lorenzo Protocol,https://coin-images.coingecko.com/coins/images/55250/large/lorenzo.jpg?1744963693,0.03983681,16955350,895,16955350,29485900,0.04545826,0.03092618,0.00757356,23.47427,3262778.0,23.82881,425250000.0,425250000.0,2100000000.0,0.230688,-82.74871,2025-10-18T05:15:39.862Z,0.02243767,77.36515,2026-06-05T15:50:47.067Z,,2026-06-08T03:01:15.176Z,5.335216749226777,9.967180694196408,breakout,0.8273,False,False,False,low,20.872030000000002,,False,False,1.7390322228677084,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0083,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,2,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False,
epic-chain,epic,Epic Chain,https://coin-images.coingecko.com/coins/images/54734/large/PFP.png?1753421273,0.619528,20877168,793,20877168,30533933,0.788981,0.585028,-0.04024939762681301,-6.10045,-1199723.5786553808,-5.4343,33600000.0,33600000.0,33600000.0,3.2,-76.4137,2025-08-20T15:57:23.043Z,0.192233,292.28672,2026-05-29T04:15:25.109Z,,2026-06-08T03:01:06.041Z,77.72251331118815,144.95917613295063,breakout,0.8064,False,False,False,low,-8.70269,,False,False,1.4625514820784122,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.8878,False,Ratio em queda — sem acumulação,10_49m_range,1.5,0,0.9,3,0,0,0,20260603,0,0,False,False,NOT_APPLICABLE,False,
osmosis,osmo,Osmosis,https://coin-images.coingecko.com/coins/images/16724/large/osmo.png?1696516298,0.04996806,38796041,521,48883307,37717401,0.055617,0.03861408,0.0111474,28.71512,8641493.0,28.65735,776270484.789603,978106724.667758,1000000000.0,11.25,-99.55317,2022-03-04T05:12:18.707Z,0.02916342,72.35439,2026-03-29T22:55:20.160Z,,2026-06-08T03:00:05.452Z,48.52812265154805,-0.7896878244030773,strong,0.9956,False,False,False,low,26.112879999999997,,False,False,0.9721971631074419,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,True,Other,0.0,none,-0.0957,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,4,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False,
cartesi,ctsi,Cartesi,https://coin-images.coingecko.com/coins/images/11038/large/Cartesi_Logo.png?1696510982,0.02448424,22639208,755,24454982,18977042,0.02935216,0.02250962,0.00171949,7.55329,1570037.0,7.45182,925750331.7900137,1000000000.0,1000000000.0,1.74,-98.5979,2021-05-09T00:43:41.306Z,0.02116663,15.53555,2026-06-06T05:05:41.377Z,,2026-06-08T03:01:11.437Z,-28.59460652887819,-15.934106747211526,strong,0.9859,False,False,False,low,4.9510499999999995,,False,False,0.8382378924209716,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,1.0,0,0.6,5,0,0,0,20260518,0,0,False,False,NOT_APPLICABLE,False,
metronome-synth-usd,msusd,Metronome Synth USD,https://coin-images.coingecko.com/coins/images/67504/large/metronome_msusd.png?1753015705,0.995827,27376608,675,27376608,22247220,0.997817,0.995505,-0.001198784042221956,-0.12024,1328788.0,5.10134,27491464.20881919,27491464.20881919,,3.43,-70.98819,2025-10-16T10:48:38.387Z,0.427862,132.69586,2025-10-09T03:53:06.683Z,,2026-06-08T02:59:45.860Z,0.030219328624601027,-0.08220787062432953,strong,0.7097,False,False,False,low,-2.72248,,False,False,0.8126361015944707,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0844,False,Ratio em queda — sem acumulação,10_49m_range,1.0,0,0.6,6,0,0,0,20260518,0,0,False,False,NOT_APPLICABLE,False,
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.217024,25437817,712,25437817,17971302,0.233123,0.206999,0.01002523,4.84313,1228555.0,5.07473,116960254.61256905,116960254.61256905,1000000000.0,4.14,-94.75276,2022-04-02T00:00:00.000Z,0.104476,108.00337,2025-12-31T19:01:22.813Z,,2026-06-08T03:00:05.622Z,-14.260322838528722,-33.98371403549367,strong,0.9476,False,False,False,low,2.2408900000000003,,False,False,0.7064797266211955,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.344,weak,0.0363,False,Sinal fraco: slope=0.0363,10_49m_range,1.0,0,0.6,7,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False,
giggle-fund,giggle,Giggle Fund,https://coin-images.coingecko.com/coins/images/69414/large/giggle-fund.jpg?1758541887,29.17,29138908,643,29138908,18744084,30.75,28.59,-0.2364974856444242,-0.80433,-148615.40286752954,-0.50744,1000000.0,1000000.0,1000000.0,274.54,-89.3813,2025-10-25T04:05:48.420Z,8.64,237.32867,2025-09-25T16:01:24.440Z,,2026-06-08T03:00:03.062Z,-25.906922047544185,-12.07073544904442,strong,0.8937,False,False,False,low,-3.4065700000000003,,False,False,0.6432665218614232,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.498,moderate,0.0031,False,Possível acumulação: slope=0.0031,10_49m_range,0.5,0,0.3,8,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False,
adventure-gold,agld,Adventure Gold,https://coin-images.coingecko.com/coins/images/18125/large/lpgblc4h_400x400.jpg?1696517628,0.194481,17026770,892,18078406,10431158,0.203095,0.189144,-0.00568173254574772,-2.83856,-491549.81802130863,-2.80592,87430001.0,92830001.0,96000000.0,7.7,-97.47503,2021-09-03T11:41:40.240Z,0.178306,9.0714,2026-02-06T00:22:15.894Z,,2026-06-08T03:01:03.048Z,-28.805351822461,-12.04272398297131,strong,0.9747,False,False,False,low,-5.4408,,False,False,0.612632812917541,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.622,strong,0.0275,True,"Acumulação silenciosa: slope=0.0275, consistência=43%",10_49m_range,0.5,0,0.3,9,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False,
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.00058828,37350735,540,40575366,21202915,0.0006567,0.0005791,-3.1934086330143e-05,-5.14891,-1781333.4616757855,-4.55211,63516387916.66666,69000000000.0,69000000000.0,0.056324,-98.96022,2024-03-04T17:30:21.569Z,0.00046386,26.25428,2026-05-28T12:25:43.677Z,,2026-06-08T03:00:06.379Z,-8.343154161189782,-2.3032877686085036,strong,0.9896,False,False,False,low,-7.75115,,False,False,0.5676706228137144,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.332,weak,0.2794,False,Sinal fraco: slope=0.2794,10_49m_range,0.5,0,0.3,10,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False,
