id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,fdv_warning,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,1.0,59055225,401,59055225,33356563,1.0,1.0,0.0,0.0,-733255.2237814218,-1.22642,59055225.12375409,59055225.12375409,,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-06-09T11:17:05.307Z,0.0,0.0,strong,,0.0,False,False,False,low,1.44588,,False,False,0.5648367777787655,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0063,False,Ratio em queda — sem acumulação,50m_range,0.5,0,0.3,2,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
neiro-3,neiro,Neiro,https://coin-images.coingecko.com/coins/images/39488/large/neiro.jpg?1731449567,6.972e-05,29329856,639,29329856,18860827,7.362e-05,6.507e-05,4.36e-06,6.66311,1837998.0,6.68561,420690000000.0,420690000000.0,420690000000.0,0.00301761,-97.67858,2024-11-12T08:05:49.038Z,2.44e-06,2772.82371,2024-08-01T07:00:23.692Z,,2026-06-09T11:17:03.509Z,-30.40980366528871,-11.56577425655807,strong,,0.9769,False,False,False,low,8.10899,,True,True,0.6430589703543038,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.412,moderate,0.0018,False,Possível acumulação: slope=0.0018,10_49m_range,0.5,0,0.3,10,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,True
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.00057604,36479519,550,39628935,23398561,0.00058826,0.00050438,2.23e-06,0.38842,137216.0,0.37757,63516387916.66666,69000000000.0,69000000000.0,0.056324,-98.97759,2024-03-04T17:30:21.569Z,0.00046386,24.14463,2026-05-28T12:25:43.677Z,,2026-06-09T11:17:02.783Z,-7.270455141431392,9.993805262729076,strong,,0.9898,False,False,False,low,1.8343,,False,True,0.6414163794210116,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.323,weak,0.1667,False,Sinal fraco: slope=0.1667,10_49m_range,0.5,0,0.3,11,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
magic-eden,me,Magic Eden,https://coin-images.coingecko.com/coins/images/39850/large/_ME_Profile_Dark_2x.png?1734013082,0.059799,33235895,591,59439953,17774238,0.066175,0.058859,-0.005451583607872255,-8.35488,-2366897.736810684,-6.64807,559145689.313471,999990916.392116,1000000000.0,17.0,-99.6476,2024-12-10T14:00:45.686Z,0.058088,3.13908,2026-06-08T05:50:44.241Z,,2026-06-09T11:17:03.686Z,-49.34023971585279,-26.53093027955417,strong,True,0.9965,False,False,False,low,-6.909,,False,False,0.5347904125945758,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.489,moderate,0.0371,False,Possível acumulação: slope=0.0371,10_49m_range,0.5,0,0.3,12,0,0,0,20260604,0,0,False,False,NOT_APPLICABLE,False
chaingpt,cgpt,ChainGPT,https://coin-images.coingecko.com/coins/images/29306/large/200x200.png?1696528257,0.02117082,19600872,818,21116268,10441911,0.02139382,0.01955148,0.00101667,5.04446,964885.0,5.17753,926162282.0,997766421.0,1000000000.0,0.555799,-96.16298,2024-03-12T12:05:22.099Z,0.01776651,20.03561,2026-03-29T22:52:01.786Z,,2026-06-09T11:18:02.899Z,-28.416930135904327,-14.953024185663747,strong,,0.9619,False,False,False,low,6.49034,,True,True,0.5327268603151941,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0148,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,13,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,True
pha,pha,PHALA,https://coin-images.coingecko.com/coins/images/12451/large/phala.png?1696512270,0.03077902,25849692,699,30782366,13331000,0.03337947,0.03048589,-0.002346726876175827,-7.0843,-2024433.0705828816,-7.26277,839756517.2855082,1000000000.0,1000000000.0,1.39,-97.77999,2021-05-15T04:20:32.741Z,0.02120268,45.60762,2026-03-01T20:41:27.308Z,,2026-06-09T11:17:01.473Z,-16.422203089465967,-15.774323042761306,strong,,0.9779,False,False,False,low,-5.63842,,False,False,0.5157121407868225,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.165,none,0.0281,False,"Spike detectado — possível pump, não acumulação gradual",10_49m_range,0.5,0,0.3,14,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
zerebro,zerebro,Zerebro,https://coin-images.coingecko.com/coins/images/51289/large/zerebro_2.png?1730588883,0.02917915,29163827,643,29163827,14746518,0.03071654,0.02278594,0.00637383,27.94889,6418827.0,28.22082,999948597.815509,999948597.815509,1000000000.0,0.784071,-96.26551,2025-01-02T07:41:04.150Z,0.00580864,404.09474,2024-11-03T08:34:49.111Z,,2026-06-09T11:17:07.757Z,-42.92596139616999,18.447714060981323,strong,,0.9628,False,False,False,low,29.394769999999998,,True,True,0.5056441323698704,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.272,weak,0.0046,False,Sinal fraco: slope=0.0046,10_49m_range,0.5,0,0.3,15,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,True
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,3.07,64605401,374,64605401,21454671,3.28,2.97,0.072881,2.43402,2076667.0,3.32114,21000000.0,21000000.0,,95.52,-96.77097,2024-03-05T01:45:22.816Z,2.12,45.41856,2026-03-29T22:55:07.807Z,,2026-06-09T11:17:02.743Z,-43.658880688295284,-18.904891284674406,early_accumulation,,0.9679,False,False,False,low,3.8799,,True,True,0.33208788534568495,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0849784644740709,False,Other,0.163,none,0.0072,False,Dados insuficientes,50m_range,0.0,0,0.0,3,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,True
eurite,euri,Eurite,https://coin-images.coingecko.com/coins/images/39952/large/EURI.jpg?1724902829,1.16,57332906,408,57332906,15050440,1.16,1.15,0.00352412,0.30568,153994.0,0.26932,49618527.99990108,49618527.99990108,,1.21,-4.26006,2026-01-27T20:51:03.671Z,1.008,14.6491,2025-01-13T14:36:52.913Z,,2026-06-09T11:17:03.502Z,-1.7921833777630878,-0.6800062736481274,early_accumulation,,0.0413,False,False,False,low,1.75156,,False,True,0.2625096310310871,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0107,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,4,0,0,0,20260603,0,0,False,False,NOT_APPLICABLE,False
orca,orca,Orca,https://coin-images.coingecko.com/coins/images/17547/large/Orca_Logo.png?1696517083,1.02,62101223,387,76606201,15661119,1.077,1.01,-0.02211796479311756,-2.12148,-909168.9959501624,-1.44289,60798785.557398,74999553.894537,100000000.0,20.33,-94.95344,2021-10-02T20:14:11.766Z,0.351125,192.22521,2022-06-19T19:34:08.830Z,,2026-06-09T11:17:01.917Z,-38.33393667694043,-15.96180254292692,early_accumulation,,0.9498,False,False,False,low,-0.6756,,False,False,0.252186965786487,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0276,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,5,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
turbo,turbo,Turbo,https://coin-images.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.00084414,58311384,404,58311384,13417159,0.00089064,0.00084134,-3.388647096869e-05,-3.8594,-1846069.0588225573,-3.06873,69000000000.0,69000000000.0,69000000000.0,0.01431669,-94.07905,2024-12-11T21:52:05.500Z,6.518e-05,1200.54367,2023-09-26T21:46:54.834Z,,2026-06-09T11:17:02.692Z,-37.01316957853521,-16.92296973355773,early_accumulation,,0.941,False,False,False,low,-2.41352,,False,False,0.23009501883886,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.325,weak,0.0073,False,Sinal fraco: slope=0.0073,50m_range,0.0,0,0.0,6,0,0,0,20260513,0,0,False,False,NOT_APPLICABLE,False
comedian,ban,Comedian,https://coin-images.coingecko.com/coins/images/51100/large/ban.jpg?1730085215,0.072271,72338758,341,72338758,15519783,0.074743,0.069007,-0.001343032870869634,-1.82443,-1447094.7890601605,-1.96121,999961859.27,999961859.27,1000000000.0,0.37799,-80.79742,2024-11-18T09:35:57.385Z,0.00929085,681.23993,2024-10-29T04:34:36.529Z,,2026-06-09T11:17:04.004Z,-3.311850370770159,-3.181366586858683,early_accumulation,,0.8088,False,False,False,low,-0.37854999999999994,,False,False,0.2145431222360771,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,7,0,0,0,20260604,0,0,False,False,NOT_APPLICABLE,False
