id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,fdv_warning,drawdown_pct,price_resilience,is_gold,suspected_wash_trading,momentum,rs_24h,rs_7d,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
aelf,elf,aelf,https://coin-images.coingecko.com/coins/images/1371/large/aelf-logo.png?1696502429,0.065206,53611623,415,64973761,30227268,0.093771,0.057503,0.00737895,12.76049,6346462.0,13.42736,822194401.0321311,996445538.6854411,1000000000.0,2.6,-97.49744,2018-01-09T00:00:00.000Z,0.03545756,83.79591,2020-03-13T02:22:35.431Z,,2026-06-27T21:00:51.038Z,-8.517237018023904,1.4868604666924712,strong,,0.9749,False,False,False,low,11.86555,,False,False,0.5638193046310126,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.5,0,0.3,2,0,0,0,20260627,0,0,False,False,NOT_APPLICABLE,False
kintara,kins,Kintara,https://coin-images.coingecko.com/coins/images/102173474/large/fqh1kyqexcnpjt8420afe6bjhb00.?1779705768,0.0149736,14881785,943,14881785,10094387,0.01732327,0.01156359,0.00272404,22.23789,2718932.0,22.3544,993866248.226516,993866248.226516,1000000000.0,0.02151926,-30.21179,2026-06-18T20:50:23.245Z,0.00026633,5538.74203,2026-05-25T19:49:31.422Z,,2026-06-27T21:01:05.535Z,718.0215442699857,2.6998917074464757,strong,,0.3042,False,False,False,low,21.23575,,False,False,0.6783048538868153,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0322,False,Ratio em queda — sem acumulação,10_49m_range,0.5,0,0.3,10,0,0,0,20260619,0,0,False,False,NOT_APPLICABLE,False
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.173531,24457514,722,24457514,23182658,0.178021,0.158517,-0.002350826625849289,-1.3366,-318837.73494341597,-1.28686,140901703.7505577,140901703.7505577,1000000000.0,4.14,-95.81023,2022-04-02T00:00:00.000Z,0.104476,66.08487,2025-12-31T19:01:22.813Z,,2026-06-27T21:01:12.452Z,13.331574453014793,-19.747536708748605,strong,,0.9581,False,False,False,low,-2.33874,,False,False,0.9478746695187418,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.9740980805905853, 'is_candidate': True}, 'medium_term': {'persistence_days': 7, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': True}, 'long_term': {'trend_clear': True, 'sustainable_growth': True, 'consistency_score': 100.0, 'is_confirmed_leader': True}, 'classification': 'LEADER_CONFIRMED'}",LEADER_CONFIRMED,"{""should_analyze"": true, ""reason"": ""Valida\u00e7\u00e3o social completa"", ""youtube_velocity"": 0.5851425557071087, ""telegram_spike"": 0.0, ""combined_validation"": ""SOCIAL_WEAK"", ""youtube_data"": {""symbol"": ""stg"", ""daily_videos"": [22, 22, 20, 19, 9, 9, 22], ""today_videos"": 22, ""avg_7d_videos"": 16.833333333333332, ""avg_views_per_video"": 28158, ""avg_likes_per_video"": 325, ""avg_comments_per_video"": 82, ""total_engagement"": 407, ""data_source"": ""simulation""}, ""telegram_data"": {""symbol"": ""Stargate Finance"", ""mentions_today"": 10, ""mentions_7d_avg"": 19.857142857142858, ""channels_analyzed"": 4, ""data_source"": ""simulation""}, ""youtube_data_quality"": ""simulation"", ""telegram_data_quality"": ""simulation"", ""data_quality_warning"": true, ""both_simulated"": true}",False,0.0,False,Other,0.0,none,-0.0137,False,Ratio em queda — sem acumulação,10_49m_range,1.0,-1,0.2,11,0,0,0,20260510,0,7,True,False,SOCIAL_WEAK,False
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/W_Token_%283%29.png?1758122686,0.00991701,60377125,379,99123565,20575020,0.01078839,0.00982893,-0.00070316435061089,-6.62103,-4094797.237929426,-6.35129,6091097021.0,10000000000.0,10000000000.0,1.66,-99.40113,2024-04-03T11:46:35.308Z,0.00851248,16.62469,2026-06-10T23:20:46.175Z,,2026-06-27T21:00:56.073Z,-14.706951446244279,-5.912332388761408,early_accumulation,True,0.994,False,False,False,low,-7.51597,,False,False,0.3407750865911552,50m_range,True,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5226699225517668, 'is_candidate': False}, 'medium_term': {'persistence_days': 4, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 28.57142857142857, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.319,weak,0.0017,False,Sinal fraco: slope=0.0017,50m_range,0.2,0,0.12,3,0,0,0,20260509,0,4,False,False,NOT_APPLICABLE,False
cobak-token,cbk,Cobak,https://coin-images.coingecko.com/coins/images/13459/large/cbk-128-128.png?1696513222,0.178374,17693599,865,17838480,5752161,0.216043,0.173161,0.00217719,1.23566,216236.0,1.23723,99187817.0,100000000.0,100000000.0,15.74,-98.86651,2021-04-02T12:59:22.254Z,0.167001,6.81663,2026-06-26T13:36:02.454Z,,2026-06-27T21:01:07.097Z,-25.83980697180933,-5.072543808732829,early_accumulation,,0.9887,False,False,False,low,0.23351999999999995,,False,False,0.325098415534341,10_49m_range,True,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.626691857906639, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.533,moderate,0.0132,False,Possível acumulação: slope=0.0132,10_49m_range,0.2,0,0.12,12,0,0,0,20260511,0,1,False,False,NOT_APPLICABLE,False
wax,waxp,WAX,https://coin-images.coingecko.com/coins/images/1372/large/WAX_Coin_Tickers_P_512px.png?1696502430,0.00402682,18646903,835,18646903,4479045,0.00429107,0.00399336,-8.2478504385344e-05,-2.00712,-379591.26742560416,-1.99507,4631095585.57488,4631095585.57488,,2.77,-99.85473,2018-01-09T00:00:00.000Z,0.00368041,9.40224,2026-06-25T14:01:04.229Z,"{'times': -0.9874161972951171, 'currency': 'usd', 'percentage': -98.74161972951171}",2026-06-27T21:01:06.697Z,-32.01983988472037,-9.231482028440649,early_accumulation,,0.9985,False,False,False,low,-3.0092600000000003,,False,False,0.24020315866929753,10_49m_range,True,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.6063368002004195, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.65,strong,0.1965,True,"Acumulação silenciosa: slope=0.1965, consistência=100%",10_49m_range,0.2,0,0.12,13,0,0,0,20260609,0,1,False,False,NOT_APPLICABLE,False
yield-guild-games,ygg,Yield Guild Games,https://coin-images.coingecko.com/coins/images/17358/large/Shield_Mark_-_Colored_-_Iridescent.png?1696516909,0.02262561,18032003,855,22625079,4165428,0.02348601,0.02239709,-2.4351775808909e-05,-0.10751,-19834.279252573848,-0.10987,796991860.1014752,1000000000.0,1000000000.0,11.17,-99.79748,2021-11-20T16:49:03.371Z,0.02125793,6.43123,2026-06-25T14:01:19.524Z,,2026-06-27T21:01:11.685Z,-34.76146621839936,-16.821307788918265,early_accumulation,,0.998,False,False,False,low,-1.10965,,False,False,0.23100195801875145,10_49m_range,True,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.27202503185317256, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Gaming,0.0,none,-0.0109,False,Ratio em queda — sem acumulação,10_49m_range,0.2,0,0.12,14,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
sonic-3,s,Sonic,https://coin-images.coingecko.com/coins/images/38108/large/200x200_Sonic_Logo.png?1734679256,0.02203411,83394181,291,85613497,37545656,0.02400363,0.01982762,0.00155836,7.61074,5933781.0,7.66041,3784775845.0,3885497663.0,,1.029,-97.73241,2025-01-04T21:35:44.705Z,0.01934076,20.69944,2026-06-25T14:00:28.909Z,,2026-06-27T21:00:55.907Z,-45.70106737353738,-20.715313160707378,early_accumulation,,0.9786,False,False,False,low,6.7158,,False,False,0.4502191345940552,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),50m_range,0.0,0,0.0,4,0,0,0,20260623,0,0,False,False,NOT_APPLICABLE,False
havven,snx,Synthetix,https://coin-images.coingecko.com/coins/images/3406/large/SNX.png?1696504103,0.234971,80922892,293,81022399,31588263,0.234655,0.199337,0.03479759,17.3837,11927003.0,17.28654,344516234.4572882,344939867.5556631,344939867.0,28.53,-99.17726,2021-02-14T01:12:38.505Z,0.0347864,574.81932,2019-01-06T00:00:00.000Z,"{'times': -0.5300575225053, 'currency': 'usd', 'percentage': -53.00575225053}",2026-06-27T21:00:55.106Z,-24.305612234266142,-2.1927455327106804,early_accumulation,,0.9918,False,False,False,low,16.488760000000003,,False,False,0.3903501496214446,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,DeFi,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,5,0,0,0,20260627,0,0,False,False,NOT_APPLICABLE,False
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,0.02878652,61744090,370,95565316,17678556,0.0299871,0.02854074,-0.000441483635375627,-1.51048,-948295.1672068313,-1.51262,2145029070.25,3320000000.0,3320000000.0,0.888995,-96.75913,2025-01-03T13:16:10.915Z,0.01589991,81.20324,2026-03-29T22:55:40.552Z,,2026-06-27T21:00:58.107Z,-4.412567772771856,-12.988422503736683,early_accumulation,True,0.9676,False,False,False,low,-2.40542,,False,False,0.28631980809823254,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.33974668012752235, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 28.57142857142857, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0092,False,Ratio em queda — sem acumulação,50m_range,0.0,0,0.0,6,0,0,0,20260513,0,1,False,False,NOT_APPLICABLE,False
golem,glm,Golem,https://coin-images.coingecko.com/coins/images/542/large/Golem_Submark_Positive_RGB.png?1696501761,0.099201,99225561,268,99225561,21910189,0.115929,0.095817,0.00281101,2.9163,2834223.0,2.94033,1000000000.0,1000000000.0,,1.32,-92.51027,2018-04-13T09:13:22.739Z,0.00913753,985.49,2016-12-12T00:00:00.000Z,"{'times': 8.920058176933871, 'currency': 'usd', 'percentage': 892.0058176933871}",2026-06-27T21:00:58.289Z,-25.088923751833143,-7.386008625814015,early_accumulation,,0.9248,False,False,False,low,2.02136,,False,False,0.220811943809519,50m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 0 snapshots (mínimo 3),50m_range,0.0,0,0.0,7,0,0,0,20260627,0,0,False,False,NOT_APPLICABLE,False
pocket-network,pokt,Pocket Network,https://coin-images.coingecko.com/coins/images/22506/large/POKT.jpg?1703257310,0.0085375,17060722,882,19941451,8503311,0.01014917,0.00741102,0.00109375,14.69353,2127298.0,14.24521,2011680128.050819,2351355446.249961,,3.11,-99.72767,2022-01-16T07:15:26.325Z,0.00714357,18.71979,2026-06-25T20:01:11.002Z,,2026-06-27T21:01:08.050Z,-11.796224146212147,7.435296252675262,early_accumulation,,0.9973,False,False,False,low,13.69139,,False,False,0.49841448679604533,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,0.0,0,0.0,15,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
epic-chain,epic,Epic Chain,https://coin-images.coingecko.com/coins/images/54734/large/PFP.png?1753421273,0.447444,15037217,939,15037217,6585022,0.457783,0.432294,-0.003602845918693753,-0.79877,-117402.87669760548,-0.7747,33600000.0,33600000.0,33600000.0,3.2,-85.98402,2025-08-20T15:57:23.043Z,0.192233,133.11347,2026-05-29T04:15:25.109Z,,2026-06-27T21:01:14.332Z,127.01235153005771,3.377153015851876,early_accumulation,,0.8602,False,False,False,low,-1.80091,,False,False,0.43791494130862113,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.6202626313763884, 'is_candidate': False}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': True, 'sustainable_growth': True, 'consistency_score': 57.14285714285714, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.1103,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,16,0,0,0,20260603,0,3,False,False,NOT_APPLICABLE,False
stratis,strax,Xertra,https://coin-images.coingecko.com/coins/images/531/large/Xertra_Logo_200x200.png?1761277005,0.01051399,22920736,746,22920736,8935419,0.01199567,0.01033209,0.00015614,1.50743,320085.0,1.41627,2180044227.268173,2180044227.268173,,22.77,-99.95382,2018-01-08T00:00:00.000Z,0.00793545,32.49143,2026-06-09T03:05:29.971Z,,2026-06-27T21:01:13.231Z,-8.926724308140916,12.847245365419111,early_accumulation,,0.9995,False,False,False,low,0.50529,,False,False,0.38983996848966807,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.22897798227301788, 'is_candidate': False}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 28.57142857142857, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0832,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,17,0,0,0,20260531,0,3,False,False,NOT_APPLICABLE,False
secret,scrt,Secret,https://coin-images.coingecko.com/coins/images/11871/large/scrt_200.png?1733344413,0.051279,17643031,870,18418390,6861473,0.053358,0.050339,-0.000502541863690253,-0.97051,-167434.60482057184,-0.94009,344051225.976293,359171262.808135,,10.38,-99.5062,2021-10-28T12:44:49.785Z,0.04488877,14.23846,2026-06-25T14:05:51.952Z,,2026-06-27T21:01:06.265Z,-35.76800658610192,-14.045128780137123,early_accumulation,,0.9951,False,False,False,low,-1.97265,,False,False,0.3889055684366252,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.47077355145592553, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Privacy,0.507,moderate,0.0054,False,Possível acumulação: slope=0.0054,10_49m_range,0.0,0,0.0,18,0,0,0,20260604,0,0,False,False,NOT_APPLICABLE,False
carv,carv,CARV,https://coin-images.coingecko.com/coins/images/37689/large/CARV_%281%29.png?1728418485,0.03818488,23309832,743,38237835,8617834,0.04436892,0.03763815,-0.005367144328156284,-12.32353,-3239534.528890077,-12.20193,609601253.0,1000000000.0,1000000000.0,1.36,-97.15147,2024-11-02T15:50:28.103Z,0.03147594,23.40209,2026-06-24T17:25:27.417Z,,2026-06-27T21:01:11.342Z,-22.983617018080157,-4.645664005158473,early_accumulation,True,0.9719,False,False,False,low,-13.32567,,False,False,0.3697081128684239,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.3011110544508191, 'is_candidate': False}, 'medium_term': {'persistence_days': 2, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 14.285714285714285, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.516,moderate,0.0101,False,Possível acumulação: slope=0.0101,10_49m_range,0.0,0,0.0,19,0,0,0,20260506,0,2,False,False,NOT_APPLICABLE,False
cyberconnect,cyber,CYBER,https://coin-images.coingecko.com/coins/images/31274/large/token.png?1715826754,0.34488,23191146,744,34487898,8426068,0.356852,0.342181,-0.006044075190893006,-1.72233,-433563.5655027926,-1.83521,67244300.43333334,100000000.0,100000000.0,15.79,-97.81551,2023-09-01T22:25:07.435Z,0.322646,6.89261,2026-06-25T14:00:27.164Z,,2026-06-27T21:01:10.050Z,-21.515365311044434,-5.048681430543778,early_accumulation,True,0.9782,False,False,False,low,-2.72447,,False,False,0.3633312471923552,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5553751984735262, 'is_candidate': False}, 'medium_term': {'persistence_days': 3, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 21.428571428571427, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.326,weak,0.0008,False,Sinal fraco: slope=0.0008,10_49m_range,0.0,0,0.0,20,0,0,0,20260506,0,3,False,False,NOT_APPLICABLE,False
pha,pha,PHALA,https://coin-images.coingecko.com/coins/images/12451/large/phala.png?1696512270,0.03078575,25876148,679,30786750,8490508,0.03263165,0.030692,-0.001130721377958388,-3.54275,-957126.6809820272,-3.56694,840496260.4928192,1000000000.0,1000000000.0,1.39,-97.78617,2021-05-15T04:20:32.741Z,0.02120268,45.20216,2026-03-01T20:41:27.308Z,,2026-06-27T21:01:11.496Z,-25.47478413046762,-17.04435801845653,early_accumulation,,0.9779,False,False,False,low,-4.54489,,False,False,0.32812101708492314,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.5011674881671266, 'is_candidate': False}, 'medium_term': {'persistence_days': 2, 'volume_recovery_consistent': True, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 42.857142857142854, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0148,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,21,0,0,0,20260510,0,2,False,False,NOT_APPLICABLE,False
lorenzo-protocol,bank,Lorenzo Protocol,https://coin-images.coingecko.com/coins/images/55250/large/lorenzo.jpg?1744963693,0.03677766,15638433,923,15638433,5078662,0.03778784,0.03655314,-0.000999261372031511,-2.64516,-426011.8329882715,-2.65189,425250000.0,425250000.0,2100000000.0,0.230688,-84.02993,2025-10-18T05:15:39.862Z,0.02243767,64.19266,2026-06-05T15:50:47.067Z,,2026-06-27T21:01:14.561Z,8.841864413749056,-4.816715401441834,early_accumulation,,0.8406,False,False,False,low,-3.6473000000000004,,False,False,0.32475517208149945,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.3900006682010868, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 7.142857142857142, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.01,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,22,0,0,0,20260506,0,0,False,False,NOT_APPLICABLE,False
bonfida,fida,Bonfida,https://coin-images.coingecko.com/coins/images/13395/large/bonfida.png?1696513157,0.02195442,21752916,771,21752916,6701923,0.02321976,0.02194231,-0.000136501985433975,-0.61791,-154262.66298098862,-0.70416,990910740.116412,990910740.116412,1000000000.0,18.77,-99.88307,2021-11-03T20:34:33.492Z,0.01221703,79.68733,2026-03-29T22:50:36.078Z,,2026-06-27T21:01:06.511Z,-23.435530840968525,-0.19158046316696042,early_accumulation,,0.9988,False,False,False,low,-1.62005,,False,False,0.30809308508339756,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.211756129027817, 'is_candidate': False}, 'medium_term': {'persistence_days': 1, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 14.285714285714285, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0266,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,23,0,0,0,20260506,0,1,False,False,NOT_APPLICABLE,False
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.00052269,33188823,587,36054140,9327977,0.00053669,0.00051227,-6.696593619106e-06,-1.26497,-436001.47695250064,-1.29667,63516387916.66666,69000000000.0,69000000000.0,0.056324,-99.07199,2024-03-04T17:30:21.569Z,0.00046386,12.68238,2026-05-28T12:25:43.677Z,,2026-06-27T21:01:10.209Z,9.197828889604176,-4.243945698966876,early_accumulation,,0.9907,False,False,False,low,-2.2671099999999997,,False,False,0.28105778261555103,10_49m_range,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0.42852844808961676, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 14.285714285714285, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.114,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,24,0,0,0,20260503,0,0,False,False,NOT_APPLICABLE,False
