symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
ANSEMMEME,AnsemMeme,2esAcZE7Z3u2pa1vRsfLvMsPf2mXXCfMAgti4Ptzpump,solana,0.0002207,267.0,220793.0,34076.71,364137.85,7036,1675,0.81,1.1,https://dexscreener.com/solana/gughexrba5kxu2map58kietxcau7c8zjjghao6nwenay,2026-06-27T18:55:01.627992,dexscreener,21.549253450000002
LIQUITITTY,liquititty,9Cn7or8TVicZYjSUEmgRk4A9XdXFzkBS8vn1ebt6pump,solana,0.0003447,99.87,344691.0,63079.82,966694.1,8582,6047,0.59,36.9,https://dexscreener.com/solana/7qv8syy4z5w1irkzexwzgyl7qiexlbduuarxwgryqrry,2026-06-27T18:55:01.627772,dexscreener,13.054750099999996
MAMO,Mamo,0x7300B37DfdfAb110d83290A29DfB31B1740219fE,base,0.007895,2.05,4718376.0,329530.67,20597.88,295,260,0.53,,https://dexscreener.com/base/0xe2b3aa806e56603a244bfc111c9474f7dedd03db,2026-06-27T18:55:03.755014,dexscreener,5.7327430900000005
