symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
TRILLION,Trillion,2sDCRhLKeUF7c1dG2cqQFuY2VZQqPVrZRSGxqy8Gpump,solana,0.0002991,849.0,299163.0,38871.75,633235.63,13820,5775,0.71,13.7,https://dexscreener.com/solana/cbmjhm7vcbkxkcexu95xcxshmsd7k8cn9pzb3k4vwtat,2026-06-09T10:51:21.903625,dexscreener,17.523961289999995
MAMO,Mamo,0x7300B37DfdfAb110d83290A29DfB31B1740219fE,base,0.008349,-0.8,4950298.0,345434.07,15267.99,196,88,0.69,,https://dexscreener.com/base/0xe2b3aa806e56603a244bfc111c9474f7dedd03db,2026-06-09T10:51:24.501666,dexscreener,15.928654969999995
