symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
TOLY,The Solana Bull,CvqxZzFZqDKSpD1bNSkwQ6j9stSCBVgQ9GT4tLdKpump,solana,0.003128,6232.0,3128378.0,148888.85,4878240.29,33642,26427,0.56,13.9,https://dexscreener.com/solana/dawkjtuktzlrh2pbgrjimvxm8u4ntrv74bsgdxgrjpgg,2026-07-05T08:33:16.755218,dexscreener,43.75925507
ACM,Aladdin’s Castle Meme Coin,4PRz3EwhbjrrX6YksMDuUzrXT51pr7CQtXNCravhpump,solana,0.00108,3273.0,1080672.0,84947.8,3080006.64,15931,13777,0.54,6.6,https://dexscreener.com/solana/hksdmj6kthsczxmvvus24wvk3wgzfuepqhwdkcjhkepz,2026-07-05T08:33:16.754999,dexscreener,27.164270120000005
BULLWORLD,BullWorld,ChJqQSFK1JUPCaoGrtKM1Nm5k29ZdbHQ8kiVNuhppump,solana,0.0001364,322.0,136051.0,30387.7,1351385.27,13865,10369,0.57,8.3,https://dexscreener.com/solana/2hwguqthd7dqjubg1dcfpxepsqyvudzhsq3xwm54rs6d,2026-07-05T08:33:16.755104,dexscreener,14.391897659999998
MUTUMBO,mutumbo,nVhTvcZXm2DQLoMhyrC5nw2noTvbGf7nsapiehtpump,solana,0.0001775,287.0,177589.0,33235.46,870706.39,6022,5235,0.53,20.8,https://dexscreener.com/solana/2bynftipyr9p58rgtnxxd9jbtgshr9er9akpb2plnags,2026-07-05T08:33:16.754840,dexscreener,8.089183020000002
