symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
PP420,penispoop420,Ac8EScJ4ufRo8PiFkun7diUrcCCktg4JvArb3mPmpump,solana,0.0004976,1310.0,497602.0,61922.41,3230469.24,21860,18266,0.54,5.1,https://dexscreener.com/solana/dyhvcioygvzrvvt7wsowmyi3uhrxnyzwzra6c55ptjb7,2026-05-24T19:56:15.631750,dexscreener,3290.6614810000005
WEALTH,cannot be rich without wealth,8C2wF9dbok8Zt3hWux6VL37ZJducsdi7TK7R6rRNpump,solana,0.0007051,404.0,705197.0,67879.18,1043599.76,11710,1868,0.86,3.6,https://dexscreener.com/solana/fjy7o9ys5tkmq6aftmkypn1rotetpyfc2ygo8y9h8yat,2026-05-24T19:56:15.631545,dexscreener,1136.387678
ATM,All The Money,w9LTBBFqjcADdw52oLKjUUd7qimbBaeY68CFaebpump,solana,0.0001192,-22.16,118665.0,30390.4,594467.76,5639,3613,0.61,43.8,https://dexscreener.com/solana/d5vef38vardqngokq5k6kh1xzlncungmz6b9kpboum7g,2026-05-24T19:56:15.631609,dexscreener,658.5068
CAP,CAPCAT,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,solana,0.0002113,62.67,211363.0,37835.09,449332.59,17432,8610,0.67,43.0,https://dexscreener.com/solana/25h5ma8w65x6m117ryqv2nby4fjcgqowra2f4h7pbmq1,2026-05-24T19:56:15.631821,dexscreener,520.1160990000001
