symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
MOGDOG,mogdog,BmSjM7C7VRhznMMVzXidgyuE5ehvTHbRr1uGe2xFpump,solana,0.0006721,2002.0,672106.0,69122.22,2596488.56,25052,20424,0.55,6.5,https://dexscreener.com/solana/2mkzklecsejjyapenurf9lzppqeurprr6lacnqh59v39,2026-07-10T16:16:13.811794,dexscreener,23.683741780000002
MAMO,Mamo,0x7300B37DfdfAb110d83290A29DfB31B1740219fE,base,0.00903,1.87,5396988.0,361767.16,15824.15,172,83,0.67,,https://dexscreener.com/base/0xe2b3aa806e56603a244bfc111c9474f7dedd03db,2026-07-10T16:16:16.223419,dexscreener,14.928100599999999
