symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
MAMO,Mamo,0x7300B37DfdfAb110d83290A29DfB31B1740219fE,base,0.01002,-1.52,5995465.0,387481.92,17819.1,327,88,0.79,,https://dexscreener.com/base/0xe2b3aa806e56603a244bfc111c9474f7dedd03db,2026-07-22T19:30:38.073008,dexscreener,22.829781600000004
CBMEGA,Coinbase Wrapped MEGA,0xcb111E6A2a3bde90856D299d61341ac302167D23,base,0.04316,-0.71,1377609.0,782816.74,298685.59,575,458,0.56,,https://dexscreener.com/base/0x0150e3d89e161518c044ad191c4bdf6b40df6e83,2026-07-22T19:30:38.073047,dexscreener,16.631735820000003
IF,WHAT IF,4R8RV8ftPhY84ebUtQKSxLL9HDzZ45DuEs8vprYQrray,solana,0.0001687,348.0,168774.0,30937.51,84848.99,605,352,0.63,51.4,https://dexscreener.com/solana/okchm2skuapggya1c7ywuacjdtnbqwboap2hggvd3wf,2026-07-22T19:30:35.719212,dexscreener,8.017854569999999
ANSEMOTHY,Ansemothy,cdxxwBUAxxtwQjpjCAh7PSUDKdNuRYYWk2gKhUipump,solana,0.0001592,46.13,155536.0,30675.53,761928.45,14142,12253,0.54,26.9,https://dexscreener.com/solana/ebx3rzjetzfqjnmwyn3yr9qowwehtatczxytd6dftxgh,2026-07-22T19:30:35.719403,dexscreener,7.805560550000001
