symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
FCM,Football Capital Markets,Hkpi2SkNWm5LogyY1Bz4zYTq5REVvco2aYWd1tYppump,solana,0.00384,-27.35,3840380.0,165059.96,1168675.03,6131,5356,0.53,42.6,https://dexscreener.com/solana/rxfkdunvinpubdzdyn68rtm3bh2t9s5jytpai8e4zbi,2026-05-28T08:37:34.854944,dexscreener,1238.1810260000002
DOGE,DOGE,4Syf8qQ54TV88dc1hT2iohSTx64cZv5E8UPMuDBBpump,solana,0.0003546,1111.0,354678.0,47420.37,823115.07,7815,5450,0.59,7.1,https://dexscreener.com/solana/2jmfmqo443luhljqza13sku1bfwycuazuvtvhcq9x1zw,2026-05-28T08:37:34.854685,dexscreener,886.8571069999999
KNICKS,New York Knicks,A3F7JL4eEG9YvXkqfqvQimncGmGvArZgjVdHNqUrpump,solana,0.0001747,408.0,170233.0,33164.55,708107.85,5993,4783,0.56,14.5,https://dexscreener.com/solana/cmxvcvdglyxtjdfacwk4l4ktcnwosr4nwv6l1eqycsbz,2026-05-28T08:37:16.227965,dexscreener,767.424305
