symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
WSB,Wall Street Bull,8N1xPzwZtuRQSdRMnbjAjdd2tK9V8nF7Wrw8gGeLpump,solana,0.000338,391.0,338086.0,46600.78,995430.09,1575,1188,0.57,0.5,https://dexscreener.com/solana/b48svr95gjvt6zzxrcgrxjkmunalgridruppkuf4axxp,2026-07-07T16:47:11.724017,dexscreener,11.787452419999997
CUPSEY,Cupsey,6NwarBvDkXhByqVp2Qkq5i9XbtA2B3Bwe8SWGu9vpump,solana,0.009956,524.0,9956323.0,242612.24,747112.61,1680,1395,0.55,3.5,https://dexscreener.com/solana/3s86wtfvzroac8tgh3h1bkzmpk7uazwncg2u6kzh9vvd,2026-07-07T16:47:11.724076,dexscreener,11.491084480000001
