symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
QDOG,Qubit the Quantum Dog,epaURqhoxEz1rxzusSf8JtT9Y4reZzGvhBpvCPipump,solana,0.0002206,199.0,220682.0,34469.87,905340.4,13789,4007,0.77,4.9,https://dexscreener.com/solana/ezgreytet17nrzxpuwsvkfvmb5btbxfcozqu5daiy7tz,2026-06-23T16:47:42.886612,dexscreener,23.38477125
MAMO,Mamo,0x7300B37DfdfAb110d83290A29DfB31B1740219fE,base,0.007939,-4.54,4737215.0,336357.83,11070.95,183,76,0.71,,https://dexscreener.com/base/0xe2b3aa806e56603a244bfc111c9474f7dedd03db,2026-06-23T16:47:45.214537,dexscreener,17.008935049999995
