symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
FCM,Football Capital Markets,Hkpi2SkNWm5LogyY1Bz4zYTq5REVvco2aYWd1tYppump,solana,0.002807,-35.33,2807182.0,143336.73,909225.11,5217,4690,0.53,51.0,https://dexscreener.com/solana/rxfkdunvinpubdzdyn68rtm3bh2t9s5jytpai8e4zbi,2026-05-28T17:02:49.760249,dexscreener,976.558783
KNICKS,New York Knicks,A3F7JL4eEG9YvXkqfqvQimncGmGvArZgjVdHNqUrpump,solana,0.0001555,352.0,151526.0,31928.6,887437.22,7334,5981,0.55,22.9,https://dexscreener.com/solana/cmxvcvdglyxtjdfacwk4l4ktcnwosr4nwv6l1eqycsbz,2026-05-28T17:02:25.417929,dexscreener,945.63008
250,$250 Dollar Bill,BtYtzaUPyogsP8vt7NffRDvAgPNzkcBjZMCB1ujFqtkf,solana,0.0002085,529.0,198130.0,36893.39,849674.99,8720,6404,0.58,6.3,https://dexscreener.com/solana/ffzdgqutoom8pborjn51bexpn3fgzb4tc51mdx7vinyc,2026-05-28T17:02:49.760161,dexscreener,911.364329
