symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
MAMO,Mamo,0x7300B37DfdfAb110d83290A29DfB31B1740219fE,base,0.008412,-1.42,4987681.0,351128.43,12256.13,155,94,0.62,,https://dexscreener.com/base/0xe2b3aa806e56603a244bfc111c9474f7dedd03db,2026-06-18T09:58:07.699338,dexscreener,11.614975489999999
OGFLOKI,The Original Floki,4gZ8BDrhDcRjw9gDWEGeTyLT4iFejVoxVxdQFYsGpump,solana,0.0001936,-49.66,193640.0,36540.19,496279.04,4915,4271,0.54,40.6,https://dexscreener.com/solana/8drpkoihx9ybrmaw7nttpixvifsz3bnjv9guzb8fbasy,2026-06-18T09:58:05.420750,dexscreener,5.768335170000001
