symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
COOKINGTRUMP,CookingTrump,Hepc74vYP9HUBJ25yFJe63XEMxx9TpWAzChzxUe4pump,solana,0.0002012,480.0,201283.0,34131.95,903192.34,25102,13916,0.64,18.4,https://dexscreener.com/solana/c7f5awrwx6k9mfhjeabtxkzoienltjqafxm5wme55wnl,2026-06-18T18:16:56.278488,dexscreener,15.23751797
CNX,Crynux Token,0x0cba9e7585f91A758fa399B1A1dB148ADfE8cfd5,base,0.002443,-53.83,1363700.0,199236.42,164191.91,204,138,0.6,32.4,https://dexscreener.com/base/0x41e513aed5fdb24a9fc84c3f78e079862fa7086bca9dd2e92ebff5174c49a3cc,2026-06-18T18:16:58.727172,dexscreener,9.30208158
JOBY,Free Joby,4SnKwnz6DyagftnFqdxsvWvehrcbEDhxmmXNQk2Jpump,solana,0.001287,97.03,1287739.0,38691.49,118053.22,532,489,0.52,68.8,https://dexscreener.com/solana/cizn7kjjjgxmkdeublv9fpka9ifz7cuwshhcrtnl16fy,2026-06-18T18:16:56.278638,dexscreener,1.5247981099999999
