symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
MAMO,Mamo,0x7300B37DfdfAb110d83290A29DfB31B1740219fE,base,0.008826,-4.73,5233660.0,358492.44,20630.51,281,161,0.64,,https://dexscreener.com/base/0xe2b3aa806e56603a244bfc111c9474f7dedd03db,2026-06-04T15:48:21.068267,dexscreener,13.04243068
BEAR,BEAR,4b1iHmUmwa4JUGFVJbiL7JYUCvdYkFdDjwKb58vNpump,solana,0.0001225,109.0,121539.0,35897.49,399539.01,5011,3704,0.57,4.3,https://dexscreener.com/solana/8mmepb44scn6uqmhhrcju7e6j3dhaafqhcxaqjjoyyqj,2026-06-04T15:48:18.783301,dexscreener,6.859774429999995
RPGKITTY,HelloKittyRPGKickflip360,5GbhDpdSdE693wi3huTbjc9TtSXoKKQgezAt3e24pump,solana,0.0001951,200.0,195093.0,32258.94,384094.1,5282,3989,0.57,59.0,https://dexscreener.com/solana/fbk3nyt237aoqsdvnvz3jxjhjvibhqtyqibo8fetux7e,2026-06-04T15:48:18.783168,dexscreener,6.6816368999999955
