symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
ANSEM,The Black Bull,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,solana,0.0002822,692.0,282217.0,40524.4,1237668.77,8942,6769,0.57,14.4,https://dexscreener.com/solana/fnzky6x7entq1er3d225dqyt7ybfka4pskbmqhb8l3cc,2026-06-17T08:27:16.591204,dexscreener,13.634216159999996
UNREALCRAFT,UNREALCRAFT,57mZ5FDEhr6zrcp4RyDL4qmb5EfQHB6Vjaahsb74pump,solana,0.0002031,476.0,203122.0,33544.35,466433.13,5321,3567,0.6,7.8,https://dexscreener.com/solana/24coy1v1apsj4umws8jn85uofbxqzokfgwt7zrck4c5p,2026-06-17T08:27:16.591431,dexscreener,9.234630289999998
SNDK69,SNDK69,851JK2La49dwLjKzWsoDpTddsue4d7ct9SedgYLtpump,solana,0.000245,592.0,245067.0,36687.66,560428.12,5711,4138,0.58,4.0,https://dexscreener.com/solana/hx7dm1fslf2vevb6b3szgvvxs5vbh48pqn9sbyznypsu,2026-06-17T08:27:16.591250,dexscreener,8.783739859999997
NET,Netrun,J4vs69qy5sBe2sea3ycdbmEPEJ25WZCt3qLWPRwJpump,solana,0.0002237,553.0,223707.0,35187.26,546261.46,8010,6637,0.55,3.4,https://dexscreener.com/solana/bzwudbeaevwj5ykgq2ctvvvqurj1hv2zrzyfjkc64cyg,2026-06-17T08:27:16.591326,dexscreener,6.772900580000002
