symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
GLASSES,Hold My Glasses,739jTKUC33kAuF5gyrVyhCtZVDLaZZkzLdYdhLGYpump,solana,0.0001325,284.0,132530.0,31012.96,1430404.2,14152,11055,0.56,4.7,https://dexscreener.com/solana/2u47fqq8naqcpbxgdbagrtyk6cli7tcpkcbapg4ot1rh,2026-05-26T20:37:18.362855,dexscreener,1489.505496
CDOF,Chinese Digital Oil Fund,CDoFug7K6gYgiotXw1vcyfc9p4rdAxnbbj2DcH5AE4az,solana,0.00545,6590.0,5450142.0,213914.49,105285.58,21,5,0.81,7.7,https://dexscreener.com/solana/2j8va5luscsdjq8gt4huz2cukttbrfpdswhvouqfrh5v,2026-05-26T20:37:18.362654,dexscreener,207.677029
