symbol,name,token_address,chain,price_usd,price_change_24h,market_cap_usd,liquidity_usd,volume_24h_usd,buys_24h,sells_24h,buy_ratio,age_hours,pair_url,last_updated,source,dex_score
TOLYWIFHAT,baby toly wif hat,E2ueKQ3EDTTmCkUA17j3KeTb2u6VT91xiyECdKRzpump,solana,0.000578,-48.12,578087.0,66654.89,4316331.27,29503,20022,0.6,31.1,https://dexscreener.com/solana/gdc11vqjfq6isptw1avoqowxnd7eq3jetjwh1ltt4qt8,2026-07-07T10:46:06.268981,dexscreener,40.53047351
DONALD,The American Bull,J9fVUSrsGYpuyXggAFJpf8WGkVsjqjCpBzyBxh6spump,solana,0.0009904,2133.0,990445.0,79594.45,1236447.74,15317,8704,0.64,1.9,https://dexscreener.com/solana/4vod1w5isendxtyjrrpxat9z9t22x52avsssxoc5nnky,2026-07-07T10:46:06.268836,dexscreener,18.58549867
BROOTS,The Moon Bull,EDeabSuGDZiBBg3s2ctaAMb3DzehXnbfU75kWD95pump,solana,0.0001717,181.0,171709.0,33707.88,1140444.45,12005,6130,0.66,1.2,https://dexscreener.com/solana/7gr33cwgk4lxu8vhq1mqqzsjtkkydwu1vktpjyo689rq,2026-07-07T10:46:06.268749,dexscreener,18.379173799999997
BCAT,banana cat ,5whR534GcEEmrVPedDPZgWLXKQX3shhHMcdZ1FXCAMzi,solana,0.0001325,130.0,132005.0,30816.79,684981.29,7516,5330,0.59,6.1,https://dexscreener.com/solana/hpggm1iqiy2waktzv7d4rcau4vrxvc9sfxmlncq7q6ls,2026-07-07T10:46:06.268514,dexscreener,10.317102169999998
ZION,The Red Dragon,CUB9xv5qxBbFbZ2Q7XGieijQrgAZdDRyk7ifpcawpump,solana,0.001091,526.0,1091422.0,80066.25,358351.94,8227,6316,0.57,32.8,https://dexscreener.com/solana/lbaabc22fu8rcppeqwgmgpsmds8icsrtkru3xch2uc3,2026-07-07T10:46:06.268951,dexscreener,7.192809269999996
HEX,Hex on Solana,CtuShQdgEYN7S3raAxJi2QBnpobWea3pv9PaGyRgpump,solana,0.001238,2696.0,1238792.0,85163.71,280812.71,1706,1340,0.56,10.3,https://dexscreener.com/solana/4n2pe1ucur3elp5c7vsrw6d44wqgbc12vdubgnkakpzj,2026-07-07T10:46:06.268784,dexscreener,6.023957330000003
RCHT,THE PULSECHAIN BULL,0xAA011D1519c0b8ef419fC48Dee2B57EB918dfbba,pulsechain,8.357e-05,1989.0,83576.0,36967.88,91568.61,430,380,0.53,5.6,https://dexscreener.com/pulsechain/0x812512542efe660fc5122c9e6ee6f6b1090b07f8,2026-07-07T10:45:39.929168,dexscreener,1.9120670800000006
